date,open,high,low,close,volume,korcom
20201230,26100,27350,25700,27250,62736,0
20201229,25450,26100,25200,26100,17400,0
20201228,25800,26200,25400,25750,17211,0
20201224,25900,26050,25500,25750,15932,0
20201223,25900,26400,25250,25750,26856,0
20201222,26150,26750,25500,25800,28157,0
20201221,26400,26900,25650,26600,29721,0
20201218,25250,26700,24950,26450,68488,-109
20201217,25350,25550,24800,25200,26000,0
20201216,25900,26050,25350,25400,19775,0
20201215,25650,26000,25400,25850,13067,0
20201214,26050,26050,25400,25900,19181,0
20201211,25500,26050,25350,25900,21710,0
20201210,24800,25650,24500,25500,29539,0
20201209,24850,25300,24550,24850,16928,0
20201208,24700,25650,24450,24800,27227,0
20201207,25500,25550,24700,24900,32483,0
20201204,26150,26150,25500,25750,22151,0
20201203,26100,26400,25850,25900,29168,0
20201202,27000,27050,26200,26400,24042,0
20201201,26450,27300,25900,26900,44437,0
20201130,26700,26700,26000,26400,26512,0
20201127,27150,27150,26200,26700,39966,0
20201126,26900,28650,26650,27100,111785,0
20201125,26100,26450,25450,26150,41919,0
20201124,26450,26450,25650,25950,31760,0
20201123,25850,26700,25850,26100,34511,0
20201120,26350,26750,26000,26100,25331,0
20201119,26850,27300,26150,26500,34016,0
20201118,27250,27300,26600,26950,33884,0
20201117,26000,28800,25950,27200,76604,0
20201116,27000,27000,26150,26250,31265,0
20201113,27300,27800,26650,26750,31266,0
20201112,27500,28250,27150,27300,35204,0
20201111,27900,28150,27150,27350,34459,0
20201110,27050,28500,26600,27800,85574,0
20201109,25800,28800,25800,27400,177347,0
20201106,26050,26100,25400,25650,24525,0
20201105,25250,26500,25200,25700,47388,0
20201104,24900,26250,24700,25250,77755,0
20201103,25700,25750,24800,24850,73326,0
20201102,26000,26150,25200,25350,35197,0
20201030,26150,27250,25750,25850,42508,-715
20201029,25750,26700,25700,26250,33551,0
20201028,27000,27300,26600,26750,40855,0
20201027,26350,28350,26100,26700,74178,0
20201026,29150,29200,26750,26900,63753,0
20201023,30300,30550,29150,29150,52268,0
20201022,30050,30950,29400,30100,57802,0
20201021,29950,31150,29350,30200,44544,0
20201020,29300,30500,28950,29700,58022,0
20201019,29350,31600,28350,29650,108317,0
20201016,29700,31450,27650,28650,133464,0
20201015,32900,33000,30200,30200,182621,0
20201014,30500,36950,30100,33250,678497,0
20201013,30050,32800,28900,30450,346565,0
20201012,31750,31800,29600,29950,148506,0
20201008,33750,33950,31750,31750,119881,0
20201007,33750,33850,33350,33500,56396,0
20201006,34700,35600,33800,33950,111685,0
20201005,35000,35450,34000,34500,107052,0
20200929,36350,36800,33700,35800,182542,0
20200928,37500,38850,35650,35700,117575,0
20200925,38000,44850,35650,36050,725075,0
20200924,37000,41450,36100,37150,570786,-2
20200923,45000,47000,34250,39450,1705999,-2
20200922,65000,69500,45500,45500,708165,-1077
