date,open,high,low,close,volume,korcom
20101201,7180,7200,7090,7140,6830,-1910
20101202,7140,7140,7090,7100,3810,-40
20101203,7180,7180,6970,6970,32997,-25810
20101206,7000,7060,6920,6920,25870,-20170
20101207,6980,6980,6870,6880,33480,-27210
20101208,6840,6910,6810,6830,24940,-19070
20101209,6890,6990,6840,6950,24932,3520
20101210,6970,7000,6930,7000,9893,0
20101213,7000,7060,6950,7040,13148,0
20101214,7070,7070,6990,7050,8980,-2030
20101215,7030,7050,6990,7040,8641,-2000
20101216,7000,7040,6990,6990,5970,-1370
20101217,7030,7030,6950,6950,11540,3500
20101220,7000,7000,6920,7000,8581,0
20101221,7030,7030,6990,7030,7130,530
20101222,7050,7080,7000,7000,13205,-3310
20101223,7020,7070,6990,7040,13661,-1
20101224,7050,7140,7010,7120,6394,0
20101227,7040,7150,7040,7120,19571,0
20101228,7120,7130,7060,7130,22153,-10000
20101229,7050,7050,6830,6940,15492,2000
20101230,6900,6950,6860,6940,4183,-2670
20110103,7000,7000,6890,6970,12845,590
20110104,7010,7010,6900,6970,17149,-2150
20110105,6920,7000,6890,6940,12667,-3380
20110106,6950,6950,6860,6930,13249,-6130
20110107,6860,6940,6830,6870,15240,-3260
20110110,6850,6910,6830,6900,12954,-4120
20110111,6850,6910,6800,6810,21639,-5880
20110112,6890,7790,6790,6870,83266,-5260
20110113,6850,7070,6810,6870,99560,-17300
20110114,6870,6900,6820,6870,10864,-3170
20110117,6860,6890,6820,6860,13906,-4590
20110118,6880,6880,6810,6850,15305,-4990
20110119,6850,6870,6800,6840,17195,-3330
20110120,6870,6870,6800,6840,12517,-3880
20110121,6840,6840,6740,6770,17958,-10
20110124,6770,6850,6770,6830,5633,0
20110125,6830,6850,6800,6830,6233,-770
20110126,6830,6840,6780,6830,5210,0
20110127,6850,6850,6800,6830,11640,-1280
20110128,6850,6950,6820,6900,9340,0
20110131,6820,6890,6760,6850,13359,-670
20110201,6820,6900,6800,6880,8221,0
20110207,6880,6960,6840,6920,15096,-10
20110208,6970,7000,6920,6950,14875,-40
20110209,6950,6980,6850,6920,8463,0
20110210,6940,6940,6850,6920,2554,-200
20110211,6940,6970,6840,6900,8833,3000
20110214,6900,6920,6850,6900,17767,-410
20110215,6940,6990,6900,6940,25570,0
20110216,7000,7130,6950,7070,19283,12080
20110217,7100,7100,6910,6910,10580,-1080
20110218,6970,7000,6930,6950,3350,-510
20110221,6950,6950,6840,6910,8860,0
20110222,6900,6900,6800,6870,7973,2000
