date,open,high,low,close,volume,korcom,forvol
20101001,256000,260000,254000,260000,298910,-74182,43715558
20101004,264000,265000,257000,260500,290507,-53331,43841126
20101005,257500,264500,256000,261000,244371,-52307,43916309
20101006,264000,265000,252500,258500,401035,-109988,43980847
20101007,258000,258500,252500,254000,295648,-82950,44012158
20101008,254500,258500,253000,257000,237084,-8843,44074200
20101011,260000,269000,259000,266000,240705,-23234,44170049
20101012,266000,268000,253000,260000,363643,65596,44059650
20101013,260000,261500,252000,256000,362308,9150,43964198
20101014,254000,260000,253000,260000,352146,-25709,43957376
20101015,256000,259500,252000,254000,442320,-58048,43937176
20101018,256000,256000,242500,243500,350232,-5186,43886027
20101019,245500,248000,243000,244500,347787,-66760,43981744
20101020,242500,252500,238000,250000,311516,-1979,44013681
20101021,251000,253500,245500,253500,280185,-23257,44053711
20101022,258000,260000,254500,258000,236187,-15572,44160910
20101025,262000,274000,260000,271500,451859,-30074,44401055
20101026,273500,281500,271000,277500,313577,-79868,44535936
20101027,279500,285500,272500,281500,346035,-50818,44690243
20101028,282000,283500,279000,280000,216659,-83585,44771697
20101029,285000,285500,275500,280000,447372,6071,44770485
20101101,280000,296000,280000,295000,305846,-38967,44844514
20101102,294500,296500,289000,292500,304963,7734,44823939
20101103,299000,300500,290500,292500,227795,-57717,44882173
20101104,290500,291000,282500,283000,417012,-42663,44752731
20101105,284500,288500,278500,282000,337902,-95687,44849334
20101108,280000,283000,276500,283000,244056,-24432,44868956
20101109,287500,289500,283500,285500,284464,-41359,44894626
20101110,282000,298000,281000,297500,318999,-4657,44912911
20101111,294000,299500,283000,283000,531819,103023,44723750
20101112,289500,298000,283500,286500,506814,-99148,44856366
20101115,290000,290000,279500,283500,186479,16504,44860594
20101116,282000,286500,274000,281500,336501,34522,45583189
20101117,278000,284000,276000,280000,258440,42588,45511813
20101118,282000,291500,282000,291500,330754,-33643,45572148
20101119,292500,294500,287000,292000,198879,726,45591835
20101122,290000,293500,282000,282000,270581,-43471,45589824
20101123,280000,286000,274000,276000,266173,-76120,45677526
20101124,271000,279500,270500,276500,327372,18361,45642189
20101125,276000,276500,270000,272500,227019,-47164,45644531
20101126,273500,276500,269000,271000,192974,2125,45655861
20101129,269500,275000,269000,275000,157055,-4013,45668723
20101130,275000,282000,272500,275000,272394,9047,45668057
20101201,279500,288500,276500,288500,241649,62244,45692749
20101202,286500,290000,284500,287000,294447,59915,45693557
20101203,288500,296500,287000,295500,283300,8503,45781524
20101206,303500,304000,296000,300000,253371,-19280,45831379
20101207,299000,306500,293000,304000,293665,-61799,45949125
20101208,304000,311500,302000,307000,221462,-44911,46017668
20101209,313000,314000,304000,314000,321997,-40419,46103208
20101210,311500,314000,301000,301500,400471,-18562,46039411
20101213,298500,302500,294000,299500,281924,-60814,46082650
20101214,300000,307000,297000,307000,236661,-45621,46158461
20101215,307000,307000,301000,307000,205163,-48539,46212249
20101216,300000,305000,297500,299500,245394,-11763,46147441
20101217,301500,302000,296500,298000,219944,-15270,46126894
20101220,295500,297500,290500,297500,265442,2837,46113547
20101221,297000,299000,290000,290000,336864,-92401,46055394
20101222,290000,297500,290000,297500,295085,2589,46064566
20101223,297000,298500,292000,294500,235991,-32284,46030521
20101224,294500,300000,288000,289000,207265,-9613,46042016
20101227,287000,287500,281000,283000,284429,-64163,46062074
20101228,281000,285500,280000,283500,228389,4402,46068764
20101229,282000,289000,282000,289000,201321,-30489,46078435
20101230,290000,291500,283500,284500,238120,-34548,46072473
20110103,287500,294500,285000,294500,212902,-40172,46134411
20110104,294500,297500,291000,295500,255240,-9133,46164049
20110105,291500,304500,291000,302500,418138,7965,46183533
20110106,306000,307000,297000,301500,380677,-47647,46193712
20110107,300000,303000,297500,303000,164900,-20839,46220806
20110110,298000,306000,296000,305500,365257,35030,46261248
20110111,310000,310000,299000,307000,236249,-2853,46288134
20110112,306000,309000,301500,307000,280356,-52610,46389150
20110113,307000,309500,301000,306500,369490,-34472,46478889
20110114,308000,316500,303500,315000,414571,19491,46528214
20110117,316500,318000,305000,308500,376063,2033,46476296
20110118,305000,307500,300000,300500,284499,-60687,46459911
20110119,299000,300000,291000,298500,373323,-63343,46398178
20110120,295000,297500,292500,294000,296262,-61141,46322492
20110121,294000,294000,280000,283500,471423,-27664,46176400
20110124,285000,289500,281500,288000,286923,-47541,46220678
20110125,290000,293000,286500,288500,284570,-74275,46252681
20110126,286000,298000,286000,297000,282713,2693,46292498
20110127,295000,298000,291000,296000,244133,-17668,46302727
20110128,292000,294000,275500,276000,1315504,-349948,46001366
20110131,267000,267500,258500,258500,1008693,-83416,45727621
20110201,261500,264500,260500,261000,545625,13721,45675239
20110207,266500,272500,265500,267000,590642,-79874,45777486
20110208,270500,271000,256500,257500,551525,-69146,45737438
20110209,257500,258500,246000,251000,683848,3992,45616679
20110210,249500,254000,245000,249500,698288,44752,45423143
20110211,250000,255500,246000,247000,588173,61361,45318852
20110214,254000,261000,252500,260000,538953,-128676,45460382
20110215,260500,260500,251500,255000,416192,-61975,45430165
20110216,258000,258500,247500,251000,349086,18052,45352960
20110217,256000,256000,248000,254000,334693,22123,45351541
20110218,256000,267500,256000,267500,987255,143084,45326404
20110221,270000,275500,269000,275000,599464,-15532,45549762
20110222,270000,275000,264500,273000,432452,25219,45558399
20110223,266000,273000,265500,270500,410348,-37651,45626066
20110224,268500,271000,264000,265500,327835,-729,45617347
20110225,266500,268500,261000,264500,222580,-4473,45628504
20110228,258500,268500,258000,262500,427741,-49838,45704159
20110302,261500,270500,258500,270000,321674,16400,45737571
