date,open,high,low,close,volume,korcom
20201230,43200,44500,42800,44250,578561,-601
20201229,44000,44450,42700,43350,632445,-77582
20201228,43800,44200,42850,44000,562111,127935
20201224,42800,43750,42250,43100,478564,69191
20201223,41950,43200,40850,42600,578721,28985
20201222,42450,42850,41850,41900,465329,-78603
20201221,43750,43750,42350,42700,564280,-84497
20201218,45400,45450,43700,43750,685146,-128044
20201217,43950,45750,43750,45250,634695,75420
20201216,44300,44600,43000,44200,642232,-20961
20201215,43050,45350,43000,44200,932746,80005
20201214,43150,43550,42500,42800,333352,-18380
20201211,43150,43450,42750,43350,395624,-8460
20201210,43300,43400,42800,43250,652981,-111464
20201209,43500,44200,42550,44000,710455,-73949
20201208,43150,44400,42350,43300,648301,-40567
20201207,44100,44150,41550,43350,1058868,-31344
20201204,42050,44700,41650,44100,1467951,-26970
20201203,42250,43200,41500,41750,1189998,-845
20201202,39200,41750,39150,41300,1584018,79722
20201201,40000,41300,38750,39100,1076032,-208609
20201130,39200,39850,38600,39850,730583,22089
20201127,37900,40150,37550,38850,1114640,67028
20201126,37700,38050,36950,37850,431290,30155
20201125,38950,39200,36750,37500,1016798,-183087
20201124,39750,39750,38300,38700,668643,-53179
20201123,38550,39550,38000,39200,595535,-3042
20201120,38750,39350,38050,38900,834292,88941
20201119,36550,39300,36100,38850,2151207,285240
20201118,36600,37050,36400,36550,481452,6528
20201117,36500,36800,35700,36500,868290,137948
20201116,35100,36950,34900,36650,2031226,336114
20201113,33400,34450,32900,34400,527462,31803
20201112,34100,34650,33300,33300,423909,-37651
20201111,33500,34300,33500,34000,400643,21951
20201110,34150,34150,33350,33750,474163,-58175
20201109,34600,34750,33900,34050,521902,-37620
20201106,35200,36100,34250,34400,994934,-55758
20201105,35400,35750,34250,35100,1181639,215058
20201104,33350,35050,32550,34800,1251993,264435
20201103,32050,33100,32050,32850,394190,113598
20201102,32150,32600,31550,31950,206148,-3267
20201030,32900,33350,31650,32050,610896,109776
20201029,30500,33000,30250,32800,754257,191658
20201028,29600,30750,29550,30750,204600,45405
20201027,29450,30250,29300,29950,297904,-2774
20201026,31350,31350,29850,29950,365411,-36708
20201023,32000,32100,30950,31350,171125,-5208
20201022,31650,32200,31400,31900,181054,13528
20201021,31000,31900,30850,31850,215478,5797
20201020,30450,31150,30200,31150,211928,34488
20201019,31050,31400,30700,30850,433465,56299
20201016,31350,31700,30250,30600,468323,-94837
20201015,32050,32300,31000,31450,423583,-59970
