date,open,high,low,close,volume,korcom,forvol
20101001,34400,34950,34200,34550,99540,18330,1260173
20101004,34650,34700,33850,33850,120479,3864,1254143
20101005,33750,34200,33650,33950,63026,-7420,1254233
20101006,34300,34650,33900,34200,135040,-15087,1248903
20101007,34000,34200,33500,33600,142672,-43901,1239313
20101008,33600,34350,33600,34150,102417,-9830,1242513
20101011,34200,34500,33850,34050,104970,29470,1232803
20101012,34050,34200,33000,33250,111920,-3784,1228993
20101013,33300,33650,33200,33550,55017,2389,1231273
20101014,33600,34200,33500,33950,65026,-5560,1229693
20101015,34200,36550,34200,36250,463457,88799,1243753
20101018,36500,37450,35900,36400,445717,120384,1205823
20101019,36800,37300,35800,35800,177814,33060,1191393
20101020,35650,36700,35400,36600,178243,25290,1191013
20101021,36750,36850,34950,35950,242268,-30859,1184663
20101022,35800,35950,35200,35450,102056,-7506,1196383
20101025,35550,35700,35050,35550,99045,-37813,1207053
20101026,35650,36450,35300,36450,127490,-14766,1218033
20101027,36300,36350,35350,35400,104009,-16797,1217983
20101028,35250,35500,34700,34800,112232,-162,1221423
20101029,34800,35000,34150,34800,84911,12680,1230323
20101101,34850,35000,34400,34800,59378,-5125,1232783
20101102,34750,35600,34450,34750,77148,-22886,1241173
20101103,34800,35750,34700,35200,88310,19581,1252773
20101104,35550,36850,35300,36600,324116,100058,1278753
20101105,37100,37150,36450,36850,239062,54794,1275343
20101108,37050,37750,36800,37200,212678,42904,1317343
20101109,37250,37600,36900,37200,118051,14461,1316023
20101110,37000,37350,36600,37350,118021,19482,1319953
20101111,37350,37350,36350,36350,110218,-15669,1328693
20101112,36400,36750,34000,34750,180991,-18351,1334423
20101115,34550,35250,34550,35100,47342,60,1339473
20101116,35400,35400,34100,34100,62208,7705,1334103
20101117,34100,34600,33800,34350,53631,1320,1342173
20101118,34450,35650,34400,35500,69883,9099,1361753
20101119,35800,35800,35200,35600,66486,12468,1361523
20101122,35900,36450,35600,36050,77983,-19539,1376043
20101123,36050,36200,35550,35700,64421,-1767,1374303
20101124,34300,35000,34000,34600,88808,-4290,1365973
20101125,34850,35000,34400,34800,38980,10,1364593
20101126,35000,35000,33400,33550,44404,-3518,1362043
20101129,33600,33850,32800,32950,64412,3015,1359053
20101130,33100,33500,32900,33000,41812,-8810,1360103
20101201,33050,34200,33000,34100,55565,25592,1361273
20101202,34050,34300,33850,34150,21354,2286,1362643
20101203,34200,34350,33500,33500,40092,-10462,1356853
20101206,34000,34000,33200,33350,39425,-11340,1352613
20101207,33400,33600,32950,33200,47999,-18263,1348463
