date,open,high,low,close,volume,korcom,forvol
20101001,7370,7470,7350,7370,2288622,-62982,135530706
20101004,7430,7540,7430,7520,1881417,-35581,135545946
20101005,7550,7560,7480,7550,1471235,-455,135431215
20101006,7570,7640,7500,7630,1622508,52935,135662061
20101007,7640,7790,7580,7790,1661514,20838,136405959
20101008,7780,7790,7610,7640,1613945,210030,136039656
20101011,7660,7670,7570,7570,1657450,-64394,136096822
20101012,7550,7590,7510,7510,1788395,54680,135905653
20101013,7550,7730,7540,7730,1750480,51048,136499889
20101014,7740,7760,7590,7640,1269766,-41723,136116386
20101015,7640,7640,7480,7510,2743920,180103,134334204
20101018,7530,7560,7450,7450,1531297,-149916,133788836
20101019,7460,7510,7440,7450,958505,-129926,133701953
20101020,7390,7440,7370,7400,1777301,9782,132847847
20101021,7370,7380,7300,7320,2439916,-139519,132301363
20101022,7320,7400,7300,7400,991490,12090,132257671
20101025,7380,7440,7340,7340,1126227,14805,131829715
20101026,7390,7400,7290,7340,2224314,-38061,130813232
20101027,7350,7380,7310,7380,926583,-91200,130883402
20101028,7360,7410,7360,7380,800751,155918,130868651
20101029,7410,7430,7300,7300,1263014,-102580,130816322
20101101,7280,7320,7240,7280,1077590,147860,130406592
20101102,7270,7280,7240,7240,1103399,-60707,130369072
20101103,7260,7320,7220,7220,1843699,-146810,130104092
20101104,7220,7270,7210,7220,1072563,-84474,129910915
20101105,7250,7310,7230,7250,1582563,60258,129596268
20101108,7250,7260,7130,7130,2135402,-368005,129174158
20101109,7150,7220,7130,7150,1166051,-352812,129259378
20101110,7240,7240,7140,7210,2420544,-19187,129060388
20101111,7190,7320,6950,6950,3081518,359573,128296430
20101112,7150,7210,7090,7140,1529751,127843,128527422
20101115,7180,7240,7140,7150,856053,39770,128489166
20101116,7170,7200,7100,7150,1240068,-95670,128740417
20101117,7170,7190,7100,7170,1141123,-296658,129150704
20101118,7170,7270,7140,7200,1090467,13066,129253014
20101119,7250,7300,7180,7300,1043209,-1765,129388224
20101122,7310,7330,7250,7300,1442488,-65679,129467144
20101123,7340,7340,7260,7300,1546482,36569,129672712
20101124,7100,7200,7090,7130,1848107,-49958,129248252
20101125,7160,7160,7110,7140,1150209,-45047,128665734
20101126,7140,7160,7070,7100,1165337,-146412,128756902
20101129,7140,7170,7060,7060,1214092,6064,128417532
20101130,7080,7130,7070,7110,996643,-66713,128411480
20101201,7130,7130,7090,7120,753115,-19334,128329870
20101202,7120,7140,7090,7120,949911,-44570,128015074
20101203,7100,7130,7100,7120,1147636,-3384,127777514
20101206,7120,7130,7080,7100,511581,-5174,127746910
20101207,7090,7120,7070,7080,803437,73476,127554884
20101208,7060,7090,7040,7060,1170579,15290,127212857
20101209,7030,7180,7030,7180,1321949,125210,127312342
20101210,7150,7200,7120,7200,611914,170264,127153702
20101213,7220,7220,7140,7200,741129,91807,127068581
20101214,7210,7240,7180,7240,768670,-55738,127272781
20101215,7200,7260,7200,7260,843570,-54984,127438291
20101216,7300,7310,7240,7310,1092949,-9843,127729411
20101217,7290,7340,7260,7300,1001242,69103,127769936
20101220,7230,7280,7170,7200,1041194,75861,127827234
20101221,7240,7340,7240,7320,1069654,-19782,127796011
20101222,7320,7330,7270,7300,574716,-30008,127675735
20101223,7300,7330,7280,7320,711496,2458,127618638
20101224,7320,7360,7300,7360,905633,23102,127651068
20101227,7370,7520,7350,7520,2365335,-118019,128267519
20101228,7510,7510,7440,7470,2135061,-81035,128335919
20101229,7230,7240,7130,7170,2099755,-853033,128298739
20101230,7180,7200,7120,7170,1065622,131565,128138127
20110103,7180,7230,7150,7210,1170602,69313,128460387
20110104,7220,7240,7160,7170,1200124,-12041,128566646
