date,open,high,low,close,volume,korcom,forvol
20101001,2795,2830,2760,2795,6826,0,10784
20101004,2840,2850,2800,2830,9865,0,10784
20101005,2855,2855,2700,2710,8931,0,10784
20101006,2770,2770,2700,2740,15436,0,10784
20101007,2765,2775,2710,2740,8382,0,10784
20101008,2740,2795,2740,2795,8843,0,10784
20101011,2810,2860,2790,2820,3858,0,10784
20101012,2865,3165,2815,2965,46846,0,10784
20101013,2965,2985,2860,2985,12567,0,10784
20101014,2985,2990,2945,2980,8692,0,10784
20101015,2980,3020,2945,2965,5212,0,10784
20101018,2965,2995,2965,2990,5873,0,10784
20101019,3000,3000,2955,2980,3881,0,10784
20101020,2990,2990,2930,2950,8736,0,10784
20101021,3030,3030,2950,2950,10825,0,10784
20101022,2960,3050,2960,2970,9880,0,10784
20101025,3050,3050,2900,2970,9670,0,10784
20101026,2970,2975,2950,2975,4212,0,10784
20101027,2985,2985,2950,2970,8426,0,10784
20101028,2975,3010,2910,2985,23418,0,10784
20101029,2955,2980,2925,2960,6786,0,10784
20101101,2930,3145,2930,3005,11440,0,10784
20101102,2980,3030,2980,3030,9441,0,10784
20101103,3000,3045,3000,3040,1970,0,10784
20101104,3065,3065,2975,2995,2556,0,10784
20101105,3000,3050,2945,3050,4637,0,10784
20101108,3010,3030,2960,2970,4035,0,10784
20101109,2995,2995,2955,2955,1094,0,10784
20101110,2955,3080,2920,2935,7162,0,10784
20101111,2940,2995,2870,2890,10432,0,10784
20101112,2895,2980,2865,2980,8770,0,10784
20101115,2990,3020,2945,2955,5409,0,10784
20101116,2960,2965,2940,2940,1596,0,10784
20101117,2940,2940,2915,2940,1573,0,10784
20101118,2980,2980,2905,2980,4054,0,10784
20101119,2985,2985,2940,2950,360,0,10784
20101122,2960,2970,2900,2930,1535,0,10784
20101123,2910,2980,2885,2945,3296,0,10784
20101124,2855,2930,2805,2810,8749,0,10784
20101125,2830,2885,2830,2880,673,0,10784
20101126,2880,2950,2800,2810,15861,0,10784
20101129,2885,2885,2860,2860,182,0,10784
20101130,2885,2900,2880,2900,1549,0,10784
20101201,2930,2930,2825,2895,789,0,10784
20101202,2930,2930,2895,2920,11278,0,10784
20101203,2920,2960,2900,2960,17610,0,10784
20101206,2900,2980,2900,2905,13241,0,10784
20101207,2890,2920,2890,2900,91,0,10784
20101208,2915,2915,2825,2865,4043,0,10784
20101209,2870,2915,2865,2890,5459,0,10784
20101210,2890,2890,2860,2890,3578,0,10784
20101213,2925,2925,2880,2890,6190,0,10784
20101214,2910,2910,2880,2885,930,0,10784
20101215,2890,2920,2885,2890,3419,0,10784
20101216,2880,2910,2880,2880,1853,0,10784
20101217,2900,2910,2880,2880,5153,0,10784
20101220,2915,3050,2835,2920,4749,0,10784
20101221,3000,3000,2940,2985,13950,0,10784
20101222,2920,2995,2920,2990,1664,0,10784
20101223,2930,3020,2930,2945,732,0,10784
20101224,3020,3020,2940,2980,2481,0,10784
20101227,2995,3060,2940,2990,6326,0,10784
20101228,3010,3010,2955,3010,7401,0,10784
20101229,2930,3050,2930,3000,21536,0,10784
20101230,2945,3020,2945,2970,522,0,10784
20110103,2950,2960,2950,2955,279,0,10784
20110104,2950,2995,2950,2995,1115,0,10784
20110105,3000,3000,2965,2965,381,0,10784
20110106,2965,2995,2920,2920,1043,0,10784
20110107,2915,2940,2900,2935,1615,0,10784
20110110,2900,2945,2900,2930,2263,0,10784
20110111,2930,2930,2900,2930,2515,0,10784
20110112,2950,2950,2900,2900,2687,0,10784
20110113,2945,2960,2900,2900,2151,0,10784
20110114,2915,2940,2895,2905,1031,0,10784
20110117,2925,2925,2890,2890,1400,0,10784
20110118,2960,2960,2890,2900,221,0,10784
20110119,2900,2900,2850,2870,618,0,10784
20110120,2870,2895,2800,2895,3428,0,10784
20110121,2895,2905,2850,2895,170,0,10784
20110124,2930,2930,2855,2865,296,0,10784
20110125,2865,2865,2800,2840,3840,0,10784
20110126,2805,2875,2805,2835,1119,0,10784
20110127,2860,2885,2805,2885,4273,0,12240
20110128,2890,2890,2890,2890,2,0,12240
20110131,2890,2890,2800,2800,847,0,12240
20110201,2815,2875,2790,2850,2644,0,12240
20110207,2825,2860,2800,2860,2465,0,13586
20110208,2865,2865,2860,2865,40,0,13586
20110209,2860,2860,2795,2850,1159,0,13586
20110210,2850,2850,2740,2795,2072,0,13586
20110211,2795,2795,2660,2660,5539,0,13586
20110214,2675,2680,2605,2660,4410,0,13586
20110215,2655,2655,2560,2565,3686,0,13586
20110216,2565,2565,2430,2520,3093,0,13586
20110217,2415,2460,2325,2350,9355,0,13586
20110218,2350,2380,2325,2375,2720,0,13586
20110221,2375,2470,2375,2435,2430,0,13586
20110222,2400,2425,2370,2420,2080,0,13586
20110223,2420,2600,2420,2420,924,0,13586
20110224,2410,2415,2350,2385,8791,0,13586
20110225,2380,2395,2345,2395,1534,0,13586
