date,open,high,low,close,volume,korcom
20201230,10410,10415,10390,10390,341,-279
20201229,10385,10420,10385,10410,190,65
20201228,10505,10505,10400,10455,66,18
20201224,10550,10550,10510,10525,51,-25
20201223,10530,10590,10530,10585,56,-39
20201222,10530,10560,10520,10560,441,310
20201221,10485,10535,10485,10535,24,-6
20201218,10490,10500,10480,10485,260,-223
20201217,10395,10465,10395,10465,228,-103
20201216,10390,10390,10380,10385,23,-1
20201215,10310,10400,10310,10400,534,530
20201214,10370,10370,10295,10300,1111,-964
20201211,10330,10350,10300,10350,237,104
20201210,10275,10275,10260,10275,9,0
20201209,10295,10295,10250,10275,41,-32
20201208,10305,10305,10305,10305,8,0
20201207,10315,10315,10290,10305,114,-107
20201204,10355,10355,10305,10325,621,381
20201203,10430,10430,10340,10340,220,-84
20201202,10500,10500,10390,10435,4659,-328
20201201,10500,10510,10460,10485,142,-141
20201130,10465,10510,10465,10510,16,-2
20201127,10475,10475,10475,10475,2,0
20201126,10475,10475,10475,10475,56,53
20201125,10450,10495,10435,10445,504,138
20201124,10445,10500,10445,10470,701,699
20201123,10555,10560,10555,10560,30,30
20201120,10365,10570,10365,10540,407,282
20201119,10540,10630,10520,10630,1976,869
20201118,10475,10520,10440,10520,319,38
20201117,10470,10470,10470,10470,7,0
20201116,10490,10490,10460,10490,116,7
20201113,10455,10510,10455,10500,3042,-41
20201112,10470,10470,10440,10455,31,-24
20201111,10500,10500,10440,10445,568,-563
20201110,10475,10530,10475,10510,504,-186
20201109,10735,10735,10650,10650,107,-107
20201106,10710,10710,10710,10710,4,-4
20201105,10700,10730,10700,10720,63,36
20201104,10780,10780,10710,10730,103,-102
20201103,10675,10720,10675,10705,4834,527
20201102,10690,10700,10680,10700,334,334
20201030,10715,10740,10685,10740,139,118
20201029,10765,10765,10680,10710,1390,1384
20201028,10655,10720,10655,10720,1410,1355
20201027,10620,10620,10610,10610,125,123
20201026,10690,10690,10650,10650,69,-58
20201023,10710,10710,10680,10680,200,2
20201022,10680,10730,10680,10730,13,-4
20201021,10630,10655,10600,10645,807,593
20201020,10650,10650,10650,10650,7,0
20201019,10660,10740,10660,10740,2,0
20201016,10690,10750,10690,10700,41,34
20201015,10690,10720,10690,10720,27,24
20201014,10760,10760,10725,10725,551,-546
20201013,10750,10785,10750,10785,110,-31
20201012,10740,10745,10740,10740,8,0
20201008,10815,10815,10755,10755,79,-50
20201007,10865,10925,10855,10855,306,-45
20201006,10845,10845,10795,10795,40342,687
20201005,10915,10915,10865,10865,245,91
20200929,10925,10925,10925,10925,96,91
20200928,11000,11030,11000,11030,4,0
20200925,10980,11000,10945,11000,1003,999
20200924,11000,11020,10940,11020,224,90
20200923,10970,10970,10880,10880,285,248
20200922,10970,11025,10970,11010,492,443
20200921,11000,11000,10975,10975,973,-972
20200918,11025,11025,10950,11000,156,-82
20200917,11070,11070,11025,11025,26,3
20200916,11060,11075,11050,11050,66,29
20200915,11055,11055,11055,11055,0,0
20200914,11025,11055,11025,11055,536,-489
20200911,11050,11050,11050,11050,6,6
20200910,11020,11050,11020,11050,11,7
20200909,11115,11115,11115,11115,1,-1
20200908,11070,11070,11035,11040,1010,1010
20200907,11080,11080,11025,11025,43,9
20200904,11080,11110,11065,11105,556,-279
20200903,11070,11075,11030,11030,990,-980
20200902,11085,11095,11050,11050,11425,446
20200901,11075,11100,11045,11045,338,-139
20200831,11075,11110,11055,11075,1923,1149
20200828,11020,11040,10965,11040,1412,-635
20200827,11115,11115,11045,11050,1049,1012
20200826,11065,11065,11005,11055,452,9
20200825,11045,11100,11035,11045,550,-442
20200824,11170,11170,11085,11150,228,-5
20200821,11115,11155,11075,11155,1058,-750
20200820,11015,11095,11015,11095,52,35
20200819,11130,11130,11110,11110,35,-34
20200818,11040,11100,11040,11100,897,828
20200814,10980,10985,10950,10950,24,-8
20200813,10995,11010,10955,11010,156,-45
20200812,11035,11040,10970,10970,121,-53
20200811,11100,11100,10975,10975,872,854
20200810,11135,11135,11055,11055,47,43
20200807,11135,11135,11105,11135,123,70
20200806,11080,11140,11070,11135,227,203
20200805,11190,11195,11125,11170,563,-445
20200804,11155,11195,11155,11195,20322,-311
20200803,11265,11265,11110,11120,503,-65
20200731,11210,11285,11210,11270,191,177
20200730,11205,11245,11165,11245,218,-153
20200729,11235,11285,11235,11250,227,-165
20200728,11210,11245,11155,11200,481,374
20200727,11190,11190,11165,11190,29,6
20200724,11185,11190,11120,11190,427,180
20200723,11110,11110,11035,11035,389,358
20200722,11095,11095,11050,11050,18,-14
20200721,11080,11080,11060,11060,41,-37
20200720,11145,11145,11050,11055,101,86
20200717,11140,11140,11140,11140,1,-1
20200716,11150,11180,11070,11180,678,-114
20200715,11020,11090,11015,11055,420,406
20200714,11100,11150,11100,11150,6,1
20200713,11040,11095,11040,11090,572,567
20200710,11090,11145,11070,11140,749,516
20200709,10965,11040,10965,11040,995,968
20200708,10995,10995,10985,10985,28,9
20200707,10950,11010,10950,10985,142,88
20200706,11090,11090,10965,11015,1871,1727
20200703,11085,11085,11065,11065,726,-671
20200702,11120,11120,10990,11000,13122,-773
20200701,10980,11080,10930,11030,842,-700
20200630,11050,11075,10975,11010,401,-6
20200629,11065,11065,11065,11065,10,-10
20200626,11170,11170,11035,11035,203,197
20200625,11175,11175,11140,11150,138,-138
20200624,11220,11220,11135,11135,42,-28
20200623,11215,11215,11145,11145,28,-26
20200622,11210,11215,11210,11215,13,13
20200619,11140,11200,11140,11200,1061,-941
20200618,11305,11305,11200,11200,124,55
20200617,11155,11240,11155,11165,22,0
20200616,11145,11145,11115,11130,114,-97
20200615,11105,11230,11105,11230,1313,1306
20200612,11145,11255,11145,11155,2039,619
20200611,10980,11060,10975,11060,214,-48
20200610,10995,11005,10970,10970,488,-200
20200609,10915,10995,10910,10995,1901,1505
20200608,10890,10910,10880,10880,3238,-1509
20200605,11045,11045,10940,10940,834,-609
20200604,11050,11090,11050,11085,523,-238
20200603,11230,11230,11090,11090,546,-94
20200602,11335,11335,11250,11300,19217,-43
20200601,11385,11385,11255,11310,4979,-164
20200529,11345,11420,11345,11395,205,155
20200528,11355,11355,11340,11355,798,639
20200527,11360,11360,11305,11355,218,5
20200526,11415,11415,11335,11360,51,16
20200525,11445,11445,11340,11415,872,835
20200522,11315,11400,11315,11350,178,83
20200521,11320,11320,11265,11315,2298,1766
20200520,11265,11270,11200,11265,1396,1165
20200519,11210,11290,11205,11235,3768,3620
20200518,11320,11395,11320,11345,1574,1280
20200515,11365,11370,11310,11315,190,73
20200514,11405,11405,11305,11385,148,24
20200513,11350,11350,11270,11270,106,68
20200512,11330,11330,11270,11270,45,3
20200511,11315,11315,11205,11315,308,142
20200508,11370,11380,11275,11275,149,54
20200507,11385,11440,11365,11435,377,275
20200506,11405,11430,11315,11400,1438,-47
20200504,11315,11425,11315,11405,255,-46
20200429,11255,11290,11245,11255,1208,1042
20200428,11245,11295,11225,11295,805,590
20200427,11370,11370,11250,11340,616,422
20200424,11230,11385,11230,11285,289,63
20200423,11370,11370,11220,11220,806,238
20200422,11365,11375,11265,11355,465,-203
20200421,11130,11405,11130,11365,1333,134
20200420,11110,11210,11110,11195,197,72
20200417,11305,11305,11115,11115,1567,-529
20200416,11285,11285,11180,11200,373,318
20200414,11105,11200,11105,11130,1315,1000
20200413,11150,11160,11130,11160,499,-215
20200410,11005,11125,10985,10985,1920,1551
20200409,11020,11050,11005,11045,81,30
20200408,11065,11120,11015,11015,507,223
20200407,11030,11125,11030,11035,1793,1232
20200406,11260,11260,11090,11090,294,256
20200403,11290,11305,11190,11260,663,-123
20200402,11405,11405,11285,11370,558,512
20200401,11185,11385,11185,11385,2903,1743
20200331,11230,11230,11080,11100,783,-465
20200330,11025,11300,11025,11210,2504,75
20200327,10960,11115,10950,11020,615,160
20200326,10900,11015,10895,11015,2115,1249
20200325,11195,11195,10880,10900,3845,219
20200324,11215,11305,11165,11230,752,644
20200323,11390,11455,11365,11365,6753,-2863
20200320,11780,11780,11160,11180,12146,10433
20200319,10720,11790,10720,11675,6847,2201
20200318,11570,11570,11385,11540,5773,4266
20200317,11510,11580,11395,11580,29144,-913
20200316,11000,11400,10200,11400,9922,-845
20200313,11600,11985,11330,11425,21587,-17322
20200312,11320,11990,11240,11580,8998,69
20200311,11300,11450,11270,11280,7467,-2274
20200310,11670,11735,11190,11240,10085,2958
20200309,11315,11640,11315,11565,7338,-2744
20200306,11020,11160,11020,11120,14957,5929
20200305,10925,10930,10835,10835,1675,-436
20200304,11160,11160,10900,10935,1162,-1136
20200303,10945,10945,10695,10945,2706,1664
20200302,11070,11090,10855,10855,9799,-4334
20200228,10910,11070,10910,11070,5040,736
20200227,10850,10905,10845,10895,502,453
20200226,10865,10915,10850,10860,601,314
20200225,10820,10820,10750,10760,878,509
20200224,10745,10820,10745,10820,2635,-1628
20200221,10630,10635,10630,10630,185,12
20200220,10620,11100,10550,10550,1312,-364
20200219,10685,10725,10685,10685,190,-66
20200218,10695,10695,10645,10685,432,92
20200217,10595,10660,10575,10650,89,2
20200214,10685,10685,10605,10660,644,-103
20200213,10615,10655,10595,10620,577,350
20200212,10600,10640,10600,10615,110,-100
20200211,10685,10685,10600,10600,5502,-201
20200210,10775,10775,10710,10715,189,-135
20200207,10695,10695,10680,10690,777,-49
20200206,10665,10665,10610,10615,1131,-825
20200205,10730,10770,10665,10770,1202,305
20200204,10895,10895,10745,10745,3927,2172
20200203,10935,10935,10855,10900,4341,964
20200131,10730,10825,10710,10825,494,-366
20200130,10685,10775,10685,10775,590,-438
20200129,10670,10675,10600,10665,1552,-1079
20200128,10630,10695,10630,10690,1611,-1212
20200123,10480,10530,10480,10500,127,71
20200122,10455,10480,10420,10480,140,114
20200121,10380,10485,10380,10485,243,55
20200120,10415,10420,10380,10380,1305,651
20200117,10425,10425,10400,10415,15,-10
20200116,10400,10450,10400,10450,18,-5
20200115,10410,10410,10400,10400,74,50
20200114,10390,10390,10345,10355,4894,-4380
20200113,10455,10455,10415,10425,612,-286
20200110,10460,10490,10450,10455,696,159
