date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,8800,8850,8520,8590,302275,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110404,8590,8700,8430,8500,193285,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110405,8560,8650,8440,8480,137679,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110406,8530,8580,8300,8330,219171,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110407,8380,8580,8370,8550,221967,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110408,8560,8720,8550,8550,210490,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110411,8650,8650,8420,8420,122701,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110412,8400,8480,8220,8300,118276,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110413,8190,8450,8190,8360,97182,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110414,8440,8440,8230,8360,108000,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110415,8430,8500,8230,8500,194110,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110418,8580,8600,8350,8450,114305,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110419,8300,8400,8200,8340,111629,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110420,8400,8610,8260,8550,183463,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110421,8600,8610,8430,8430,134354,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110422,8470,8470,8230,8310,141110,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110425,8310,8310,8150,8170,132762,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110426,8170,8230,7900,8070,177201,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110427,7950,8100,7800,7900,171554,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110428,7600,7650,7300,7570,350252,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110429,7560,7800,7500,7720,175486,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110502,7650,7960,7650,7900,98707,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110503,7700,7840,7620,7620,176972,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110504,7620,8060,7620,7950,146066,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110506,7950,8000,7730,7820,58462,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110509,7700,7870,7700,7740,63788,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110511,7640,7810,7640,7750,73248,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110512,7780,7810,7610,7680,64011,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110513,7670,7700,7370,7390,153763,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110516,7300,7510,7210,7350,116199,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110517,7280,7350,7200,7240,70621,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110518,7160,7240,7000,7040,130077,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110519,7030,7120,6890,7040,87953,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110520,7040,7250,7000,7170,76450,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110523,7200,7200,6910,6910,50334,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110524,6900,7100,6800,7010,44544,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110525,7000,7100,6740,6740,69779,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110526,6920,6930,6740,6890,39168,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110527,6980,6980,6750,6760,75462,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110530,6840,6920,6700,6740,115213,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110531,6680,6820,6630,6650,101466,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110601,6700,6700,6460,6550,77899,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110602,6400,6530,6180,6300,100927,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110603,6370,6370,6020,6110,113586,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110607,5960,6100,5940,5960,72475,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110608,5880,5960,5710,5770,160535,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110609,5700,6030,5700,6030,115501,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110610,6010,6070,5700,5870,118953,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110613,5870,6000,5850,5870,80973,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110614,5750,6020,5750,5830,68686,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
20110615,5830,5870,5540,5540,167972,0.58,0.34,45,7704,303.76,-1.21,-26.88,0.0,72.0,276.0,23.0,-352.0
