date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,211500,214500,211000,213000,478501,-6599,29861014,3043.0248109405898,3861.346915261565,10814.197843575825,12508.02797761844,17641.641080126297,213800.0,213800.0,204875.0,192858.33333333328,180650.0,210054.4200615984,202973.8202062533,7080.599855344975,6950.989252215658,129.6106031293175,62.831858407079636,226503.39568715164,10814.197843575825,183246.6043128484,48.33333333333334,53.846413077284744,61.457338588408156
20110404,201000,203500,190500,191000,3511127,-942904,29242200,9594.790253048788,7862.728534039566,10675.29273603305,12495.499189708136,17455.172744935964,209200.0,211550.0,204975.0,192750.0,180983.33333333328,207122.97081956122,202086.82008281173,5036.150736749492,6568.021549122236,-1531.8708123727438,45.222929936305725,226325.5854720661,10675.29273603305,183624.4145279339,1.3157894736842104,36.3362052094179,53.08362746207806
20110405,192000,195500,188500,194500,1765551,-250921,29133615,9437.160589923222,8429.857650043683,10200.827172342448,12493.98744285502,17241.390766279714,204200.0,208750.0,205325.0,192816.66666666663,181366.66666666663,205180.97530785526,201524.80379525208,3656.1715126033228,5985.6515418182225,-2329.4800292149,46.913580246913575,225726.65434468488,10200.827172342448,184923.34565531512,15.0,29.2241368062786,45.130463910144904
20110406,195000,201500,193500,197500,1528507,241185,29187658,8918.52005660132,8947.76508408664,9907.825190222122,12508.263934961691,17076.298856569843,201400.0,207250.0,205600.0,192900.0,181754.16666666663,203999.28679843762,201226.65563398195,2772.631164455641,5343.047466345504,-2570.4163018898635,43.42105263157895,225415.65038044425,9907.825190222122,185784.34961955575,22.5,26.9827578708524,39.08122856371407
20110407,201000,203500,198500,202000,698210,17251,29287004,7611.832893594027,9002.22194794152,9412.591301018016,12560.793831070683,16939.696454547877,199600.0,206400.0,206125.0,193075.0,182179.16666666663,203691.70421394875,201283.94298987265,2407.7612240760936,4755.990217891474,-2348.228993815381,45.222929936305725,224950.18260203605,9412.591301018016,187299.81739796395,33.75,29.23850524723493,35.80032079155436
20110408,202000,204000,199000,204000,860026,96270,29358217,4760.252094164764,8942.035562443263,8231.760139848588,12607.823849587161,16856.167989954156,197800.0,205800.0,207025.0,193366.66666666663,182595.83333333328,203739.13433489454,201485.14081413852,2253.9935207561066,4255.5908784643,-2001.5973577081927,43.79084967320262,223488.5202796972,8231.760139848588,190561.4797203029,43.055555555555564,33.844188683341805,35.1482767554835
20110411,205500,212000,205000,210500,1233668,337074,29287349,5519.057890618654,8678.853610932725,8023.2085227794,12779.693093167458,16761.58595983353,201700.0,205450.0,207625.0,193733.33333333328,183108.33333333328,204779.26751441727,202152.93402586965,2626.3334885475924,3929.7394004809057,-1303.4059119333135,41.89189189189189,223671.4170455588,8023.2085227794,191578.5829544412,61.111111111111114,42.933162825931575,37.7432387789662
20110412,211500,213500,206000,211000,938929,166748,29226748,5147.815070493502,7611.832893594026,7770.9394541458105,12966.93444453566,16630.91530102897,205000.0,204600.0,208250.0,193983.33333333328,183637.5,205736.30328164465,202808.2957490832,2928.007532561431,3729.393026896986,-801.3854943355554,48.83720930232558,223791.87890829163,7770.9394541458105,192708.1210917084,62.5,49.45544188395439,41.64730648062893
20110413,209000,213000,202000,212500,920163,97959,29201814,4183.300132670379,7707.788269017255,7552.483035399684,13181.858324564304,16474.751304816564,208000.0,204700.0,208900.0,194283.33333333328,184191.66666666663,206776.8720077429,203526.2236071931,3250.648400549806,3633.644101627539,-382.9957010777336,51.5625,224004.96607079933,7552.483035399684,193795.03392920067,66.66666666666666,55.192516811525145,46.16237659092766
20110414,210500,214500,206500,213000,926699,-38234,29174066,3234.1923257592475,7892.401408950258,7596.504130190414,13374.444432905808,16324.953207351673,210200.0,204900.0,209175.0,194691.66666666663,184741.66666666663,207734.27631439766,204228.00639870678,3506.269915690995,3608.1692644402287,-101.89934874923391,52.34375,224368.00826038086,7596.504130190414,193981.99173961926,68.05555555555556,59.480196392868606,50.60164985824131
