date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,190500,196500,189000,195500,371375,32106,5749721,6779.380502671317,5118.837758710467,6288.680306709801,19484.217259675104,17691.471874418286,183800.0,183150.0,180050.0,193583.33333333328,192037.5,182958.46759911746,182520.1709389985,438.29666011894005,-1784.1881272543712,2222.4847873733115,75.70093457943925,192627.36061341962,6288.680306709801,167472.63938658038,96.36363636363636,83.4054137983526,76.07324348026795
20110404,197000,197500,190500,194000,139868,-23789,5769174,7393.240155709809,5917.981074657134,6974.7311776153565,19223.45933719756,17663.332527363633,186700.0,184550.0,180625.0,193183.33333333328,192145.83333333328,184657.16489259887,183370.57704321566,1286.5878493831842,-1170.0329319265581,2456.620781309742,74.31192660550458,194574.4623552307,6974.7311776153565,166675.5376447693,85.71428571428571,84.17503777033029,78.7738415769554
20110405,195500,195500,190500,195000,95702,5850,5755718,5825.804665451804,6603.218912015564,7587.1602065594825,19042.63308999044,17638.14324758199,190400.0,185850.0,181100.0,192875.0,192258.33333333328,186248.37029456013,184232.06117560482,2016.3091189554543,-532.7645217499045,2549.0736407053587,71.71717171717171,196274.32041311896,7587.1602065594825,165925.67958688104,89.58333333333334,85.977802957998,81.17516203730294
20110406,195000,205000,193000,198500,250048,27397,5756233,3807.8865529319537,7263.607918933952,8483.218728760903,18786.762109409767,17640.554109935307,194000.0,187700.0,181900.0,192558.33333333328,192354.16666666663,188133.236403914,185288.99710143206,2844.239302481903,142.63624309666963,2701.603059385233,72.0,198866.4374575218,8483.218728760903,164933.5625424782,79.36507936507937,83.77356176035846,82.04129527832144
20110407,201500,201500,196500,200000,139100,-12894,5780742,2267.1568097509266,8056.674251823763,9348.93042010688,18519.919831239942,17651.463092490532,196600.0,189200.0,182850.0,192258.33333333328,192445.83333333328,189958.89234244922,186378.75025098762,3580.142091461573,830.1374127698233,2750.00467869175,74.99999999999999,201547.86084021372,9348.93042010688,164152.13915978622,84.12698412698413,83.89136921590034,82.65798659084773
20110408,200000,207000,199500,206000,206238,18281,5819055,4261.455150532504,9357.48363610645,10523.158983879312,18486.113406795048,17687.082837640453,198700.0,191250.0,184275.0,192216.66666666663,192604.16666666663,192426.7550597685,187832.23695769414,4594.518102074362,1583.013550630883,3011.504551443479,75.49019607843138,205321.31796775863,10523.158983879312,163228.68203224134,97.0149253731343,88.26588793497835,84.5272870388913
20110411,206000,209000,199500,200000,173426,13045,5780893,3555.2777669262355,8786.922100485472,10358.420487699848,18385.56196826433,17667.527003422598,199900.0,193300.0,185875.0,192066.66666666663,192762.5,193591.8696662668,188733.5876492668,4858.282017000078,2238.067243904828,2620.21477309525,66.36363636363637,206591.84097539968,10358.420487699848,165158.1590246003,74.64788732394365,83.72655439796678,84.26037615858313
20110412,199500,199500,189500,193500,257097,-74412,5836201,3992.492955535426,6789.6980787071825,9572.453969594211,18132.199719467728,17631.824427406507,199600.0,195000.0,187175.0,191700.0,192870.83333333328,193577.73587145333,189086.6678931416,4491.067978311767,2688.6673907862737,1802.400587525493,61.344537815126046,206319.9079391884,9572.453969594211,168030.09206081158,56.338028169014095,74.59704565498255,81.03926599071626
20110413,193500,195500,186500,192000,260192,-99616,5845437,5055.6898639058145,4965.128397131337,9087.90404878925,17854.31787178288,17592.52869749605,198300.0,196150.0,188100.0,191300.0,192970.83333333328,193335.00727579906,189302.47743760239,4032.5298381966413,2957.4398802683754,1075.0899579282673,56.25,206275.80809757853,9087.90404878925,169924.1919024215,52.112676056338024,67.1022557887677,76.39359592340008
20110414,194000,199000,192000,196500,253151,-14016,5838795,5013.98045468867,3923.0090491866063,8853.81273802423,17322.630910651696,17548.59126983005,197600.0,197100.0,189100.0,190825.0,193116.66666666663,193821.92923344663,189835.6436499332,3986.28558351344,3163.209020917405,823.0765625960347,59.16666666666666,206807.62547604844,8853.81273802423,171392.37452395156,64.7887323943662,66.33108132396721,73.03942439025579
20110415,196500,199500,192500,194500,173563,9702,5844073,2767.670500619609,3974.9213828703582,8304.027637237255,16938.163681134025,17533.21797728212,195300.0,197000.0,190075.0,190416.66666666663,193195.83333333328,193926.2478129305,190181.1613641927,3745.086448737857,3279.5845064815026,465.50194225635414,63.39285714285714,206683.0552744745,8304.027637237255,173466.94472552548,48.214285714285715,60.29214945407338,68.79033274486166
20110418,195500,198000,191000,191500,132397,-14291,5848233,1800.0,4226.4050918008315,7978.251688183333,16525.5589080134,17532.755060172374,193600.0,196750.0,190650.0,189958.33333333328,193200.0,193552.9789185905,190278.8556902162,3274.123228374403,3278.4922508600816,-4.3690224856791255,63.39285714285714,206606.50337636663,7978.251688183333,174693.49662363337,22.222222222222218,47.602173710123,61.72761306661544
20110419,190000,193000,185500,186000,138904,-715,5843633,3541.186241925155,5320.009398487939,7807.208207803875,15708.932349321338,17544.87055064496,192100.0,195850.0,190850.0,189233.33333333328,193145.83333333328,192390.98216177133,189961.89568069312,2429.086481078208,3108.6110969036995,-679.5246158254918,54.78260869565218,206464.41641560773,7807.208207803875,175235.58358439224,2.127659574468085,32.44400233157136,51.9664094882674
20110420,187000,191000,182000,188000,162185,-32281,5873551,3906.4049969249213,5714.892824891819,7437.237390321772,14898.217175219284,17547.997669883083,191300.0,194800.0,191250.0,188575.0,193133.33333333328,191715.4464445201,189816.566790362,1898.8796541581687,2866.664808354585,-967.7851541964163,50.9433962264151,206124.4747806436,7437.237390321772,176375.5252193565,22.222222222222218,29.036742295121645,44.323187090552146
20110421,190500,192000,187000,190000,141537,-6848,5894895,2915.4759474226507,5591.064299397745,7305.819598101244,14103.772151055464,17547.193804613507,190000.0,193800.0,191500.0,187983.33333333328,193137.5,191451.53160688328,189830.15471985348,1621.3768870297934,2617.60722408962,-996.2303370598264,44.08602150537635,206111.63919620245,7305.819598101244,176888.36080379755,29.629629629629626,29.2343714066243,39.29358186257621
20110422,190000,191000,183500,187500,84368,1978,5907539,1933.9079605813715,4113.696634415329,7236.366491548106,13106.325338892195,17548.472551447,188600.0,191950.0,191600.0,187308.33333333328,193133.33333333328,190843.6036673269,189657.5473221952,1186.056345131772,2331.2970482980445,-1145.2407031662724,43.157894736842096,206072.7329830962,7236.366491548106,177127.2670169038,20.37037037037037,26.27970439453966,34.95562270656402
20110425,188000,196500,185000,195000,169877,-16652,5911897,3124.099870362662,3335.0412291304588,6709.834200634191,12119.669504111389,17548.187624050774,189300.0,191450.0,192375.0,186783.33333333328,193166.66666666663,191483.0492570008,190053.2916573115,1429.7575996893286,2150.9891585762985,-721.2315588869701,50.0,205794.6684012684,6709.834200634191,178955.33159873163,48.148148148148145,33.569185645742486,34.493477019623505
20110426,197000,199500,189000,192500,236307,6186,5918396,2817.8005607210744,3286.7156859089587,5637.5415741261095,11022.108464354658,17544.76368147741,190600.0,191350.0,193175.0,186225.0,193129.16666666663,191639.5032174688,190234.532322964,1404.9708945048333,2001.7855057620034,-596.8146112571701,44.33962264150943,204450.08314825228,5637.5415741261095,181899.91685174766,38.888888888888886,35.342420060124624,34.77645803312388
20110427,195000,201000,189000,191500,361482,612,5887670,2501.999200639361,3280.243893371345,4856.632063477769,10077.39494556443,17521.97826223461,191300.0,191300.0,193725.0,185733.33333333328,193033.33333333328,191618.0411840113,190328.2721112049,1289.7690728063462,1859.38221917087,-569.6131463645238,41.9047619047619,203438.2641269556,4856.632063477769,184011.7358730445,50.0,40.22828004008309,36.593732035443615
20110428,193000,199000,188500,198000,323718,11804,5931263,3512.833614050059,3538.714455844099,4683.681778259531,9522.283806361134,17512.731479951628,192900.0,191450.0,194275.0,185466.66666666663,193008.33333333328,192599.8810018854,190896.5563443304,1703.3246575550006,1828.170706847696,-124.84604929269585,42.45283018867924,203642.36355651906,4683.681778259531,184907.63644348094,84.21052631578947,54.889028798651886,42.69216428984637
20110429,198000,199000,189000,190000,246407,11066,5888638,2817.8005607210744,3405.87727318528,4764.451699828675,9179.36620300593,17493.12910751596,193400.0,191000.0,194000.0,185208.33333333328,192904.16666666663,192199.89930927745,190830.14388751664,1369.755421760754,1736.4876498303076,-366.73222806955323,40.90909090909091,203528.90339965734,4764.451699828675,184471.09660034266,42.105263157894726,50.62777358506617,45.337367388252964
20110502,191000,194000,187500,191000,128516,25523,5861107,2817.8005607210744,3401.83773863481,4809.1059460153665,8933.069025940684,17489.92517533705,192600.0,190950.0,193850.0,185016.66666666663,192854.16666666663,192015.29941553847,190842.72597539925,1172.573440139211,1623.7048078920875,-451.13136775287626,47.47474747474747,203468.21189203075,4809.1059460153665,184231.78810796925,47.368421052631575,49.541322740921295,46.738685839142406
20110503,192000,197000,187500,192000,184211,-15880,5853797,2828.4271247461897,2978.674201721296,4817.675788178397,8807.426632614517,17485.95418471637,192500.0,191550.0,193700.0,184908.33333333328,192812.5,192012.9456593017,190928.45094637273,1084.4947129290083,1515.862788899471,-431.36807597046266,50.0,203335.3515763568,4817.675788178397,184064.6484236432,52.631578947368425,50.57140814307034,48.016259940451725
20110504,191500,194000,186000,188000,99565,-2508,5861113,3370.459909270543,2978.674201721296,4838.065212458418,8761.500378867051,17483.545836013927,191800.0,191550.0,193175.0,184833.33333333328,192725.0,191395.569404015,190711.52638329964,684.0430207153547,1349.4988352626476,-665.4558145472924,41.23711340206185,202851.13042491683,4838.065212458418,183498.8695750832,31.578947368421048,44.24058788485391,46.75770258858578
20110506,186500,186500,179500,181500,138047,-2848,5877647,3741.657386773941,4243.819034784589,5199.7596098281565,8771.386562124648,17509.711591000007,188500.0,190700.0,192250.0,184766.66666666663,192600.0,189873.17411106967,190029.18448203566,-156.01037096604705,1048.3969940169077,-1204.4073649829547,37.735849056603776,202649.5192196563,5199.7596098281565,181850.4807803437,9.30232558139535,32.594500450367725,42.03663520917976
20110509,180500,182000,175000,180500,149608,8098,5864848,4768.647607026544,5186.520991955976,4781.409311071393,8785.60612593113,17543.690995625748,186600.0,190000.0,190975.0,184725.0,192487.5,188431.1473247353,189323.3126299621,-892.1653052268666,660.284534168152,-1552.4498393950187,39.215686274509814,200537.8186221428,4781.409311071393,181412.18137785725,21.153846153846157,28.780949018193866,37.6180731455178
20110511,183000,184000,178500,179000,137685,-25272,5869076,4965.883607174054,5825.804665451804,4985.666956386092,8806.705147531293,17586.452626161485,184200.0,188400.0,189925.0,184683.33333333328,192379.16666666663,186980.2015824548,188558.61645106878,-1578.4148686140545,212.5446536117101,-1790.9595222257644,42.5531914893617,199896.33391277216,4985.666956386092,179953.66608722782,15.384615384615385,24.3155044736677,33.18388358823443
20110512,177000,179000,175000,175000,133910,-1239,5861233,4226.109321823088,6866.767798608018,5873.670062235376,8887.475582088586,17649.449157284074,180800.0,186650.0,189000.0,184566.66666666663,192283.33333333328,185137.09364667785,187554.26676402846,-2417.173117350641,-313.398900580761,-2103.7742167698802,36.734693877551024,200747.3401244708,5873.670062235376,177252.65987552927,0.0,16.21033631577847,27.526034497415772
