date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,12100,12150,11800,12000,99803,0,1911021,276.40549922170504,312.28992939254385,552.6979283478456,1336.1439127412702,1578.4202281606326,11710.0,11485.0,11395.0,12171.666666666664,13197.5,11525.642668954055,11488.164044490402,37.47862446365252,-106.73377811632608,144.2124025799786,58.73015873015874,12500.395856695692,552.6979283478456,10289.604143304308,85.29411764705883,72.67904239779087,57.57312329633717
20110404,12150,12500,12100,12250,132602,0,1914869,321.55870381627057,364.3144246389374,554.8648484090521,1330.1148655494196,1576.6789992470444,11860.0,11595.0,11475.0,12156.666666666664,13200.0,11637.082258413833,11544.599549194772,92.48270921905895,-66.89048064922946,159.3731898682884,71.18644067796609,12584.729696818104,554.8648484090521,10365.270303181896,86.4864864864865,77.2815237606894,64.14259011778792
20110405,12400,12400,12000,12250,88677,0,1929521,187.0828693386971,386.0051813123757,559.8883817333598,1324.506983749046,1574.2423221629142,12050.0,11700.0,11545.0,12142.5,13203.333333333336,11731.377295629687,11596.854187933686,134.52310769600263,-26.60776298016717,161.13087067616982,70.6896551724138,12664.776763466722,559.8883817333598,10425.22323653328,86.1111111111111,80.22471954416329,69.50329992657971
20110406,12250,12300,11900,11950,74353,0,1925550,131.90905958272918,344.3835071544513,566.4803615307421,1313.7042094779156,1578.0209124089565,12090.0,11780.0,11560.0,12117.5,13190.0,11765.01155785522,11623.014413346917,141.99714450830288,7.113218517537452,134.88392599076542,73.21428571428571,12692.960723061484,566.4803615307421,10427.039276938516,63.33333333333333,74.59425747388666,71.20028577568202
20110407,11950,11950,11650,11650,103368,0,1924542,222.71057451320087,335.0,497.46859197340325,1306.6653380095267,1583.9428103277226,12020.0,11795.0,11505.0,12090.833333333336,13174.583333333336,11747.317472024788,11625.01343600027,122.30403602451773,30.15138201893931,92.1526540055784,66.12903225806451,12499.937183946806,497.46859197340325,10510.062816053194,39.285714285714285,62.8247430778292,68.40843820973107
20110408,11600,11950,11600,11650,53871,0,1923383,268.32815729997475,297.65752132274434,460.0000000000004,1290.8481277396206,1588.3533904819642,11950.0,11830.0,11470.0,12056.666666666664,13155.416666666664,11732.34555324705,11626.864370017442,105.48118322961271,45.21734226107702,60.2638409685357,59.615384615384606,12390.0,460.0000000000004,10550.0,39.285714285714285,54.978400147124226,63.93175885552879
20110411,11850,11900,11650,11800,71458,0,1933678,224.4994432064365,277.308492477241,465.53061123840223,1279.296681774793,1587.9054600321756,11860.0,11860.0,11487.5,12030.0,13132.5,11742.753929673345,11639.689728242949,103.06420143039577,56.78671409494264,46.27748733545314,61.111111111111114,12418.561222476805,465.53061123840223,10556.438777523195,46.153846153846146,52.036882149364864,59.96679995347415
20110412,11700,11800,11350,11700,93441,0,1960253,114.01754250991378,215.63858652847824,453.7276165278023,1263.4597562073554,1584.8657058424699,11750.0,11900.0,11522.5,11998.333333333336,13105.833333333336,11736.176402029816,11644.15731599936,92.0190860304574,63.8331884820465,28.185897548410892,60.0,12429.955233055603,453.7276165278023,10615.044766944397,38.46153846153847,47.511767586756065,55.815122497901456
20110413,11650,11900,11500,11800,48043,0,1960221,67.82329983125268,212.66170318136741,444.01576548586695,1244.0748459084834,1578.6430530328516,11720.0,11905.0,11560.0,11966.666666666664,13078.333333333336,11745.995417104015,11655.701601857658,90.29381524635755,69.12531383490926,21.16850141144829,56.00000000000001,12448.031530971732,444.01576548586695,10671.968469028268,44.0,46.341178391170715,52.65714112899121
20110414,11750,11900,11450,11550,64630,0,1959808,94.86832980505136,234.30749027719963,392.07779840230734,1193.0385459917954,1572.6224890467356,11700.0,11860.0,11605.0,11914.166666666664,13047.916666666664,11715.84227600625,11647.87161282863,67.97066317761892,68.89438370345117,-0.923720525832266,54.90196078431373,12389.155596804614,392.07779840230734,10820.844403195386,20.833333333333336,37.83856337189158,47.71761520995799
20110415,11450,12250,11400,12150,164389,0,1962755,197.48417658131496,247.23470630152232,342.56386265921327,1148.856919821706,1566.4580978188394,11800.0,11875.0,11680.0,11876.666666666664,13025.833333333336,11782.635772014362,11685.067367093368,97.56840492099218,74.62918794695976,22.939216974032426,61.016949152542374,12365.127725318427,342.56386265921327,10994.872274681573,69.56521739130434,48.414114711695845,47.94978171053727
20110418,12300,12400,11800,11850,140246,32,1961707,198.4943324127921,213.3658829335187,321.753010863924,1074.4956827378219,1564.9679953241482,11810.0,11835.0,11715.0,11824.166666666664,13004.583333333336,11792.99949939796,11697.284921215325,95.71457818263659,78.84626599409535,16.868312188541267,59.016393442622956,12358.50602172785,321.753010863924,11071.49397827215,43.47826086956522,46.76883009765229,47.556131172908955
20110419,11600,11950,11450,11450,199988,0,1960792,245.76411454889006,191.637678967368,305.97181242722405,1010.4162371133087,1567.0974031097517,11760.0,11755.0,11727.5,11770.833333333336,12981.25,11740.230345639293,11678.967072552527,61.26327308676446,75.32966741262901,-14.066394325864565,45.0,12339.443624854448,305.97181242722405,11115.556375145552,8.695652173913043,34.07777078973921,43.06334437851904
20110420,11500,11850,11150,11350,204607,0,1960818,292.5747767665559,213.83404780343102,289.77361853695436,942.1016694367712,1558.2288289379474,11670.0,11695.0,11737.5,11716.666666666664,12947.5,11680.194907843692,11654.598590537902,25.596317305789853,65.38299739126084,-39.78668008547099,38.59649122807018,12317.047237073908,289.77361853695436,11157.952762926092,16.0,28.051847193159475,38.05951198339918
20110421,11400,11650,11250,11500,114640,8000,1960926,297.3213749463701,221.5851980616034,289.77361853695436,902.5134655812907,1548.033642955545,11660.0,11680.0,11737.5,11678.333333333336,12915.416666666664,11652.472614327351,11643.146603452984,9.32601087436342,54.17160008788106,-44.845589213517634,41.66666666666667,12317.047237073908,289.77361853695436,11157.952762926092,28.000000000000004,28.03456479543965,34.717862920746015
