date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,6550,6580,6280,6280,271612,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110404,6250,6400,6240,6340,170040,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110405,6440,6590,6340,6420,256097,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110406,6460,6680,6240,6280,359098,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110407,6340,6340,6090,6110,196215,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110408,6230,6230,6090,6100,204944,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110411,6150,6330,6100,6300,139137,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110412,6400,6400,5900,5900,170303,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110413,5950,5980,5850,5960,121035,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110414,5950,6030,5870,5900,100001,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110415,5800,5950,5800,5900,84553,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110418,5920,6130,5920,6050,183032,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110419,5930,6790,5900,6200,1031886,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110420,6270,7130,6200,7130,2588040,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110421,7400,7900,7180,7370,3932955,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110422,7620,8430,7460,8170,3979178,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110425,8320,9020,7420,7500,3825407,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110426,7470,7770,7110,7260,1797365,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110427,7300,7820,7130,7820,1390541,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110428,7970,8360,7120,7150,2070642,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110429,7110,7600,6840,7090,1075590,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110502,7200,7700,7110,7400,639115,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110503,7360,8280,7320,7700,1291977,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110504,7640,7880,7200,7200,527971,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110506,7060,7390,6950,7280,458857,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110509,7380,7680,7250,7290,381237,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110511,7550,8380,7500,8380,1766789,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110512,8500,8550,7640,7790,3333048,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110513,8070,8560,7680,8120,2750794,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110516,8170,8500,7570,7650,2009519,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110517,7570,7690,6960,7130,689981,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110518,7140,7340,6880,6950,414692,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110519,6960,7260,6850,6900,445440,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110520,6850,6980,6620,6710,232245,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110523,6710,6710,5940,6090,460341,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110524,5820,6230,5820,6180,245235,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110525,6230,6490,6000,6000,313638,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110526,6150,6560,6030,6310,455154,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110527,6460,6650,6070,6180,334927,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110530,7010,7100,6890,7100,1144814,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110531,7400,7870,6920,7600,2250099,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110601,7690,7750,7200,7400,858165,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110602,7230,8510,7080,8510,2024538,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110603,8600,9500,8130,9150,6626286,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110607,10050,10300,8900,8900,3734400,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110608,8780,9120,7780,8100,2813495,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110609,8070,8180,7480,7680,2136060,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110610,7780,8150,7000,7100,2930771,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110613,7410,7740,6800,6980,1935609,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110614,7090,7510,6980,7260,1582838,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110615,7470,7880,7280,7400,2051459,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
20110616,7250,7350,7000,7100,607233,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
