date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,549,577,542,552,22287,0,0,19.59999999999955,34.925062634160206,32.588955184233306,35.787412436342564,49.1776682606603,532.2,508.8,488.4,506.83333333333326,540.0833333333334,512.0264178784448,499.71206949340564,12.314348385039182,1.6999860400338087,10.614362345005373,65.17857142857143,553.5779103684666,32.588955184233306,423.2220896315334,69.8224852071006,62.510927730364806,56.849642027241366
20110404,542,570,536,558,17296,0,0,13.242356285796815,33.03770573148228,35.816755855325155,36.3683928707332,49.14584587395628,543.8,518.9,492.4,507.8,540.45,519.0992766706981,504.02993970223883,15.069336968459256,4.373856225720214,10.695480742739038,64.75903614457829,564.0335117106503,35.816755855325155,420.7664882893497,73.37278106508877,66.13154550860612,59.94360985436296
20110405,569,569,530,545,23405,0,0,6.1122827159729365,33.93950500522979,37.30479191739274,36.676271469287705,49.12707728149744,548.8,520.9,495.95,508.4666666666666,540.6166666666667,523.0840033388048,507.0649189080604,16.019084430744385,6.7029018667259646,9.31618256401842,60.24464831804281,570.5595838347855,37.30479191739274,421.3404161652144,65.68047337278107,65.98118812999776,61.95613594624122
20110406,570,610,531,555,121756,0,0,4.534313619499752,30.986448650983238,38.913493803563476,37.058553518572296,49.13270013160504,551.8,529.2,500.2,508.88333333333327,540.8333333333334,527.9941566734444,510.6158389068828,17.37831776656168,8.83798504669378,8.5403327198679,62.91793313069909,578.0269876071269,38.913493803563476,422.373012392873,68.75,66.90412541999851,63.60546577082698
20110407,567,567,521,524,134251,0,0,12.188519188153329,18.21565260977557,38.21007720484185,37.01882404038966,49.12975945278878,546.8,536.3,503.3,508.8,540.8416666666667,527.3796710311486,511.607303037911,15.772367993237653,10.224861636002904,5.547506357234749,57.02247191011237,579.7201544096838,38.21007720484185,426.87984559031634,51.13636363636363,61.64820482545355,62.953045455702494
20110408,524,547,512,547,16437,0,0,11.923086848630351,17.589769754036706,38.22365105533453,37.33763368089743,49.079934800282686,545.8,539.0,507.45,509.36666666666673,541.1,530.3981831811482,514.2290939639186,16.169089217229608,11.413707152248485,4.755382064981125,62.43093922651936,583.897302110669,38.22365105533453,431.0026978893309,64.20454545454545,62.50031836848418,62.802136426629716
20110411,546,546,510,520,20726,0,0,13.702554506367907,13.762267255071926,35.939497770558475,37.28510277428356,49.100813950030954,538.2,541.0,510.95,509.23333333333335,541.0416666666666,528.7984626913168,514.6565850424789,14.141877648837864,11.959341251566448,2.1825363972714134,49.221183800623045,582.8289955411169,35.939497770558475,439.0710044588831,42.307692307692314,55.769443014886896,60.45790528938211
20110412,498,537,498,520,29530,0,0,14.824304368164578,13.762267255071926,34.01393096953041,37.0534861157939,49.09332877851689,533.2,541.0,513.95,508.85,541.0583333333333,527.4448530461952,515.0524077530415,12.392445293153742,12.04596205988392,0.3464832332698222,58.95522388059702,581.9778619390609,34.01393096953041,445.9221380609392,30.76923076923077,47.43603893300153,56.11728317058858
20110413,525,525,485,515,57094,0,0,11.267652816801885,15.831929762351287,32.999393933828244,36.48474186408461,49.10964984942707,525.2,538.5,515.8,508.11666666666673,541.025,525.5302602694942,515.0485255683487,10.481734701145458,11.733116588136193,-1.2513818869907372,62.20472440944882,581.7987878676564,32.999393933828244,449.8012121323435,24.0,39.624025955334346,50.619530765503846
20110414,522,522,495,512,5855,0,0,12.48038460945749,17.209299811439855,31.311180111902214,35.270143968455145,49.10964984942707,522.8,534.8,517.9,506.98333333333335,541.025,523.4486817661608,514.822701916338,8.625979849822786,11.111689240473464,-2.485709390650676,47.894736842105246,580.5223602238044,31.311180111902214,455.27763977619554,21.6,33.616017303556234,44.95169294485464
