date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,69000,69100,67800,68700,3206379,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110404,70700,70700,68700,69100,3026757,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110405,68700,70000,68200,69900,1961873,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110406,70100,73400,69700,72900,4963256,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110407,73600,74300,72000,72500,3621502,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110408,72200,73500,72100,72800,2274287,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110411,72800,73400,71800,72300,2485236,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110412,72400,72700,70100,70300,3760186,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110413,70000,73600,70000,73500,3439067,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110414,73500,76500,73100,75300,4864084,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110415,75000,75900,74100,75600,3088541,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110418,75700,78100,75600,77200,3989253,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110419,76500,77800,76000,76700,3750780,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110420,77500,77500,76100,76700,3396990,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110421,76900,78800,75600,77300,4959892,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110422,77900,79900,77200,78000,3690131,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110425,78800,80500,78500,80500,3043089,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110426,81500,84600,81400,82400,6190624,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110427,83400,83800,76100,77600,10296217,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110428,76600,79700,76000,79700,8527942,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110429,81800,82000,76500,76900,8130361,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110502,76800,77600,75500,77300,5477350,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110503,76500,76700,71900,73300,9365228,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110504,72900,75500,72500,74200,6580194,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110506,73100,74200,71700,72500,3669468,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110509,72700,74900,72000,74500,3158384,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110511,75000,76000,74600,76000,3184634,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110512,75200,75900,74500,74500,2552843,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110513,75000,75200,71200,72100,5147889,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110516,71200,71700,70300,70300,3041226,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110517,70400,72500,70000,72100,3007155,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110518,72800,74900,72400,74800,3403601,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110519,75000,75500,71700,71800,4397370,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110520,72600,74200,72100,72500,2877479,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110523,69800,70400,69100,69100,4738112,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110524,68400,71300,66700,70400,6229531,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110525,71500,73100,70200,70200,3447812,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110526,71900,75100,71500,74900,5119796,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
20110527,75300,76800,73900,75100,4388751,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600.0,124.0,47451.0,-26305.0,-14409.0
