date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,8000,8190,7950,8140,26932,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110404,8150,8350,8060,8080,13721,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110405,8100,8200,8060,8100,15705,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110406,8230,8240,8110,8110,19648,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110407,8130,8500,8130,8470,39674,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110408,8650,8690,8510,8610,29174,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110411,8690,8740,8500,8600,34480,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110412,8440,8670,8440,8610,23593,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110413,8610,8780,8480,8560,15071,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110414,8500,8770,8460,8750,34363,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110415,8810,9320,8700,9000,135342,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110418,9030,9100,8750,8880,33894,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110419,8760,8960,8760,8850,23192,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110420,8800,8820,8510,8580,38976,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110421,8600,8600,8450,8540,22434,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110422,8670,8690,8400,8500,14506,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110425,8490,8600,8370,8500,18189,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110426,8450,8580,8120,8230,22730,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110427,8230,8290,8080,8080,21074,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110428,8050,8300,8050,8200,9359,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110429,8080,8140,7830,8050,24583,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110502,8050,8200,8030,8090,2825,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110503,8050,8110,7950,8070,6074,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110504,8000,8150,7950,8020,11918,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110506,8050,8050,7810,7820,13055,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110509,7710,7860,7710,7760,7043,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110511,7970,8000,7700,8000,15722,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110512,8200,8200,7700,7990,26650,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110513,7900,8140,7630,7650,43300,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110516,7650,7760,7570,7700,4783,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110517,7530,7790,7530,7670,5829,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110518,7610,7770,7500,7770,15819,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110519,7790,7790,7600,7660,9322,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110520,7460,7660,7460,7500,14921,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110523,7460,7690,7250,7680,22067,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110524,7510,7670,7470,7490,7499,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110525,7650,7690,7450,7450,6238,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110526,7550,7550,7440,7520,2665,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110527,7600,7660,7450,7580,6134,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
20110530,7460,7500,7190,7500,15811,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
