date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,9280,9560,9150,9400,869377,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110404,9500,9830,9410,9620,792937,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110405,9620,9620,9400,9450,421587,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110406,9400,9520,9310,9350,516242,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110407,9360,9360,9200,9290,387297,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110408,9300,9560,9220,9390,481848,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110411,9390,9500,9350,9450,315624,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110412,9470,9500,9380,9420,321020,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110413,9330,9420,9310,9350,251595,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110414,9350,9710,9250,9700,995859,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110415,9700,9900,9680,9840,614713,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110418,9970,9970,9660,9940,630313,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110419,9900,10300,9720,10250,956203,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110420,10300,10400,10050,10250,501638,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110421,10200,10350,9330,9590,1220723,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110422,9570,9880,9570,9760,434781,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110425,9820,9910,9650,9700,375258,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110426,9650,9680,9380,9480,557171,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110427,9450,9550,9350,9480,359299,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110428,9450,9610,9410,9470,278906,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110429,9520,10200,9490,9880,732206,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110502,9880,10000,9720,9760,419112,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110503,9750,9760,9480,9650,489033,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110504,9670,9760,9590,9700,240758,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110506,9610,9710,9500,9610,307733,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110509,9580,9610,9430,9430,274069,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110511,9400,9500,9240,9300,427729,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110512,9240,9260,9090,9120,454997,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110513,9160,9200,8980,9190,328076,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110516,9050,9130,9020,9090,211962,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110517,9090,9200,8980,9030,259254,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110518,9030,9030,8870,8880,465654,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110519,8960,8960,8410,8420,764675,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
20110520,8500,8500,8090,8260,622646,0.0,0.0,-544,7429,6768.92,-363.25,12.34,0.0,98.0,1692.0,-764.0,-88.0
