date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,20000,20000,19750,19800,6840,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110404,19750,19800,19700,19800,2170,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110405,19850,19850,19700,19800,7398,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110406,19750,19800,19600,19700,7330,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110407,19600,19700,19450,19600,15597,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110408,19500,19600,19400,19400,92690,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110411,19450,19550,19350,19400,15214,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110412,19400,19400,19250,19300,7964,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110413,19300,19500,19250,19500,5730,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110414,19450,19450,19250,19300,8093,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110415,19300,19400,19250,19300,8470,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110418,19350,19600,19300,19350,6252,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110419,19450,19450,19150,19200,15563,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110420,19200,19300,19200,19200,5101,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110421,19250,19500,19200,19300,6560,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110422,19500,19500,19050,19150,14952,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110425,19150,19250,19150,19150,3500,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110426,19150,19250,19050,19250,6178,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110427,19150,19300,19100,19200,7641,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110428,19200,19300,19150,19250,4641,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110429,19150,19300,19100,19300,10041,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110502,19300,19300,19150,19250,12260,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110503,19350,19550,19250,19450,8460,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110504,19500,19600,19250,19450,7236,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110506,19450,19500,19250,19350,18566,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110509,19350,19550,19350,19550,3838,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
20110511,19550,19650,19450,19600,5965,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000.0,79.0,618.0,-188.0,-394.0
