date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,16250,17100,16150,17100,828856,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110404,17400,17750,16850,17750,708887,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110405,18000,18550,17600,18100,1051289,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110406,18250,18600,17700,18350,759429,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110407,18550,18600,17850,17900,465192,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110408,17900,18800,17900,18450,643200,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110411,18550,18600,17800,17900,468412,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110412,17900,18050,17250,17400,464534,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110413,17350,18350,17350,18350,607344,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110414,18300,18750,18100,18250,551697,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110415,18200,18500,17250,18050,875702,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110418,18200,18200,16400,16450,1263364,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110419,16500,17200,16500,16850,826578,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110420,17200,17250,16200,16600,625371,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110421,17150,17350,16300,16300,768399,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110422,16300,16600,15500,16450,739533,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110425,16600,16800,16050,16100,457837,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110426,16000,16150,15300,15300,765247,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110427,15650,16500,15600,16400,697210,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110428,16800,16800,16150,16400,425024,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110429,16450,16600,15100,15250,712625,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110502,15550,16150,15450,16000,727086,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110503,15800,16500,15700,16400,516691,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110504,16200,16350,15350,15500,527881,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110506,15200,15500,14700,15000,456598,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110509,15000,15100,14250,14350,468867,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110511,14250,14500,13750,14200,1124491,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110512,14050,14550,13950,14100,702890,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110513,14300,15000,13900,13950,1172912,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110516,13850,14700,13700,14700,815671,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110517,14850,15000,12500,13300,3987084,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
20110518,13250,13650,12600,13200,1696907,0.0,0.0,-2173,7200,1147.58,-299.97,-394.76,0.0,289.0,685.0,-992.0,-29.0
