date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,6180,6280,6110,6280,1432727,348834,118373839,137.31715115017496,197.62590923257,263.63611285253774,621.2535714183016,692.0528590521251,6088.0,5922.0,5734.0,6218.0,6741.916666666668,5924.637547202896,5873.614658007061,51.02288919583498,-54.71968242407637,105.74257161991136,83.72093023255816,6261.2722257050755,263.63611285253774,5206.7277742949245,100.0,94.0667672818695,85.49138753844449
20110404,6220,6350,6220,6320,1236269,41652,118468781,136.17635624439362,216.05786262017867,286.8013249620651,608.9529036706234,688.9105529747662,6166.0,5983.0,5775.0,6203.833333333332,6731.5,5985.462539978077,5906.682120740758,78.78041923731962,-28.019662091784028,106.80008132910365,92.56198347107436,6348.602649924131,286.8013249620651,5201.397350075869,96.66666666666669,94.93340041013523,88.6387251623414
20110405,6300,6310,6190,6240,1272476,11754,118677185,76.31513611335565,210.4376392188432,303.9814961473742,596.4016171078711,686.6209481139407,6226.0,6034.0,5794.5,6188.666666666668,6720.916666666668,6024.622149232466,5931.373635108278,93.24851412418863,-3.7660268485799424,97.01454097276859,85.59322033898306,6402.462992294749,303.9814961473742,5186.537007705252,86.0759493670886,91.9809167291197,89.75278901793415
20110406,6270,6290,6150,6270,1763141,-89946,119133814,43.358966777357594,202.48703662210082,320.8344588724785,583.2558043717421,681.5491697840528,6260.0,6083.0,5820.5,6174.0,6708.75,6062.372587828601,5956.4582934384935,105.9142943901079,18.17003739916453,87.74425699094337,85.71428571428572,6462.168917744957,320.8344588724785,5178.831082255043,88.8888888888889,90.9502407823761,90.15193960608148
20110407,6250,6270,6160,6230,1407247,-316404,119396768,31.87475490101845,157.4833324514058,332.09147836100243,567.2143186956124,677.5354849255731,6268.0,6137.0,5845.5,6157.5,6697.0,6088.161420479903,5976.721557494352,111.43986298554957,36.82400251644624,74.61586046910331,81.25,6509.682956722005,332.09147836100243,5181.317043277995,83.33333333333334,88.41127163269518,89.57171694828604
20110408,6160,6270,6120,6150,945032,94447,119519874,55.64171097297422,130.01922934704695,332.5417267050801,550.4164837244157,675.2119831743364,6242.0,6165.0,5874.0,6139.833333333332,6685.666666666668,6097.675048101358,5989.5575346090845,108.11751349227323,51.082704711614504,57.03480878065874,71.56862745098039,6539.083453410161,332.5417267050801,5208.91654658984,71.01449275362319,82.6123453396712,87.25192641208109
20110411,6150,6220,5970,5980,1769966,192884,119246485,104.8045800525912,121.57302332343306,315.5451631700227,528.4596063613092,674.5683753746196,6174.0,6170.0,5902.5,6117.333333333332,6673.416666666668,6079.571194542504,5988.84954166086,90.72165288164342,59.01049434562157,31.711158536021856,60.68376068376069,6533.590326340045,315.5451631700227,5271.409673659955,44.77611940298507,70.00027002744247,81.50137428386823
20110412,5970,6110,5960,6080,1357175,502129,119067996,104.19213022104886,100.5186549850325,284.29913823294703,506.71038736803183,672.9197574748405,6142.0,6184.0,5942.0,6097.5,6662.0,6079.637164612903,5995.601669611925,84.03549500097779,64.01549447669346,20.020000524284328,62.295081967213115,6510.598276465894,284.29913823294703,5373.401723534106,50.0,63.33351335162832,75.44542063978825
20110413,6080,6240,6010,6240,1041804,331449,119089406,97.2830920561225,97.54998718605759,262.32422686438315,487.5270932642213,670.5765346989759,6136.0,6198.0,5984.0,6082.0,6652.333333333332,6104.308370061753,6013.70585080839,90.60251925336252,69.33289943202782,21.269619821334697,71.31782945736434,6508.648453728766,262.32422686438315,5459.351546271234,78.0,68.22234223441887,73.03772783799846
20110414,6280,6290,6140,6220,1560378,63898,118881206,95.41488353501249,97.718984849414,232.5811686272052,467.31847337286973,668.9033105680422,6134.0,6201.0,6024.0,6066.333333333332,6643.166666666668,6122.1070823628015,6028.987368746954,93.11971361584892,74.09026226879244,19.02945134705649,65.48672566371681,6489.16233725441,232.5811686272052,5558.83766274559,74.0,70.14822815627925,72.07456127742539
20110415,6210,6280,6150,6240,915158,310447,118758346,104.76640682967036,95.18928511129809,207.2794008096233,449.7179362914226,666.2727794729907,6152.0,6197.0,6059.5,6052.666666666668,6633.5,6140.244454309451,6044.618379021157,95.62607528829358,78.39742487269295,17.228650415600622,64.22018348623853,6474.058801619247,207.2794008096233,5644.941198380753,71.7948717948718,70.69710936914343,71.61541064133141
20110418,6280,6350,6240,6340,1448417,364851,118653191,83.33066662399864,97.923439482077,199.4968671433126,432.3243059967244,663.6326585962702,6224.0,6199.0,6091.0,6040.833333333332,6625.166666666668,6170.9760767269145,6066.499075868956,104.47700085795894,83.61334006974644,20.863660788212528,66.9491525423729,6489.993734286625,199.4968671433126,5692.006265713375,97.43589743589745,79.6100387247281,74.28028666913029
20110419,6330,6330,6210,6280,1038638,150156,118486991,42.708313008125245,100.30453628824571,185.23701034079707,416.3366693220957,661.1088328625527,6264.0,6203.0,6118.5,6029.333333333332,6616.333333333332,6187.748988001329,6082.314345147724,105.4346428536046,87.97760062651821,17.45704222708636,58.33333333333334,6488.974020681594,185.23701034079707,5748.025979318406,82.05128205128204,80.42378650024608,76.32811994616887
