date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,24150,24150,23550,23550,29101,-4466,938417,192.35384061671346,224.94443758403983,1016.5382432549844,2107.822072398141,2572.579228884665,23600.0,23680.0,23880.0,26401.66666666667,28268.33333333333,23739.399445117884,24406.82005297664,-667.4206078587557,-820.322507287999,152.90189942924312,48.5148514851485,25913.07648650997,1016.5382432549844,21846.92351349003,68.62745098039215,69.0169182169473,61.688519806243775
20110404,23650,24050,23600,24050,31286,64,940589,192.35384061671346,220.22715545545242,947.796787291416,2122.0958913824147,2592.6932251468065,23750.0,23750.0,23807.5,26340.83333333333,28214.58333333333,23787.184145898173,24380.38743368013,-593.2032877819547,-774.8986633867677,181.69537560481297,65.55555555555556,25703.093574582832,947.796787291416,21911.906425417168,84.61538461538461,74.21640701642642,65.86448220963797
20110405,24500,24700,24000,24700,37825,-73,945544,405.7092555020158,357.21142198983506,858.2649649146408,2115.110156049118,2606.404738278793,23970.0,23820.0,23752.5,26279.16666666667,28169.58333333333,23927.61735429414,24404.0636861838,-476.4463318896524,-715.208197087321,238.7618651976686,72.0,25469.02992982928,858.2649649146408,22035.97007017072,100.0,82.81093801095093,71.51330081007562
20110406,25050,26400,25050,26000,95845,-447,943464,864.5229898620395,740.6078584514211,899.360884183835,2092.6916479341226,2601.2395549472462,24440.0,24050.0,23770.0,26235.0,28128.33333333333,24246.445453772987,24522.286959087145,-275.841505314158,-627.3348587326608,351.49335341850264,79.67479674796748,25568.72176836767,899.360884183835,21971.27823163233,87.69230769230771,84.43806123806984,75.8215542860737
20110407,26700,26700,25700,25850,49481,0,939859,966.7471230885562,912.263668025862,963.703792666569,2071.34819220073,2599.0601933946828,24830.0,24245.0,23805.0,26190.0,28088.33333333333,24493.146153283848,24620.64051649019,-127.49436320634052,-527.3667596273715,399.8723964210311,77.04918032786884,25732.40758533313,963.703792666569,21877.592414666862,76.05633802816901,81.64415350143624,77.76242069119455
20110408,25850,25850,25400,25600,39182,-10000,939905,746.5922581972037,984.6826900072937,1011.5427573760437,2046.610341244465,2595.473323082565,25240.0,24420.0,23837.5,26138.33333333333,28043.75,24663.431360524293,24693.188698108443,-29.75733758415299,-427.84487521870767,398.08753763455474,70.27027027027026,25860.58551475209,1011.5427573760437,21814.41448524791,69.01408450704226,77.43413050330491,77.65299062856467
20110411,25800,25800,24900,25500,42857,0,940864,451.22056690713913,955.1963149007643,1073.484396719361,2013.8313401738887,2583.8601277395296,25530.0,24640.0,23927.5,26080.0,27992.08333333333,24792.13422817005,24752.954813079614,39.17941509042794,-334.4400171568656,373.61943224729345,65.0,26074.468793438722,1073.484396719361,21780.531206561278,66.19718309859155,73.68848136840045,76.33148754184326
20110412,25400,25400,24650,24800,20570,0,938714,414.7288270665544,890.1685233707152,1047.5089498424015,1982.6222464761447,2577.472888907945,25550.0,24760.0,24035.0,26009.16666666667,27934.58333333333,24793.34434691339,24756.439766719526,36.90458019386279,-260.1710976867103,297.0756778805731,60.185185185185176,26130.017899684804,1047.5089498424015,21939.9821003152,46.478873239436616,64.61861199207918,72.4271956919219
20110413,24750,24900,24350,24800,19463,0,939805,431.7406628984581,810.0154319517623,997.7474630385846,1944.2456049126388,2557.2714612236223,25310.0,24875.0,24150.0,25935.83333333333,27869.58333333333,24794.36829354229,24759.666557815104,34.701735727187035,-201.19653100392475,235.8982667311118,58.653846153846146,26145.49492607717,997.7474630385846,22154.50507392283,45.714285714285715,58.317169899481364,67.72385376110839
20110414,24550,24800,24200,24200,50047,3100,939823,515.363949069005,778.2833674183203,908.3329510702188,1916.408678289188,2545.5756825432363,24980.0,24905.0,24242.5,25856.66666666667,27801.66666666667,24702.927017598024,24718.20850107244,-15.281483474413106,-164.01352149801937,148.73203802360624,53.04347826086957,26059.16590214044,908.3329510702188,22425.83409785956,20.634920634920636,45.75642014462778,60.40137588894818
20110415,24400,25400,24400,25400,37329,0,946252,471.5930449020639,642.1837743200929,853.5367596067161,1888.3296557775013,2528.231705274551,24940.0,25090.0,24385.0,25806.66666666667,27748.33333333333,24810.16901490521,24768.713012870223,41.45600203498543,-122.9196167914157,164.3756188264011,66.40625,26092.073519213438,853.5367596067161,22677.926480786566,58.73015873015874,50.0809996731381,56.96125048367816
