date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,518000,520000,513000,520000,225952,-33925,14896540,14357.57639715005,13631.672677995171,27803.54069178927,25252.997621844388,51581.26257959912,504600.0,496550.0,472475.0,466666.66666666674,425479.16666666674,492353.6993238472,476151.75954580854,16201.93977803865,10616.384679392104,5585.555098646545,85.48387096774194,528082.0813835785,27803.54069178927,416867.91861642146,100.0,94.7240763695866,90.62553493811993
20110404,513000,517000,501000,504000,211847,-62138,14919342,11697.863052711817,12422.660745589086,27658.452595906034,25619.213438788705,51353.01283355564,507900.0,499050.0,475600.0,467541.66666666674,426912.5,494145.43789050396,478214.7095730354,15930.728317468545,11679.253407007915,4251.474910460629,77.0909090909091,530916.9051918121,27658.452595906034,420283.0948081879,69.23076923076923,86.22630732331413,89.15912573318468
20110405,503000,516000,496000,514000,211477,-3249,14957420,5741.080037762946,13151.425778218876,28282.713359930312,26167.58358266092,51109.31639361085,513200.0,500800.0,478725.0,468641.66666666674,428483.33333333326,497199.9859089289,480865.6115129102,16334.374396018626,12610.277604810422,3724.0967912082033,74.59677419354837,535290.4267198606,28282.713359930312,422159.57328013936,87.87878787878788,86.7771341751387,88.36512854716936
20110406,512000,529000,509000,520000,360654,46246,15002679,6013.31855134918,13474.884044027986,28996.238980253627,26932.182060790117,50992.98086229338,515200.0,504050.0,482075.0,469691.66666666674,430058.33333333326,500707.6803860128,483764.5965475648,16943.083838447932,13476.838851538194,3466.2449869097345,72.0,540067.4779605073,28996.238980253627,424082.52203949273,83.01886792452831,85.52437875826858,87.41821195086911
20110407,525000,531000,517000,528000,242552,-18128,15059822,7959.899496852971,13817.018491700735,29330.647367557,27930.03535622519,51059.69477538573,517200.0,508200.0,486225.0,470775.0,431641.66666666674,504906.49878971896,487041.4411356957,17865.057654023287,14354.482612035437,3510.5750419878514,73.3050847457627,544886.294735114,29330.647367557,427563.705264886,94.54545454545456,88.53140402066391,87.789275974134
20110408,531000,550000,528000,547000,455956,67865,15124505,14499.655168313491,17005.587317114336,29705.3341169558,29502.97889856002,51375.85748811289,522600.0,513600.0,491825.0,472308.33333333326,433395.83333333326,511382.4220548677,491483.0016569328,19899.42039793485,15463.470169215545,4435.95022871931,75.95419847328245,551235.6682339115,29705.3341169558,432414.33176608843,95.94594594594594,91.00291799575793,88.86048998134197
20110411,549000,554000,542000,545000,193327,27971,15130410,13196.969349058903,16929.338439525633,28511.609477544003,30935.950859082128,51496.11366134554,530800.0,519350.0,497475.0,473516.66666666674,435183.33333333326,516554.3571247203,495447.3773026201,21106.979822100202,16592.172099792657,4514.8077223075425,70.99567099567099,554498.2189550879,28511.609477544003,440451.7810449121,88.46153846153845,90.15579148435144,89.2922571490118
20110412,539000,541000,525000,528000,190736,453,15111640,10556.514576317328,13275.541420220872,24580.785178671085,31625.160298232127,51218.20897449999,533600.0,523400.0,502400.0,474108.33333333326,436858.33333333326,518315.2252597736,497858.76916614367,20456.45609362988,17365.028898560202,3091.4271950696784,66.39676113360325,551561.5703573421,24580.785178671085,453238.4296426578,66.66666666666666,82.32608321178985,86.97019916993781
20110413,525000,535000,518000,535000,215129,-26795,15093393,8114.185110040329,12864.291663360249,22771.1440204478,32510.293241781987,50906.306740640866,536600.0,525900.0,506500.0,474850.0,438629.16666666674,520882.11368183396,500610.06280963216,20272.050872201857,17946.43329328859,2325.617578913265,68.72586872586872,552042.2880408956,22771.1440204478,460957.7119591044,73.42657342657344,79.35957995005106,84.43332609664223
20110414,534000,543000,522000,538000,314511,-3684,15051166,6887.670143089039,13034.185820372517,22179.87545050636,33300.17100389843,50682.220577228894,538600.0,527900.0,509875.0,475416.66666666674,440379.16666666674,523515.6346542824,503379.77294506435,20135.861709218065,18384.31897647452,1751.5427327435427,67.85714285714285,554234.7509010127,22179.87545050636,465515.24909898726,75.93984962406014,78.2196698413874,82.36210734489062
20110415,533000,545000,526000,533000,205532,5442,15027356,5635.601121442165,12828.094168659663,21016.58571224104,33979.033568102124,50574.892211671766,535800.0,529200.0,512875.0,475983.33333333326,441966.66666666674,524974.7677845911,505573.9263029489,19400.841481642157,18587.623477508063,813.2180041340944,68.12749003984064,554908.1714244821,21016.58571224104,470841.8285755178,63.793103448275865,73.4108143770169,79.37834302226605
20110418,533000,545000,522000,530000,354745,-11420,14980012,3544.009029333897,9713.907555664711,19811.15531714326,34639.773222249554,50712.88308129073,532800.0,531800.0,515425.0,476666.66666666674,443337.5,525747.8804332046,507383.312790761,18364.567642443464,18543.01231049514,-178.44466805167758,66.53696498054475,555047.3106342865,19811.15531714326,475802.6893657135,58.620689655172406,68.48077280306875,75.74581961586696
20110419,524000,527000,506000,508000,429228,-84821,14958627,10721.940122944176,10906.878563548784,19416.48783894692,34744.56792075545,50601.36125062905,528800.0,531200.0,516000.0,476800.0,444487.5,523017.437289369,507428.99443974963,15588.442849619372,17952.098418319958,-2363.655568700589,49.21875,554832.9756778938,19416.48783894692,477167.02432210615,20.689655172413797,52.5504002595171,68.01401316375032
20110420,511000,512000,497000,509000,505769,-133511,14970982,12595.23719506704,12429.400629153442,18376.122414698195,34939.64935745936,50448.453994316435,523600.0,530100.0,517075.0,477091.66666666674,445662.5,520860.90847544244,507545.3678519661,13315.540623476265,17024.786859351192,-3709.246235874925,46.280991735537185,553827.2448293964,18376.122414698195,480322.7551706036,22.41379310344828,42.50486454082749,59.51096362277605
20110421,515000,524000,505000,521000,468783,-107627,15016861,10342.146779078326,12721.635115031399,16992.20409481869,35389.02450697877,50389.80534432421,520200.0,529400.0,518800.0,477816.66666666674,446945.83333333326,520882.3071715297,508542.02812587615,12340.27904565353,16087.88529661163,-3747.606250958103,50.38167938931297,552784.4081896375,16992.20409481869,484815.5918103626,42.105263157894726,42.37166407984989,53.79786377513401
20110422,516000,526000,507000,518000,310690,-60145,15033819,8133.879763065113,11638.298844762496,15934.94587376979,35760.137451575094,50256.15979382247,517200.0,526500.0,520050.0,478508.33333333326,448208.33333333326,520438.8752989605,509242.6322095486,11196.243089411932,15109.55685517167,-3913.313765759738,55.932203389830505,551919.8917475396,15934.94587376979,488180.10825246037,36.84210526315789,40.528477807619225,49.37473511929574
20110425,517000,539000,513000,537000,393420,-12256,15036297,10480.45800525913,10564.563407921789,14463.294057716326,36534.514693490564,50500.67639123479,518600.0,525700.0,522525.0,479508.33333333326,449520.83333333326,522986.740637709,511298.7704148429,11687.970222866103,14425.239528710545,-2737.26930584444,59.055118110236215,551451.5881154325,14463.294057716326,493598.4118845674,70.17543859649122,50.41079807057656,49.720089436389344
20110426,544000,548000,515000,520000,532436,-54612,15077560,9055.385138137428,10662.55128944288,12063.477939631342,36878.34636416802,50586.188654996375,521000.0,524900.0,524150.0,480008.33333333326,450620.83333333326,522527.2420780421,511943.316646404,10583.925431638023,13656.976709296028,-3073.0512776580035,50.0,548276.9558792625,12063.477939631342,500023.0441207373,40.35087719298245,47.057491111378525,48.832556661385745
20110427,526000,534000,517000,523000,426176,-41786,15134130,6794.115100585226,10119.782606360672,11625.833303465688,37193.259357935465,50732.40646738748,523800.0,523700.0,524800.0,480375.0,451704.16666666674,522599.9740660382,512762.34282543795,9837.631240600138,12893.10761555684,-3055.476374956703,48.120300751879704,548051.6666069314,11625.833303465688,501548.3333930686,50.98039215686275,48.365124793206604,48.67674603865936
20110428,525000,549000,525000,537000,510552,55179,15210853,8318.653737234179,9981.983770774224,11806.248345684244,37830.920444348885,51026.91215318527,527000.0,523600.0,525750.0,481025.0,452908.33333333326,524815.36267133,514557.7504076492,10257.612263680843,12366.008545181636,-2108.396281500793,46.09375000000001,549362.4966913685,11806.248345684244,502137.5033086315,76.92307692307693,57.884442169830045,51.74597808238292
20110429,536000,549000,521000,535000,328368,-4593,15203047,7364.7810558088,10186.265262597475,11893.275410919061,38454.85358038536,51279.6797528568,530400.0,523800.0,526500.0,481858.33333333326,454083.33333333326,526382.2299527039,516072.0110860914,10310.21886661253,11954.850609467812,-1644.631742855283,46.09375000000001,550286.5508218381,11893.275410919061,502713.4491781618,73.07692307692307,62.948602472194395,55.48018621232007
20110502,530000,545000,528000,538000,216071,-16799,15212258,7552.483035399695,10928.8608738514,10948.05918873167,39118.66828425171,51481.401711901926,530600.0,524600.0,528200.0,482725.0,455333.33333333326,528169.5791907881,517696.326393733,10473.252797055058,11658.53104698526,-1185.2782499302016,54.385964912280684,550096.1183774633,10948.05918873167,506303.8816225367,78.84615384615384,68.24778626351421,59.73605289605146
20110503,533000,543000,509000,514000,330088,-44376,15193058,9393.614852653913,10137.060717979351,10948.05918873167,39304.69561289351,51425.25319983036,529400.0,525200.0,528200.0,483391.66666666674,456350.0,525989.6439306269,517422.5213431785,8567.122587448452,11040.249355077896,-2473.126767629443,41.984732824427475,550096.1183774633,10948.05918873167,506303.8816225367,32.69230769230769,56.395960073112036,58.62268862173832
20110504,509000,511000,488000,493000,496706,-97765,15139751,17579.533554676593,13328.16566523691,13290.127915109468,39232.86161568568,51261.37001247188,523400.0,523600.0,526850.0,483891.66666666674,457133.33333333326,520914.31409506727,515613.4267506691,5300.887344398128,9892.376952941937,-4591.4896085438095,34.899328859060404,553430.2558302189,13290.127915109468,500269.74416978104,8.196721311475411,40.3295471525665,52.52497479868105
20110506,488000,488500,467000,473500,486650,-58032,15105998,24673.06223394251,20134.609507015524,17647.857518689685,38930.479347449735,50841.256042432884,510700.0,518850.0,524125.0,484366.66666666674,457879.16666666674,513619.8042341921,512493.8834217929,1125.920812399243,8139.085724833393,-7013.16491243415,31.804281345565748,559420.7150373794,17647.857518689685,488829.28496262064,7.926829268292682,29.52864119114189,44.85953026283465
20110509,475500,495000,472500,482500,364454,19721,15066187,23226.278221015098,22909.823220618706,19013.547801501223,38575.5202672482,50517.62000090218,500200.0,515300.0,520900.0,485008.33333333326,458641.66666666674,508832.1420442633,510272.0943398696,-1439.9522956063156,6223.278120745445,-7663.230416351763,35.988200589970496,558927.0956030025,19013.547801501223,482872.9043969975,18.902439024390247,25.986573802224676,38.568544775964654
20110511,490000,494000,481500,485500,306022,25293,15004453,13662.357044082846,23239.029669932435,19654.05492512861,38065.83843232069,50076.94010775369,489700.0,510150.0,517925.0,485816.66666666674,459508.33333333326,505242.58172972756,508437.1091404575,-3194.5274107299047,4339.717014450374,-7534.24442518028,42.5249169435216,557233.1098502572,19654.05492512861,478616.89014974283,22.560975609756103,24.84470773806848,33.99393242999927
20110512,474000,476000,466500,466500,431873,-66902,14919007,9271.461589199418,26310.834270315336,22449.443200221514,37770.90664637103,49426.055881488224,480200.0,504800.0,514850.0,486183.33333333326,460300.0,499282.18454049143,505330.63270957704,-6048.4481690855455,2262.0839777431875,-8310.532146828733,37.38872403560831,559748.8864004429,22449.443200221514,469951.113599557,0.0,16.563138492045653,28.18366778401473
20110513,466500,470500,446000,460000,442956,-58935,14897731,9551.963149007654,28638.261120396266,24900.602402351073,37693.43075686013,48803.6876737358,473600.0,498500.0,511100.0,486283.33333333326,461008.33333333326,493238.7715342214,501972.78414213256,-8734.012607911194,62.86466061230865,-8796.877268523504,31.288343558282214,560901.2048047022,24900.602402351073,461298.7951952978,13.592233009708734,15.572836664600013,23.980057410876487
20110516,456500,463500,450000,456000,340207,-37518,14862520,11871.815362445637,28052.450873319434,26811.37818165959,37420.66051439125,48357.907545945556,470100.0,490400.0,507000.0,486550.0,461566.66666666674,487509.7297596932,498567.37026016,-11057.640500466805,-2161.236371603516,-8896.404128863289,31.09756097560976,560622.7563633192,26811.37818165959,453377.24363668077,9.70873786407767,13.6181370644259,20.52608396205963
20110517,455000,461500,444500,445500,376916,-127152,14884140,13283.824750424863,26636.863554104864,29240.75708664145,37081.33983405772,48023.680501278584,462700.0,481450.0,502625.0,486808.33333333326,461966.66666666674,481046.694412017,494636.42993467906,-13589.735522662117,-4446.936201815237,-9142.799320846878,20.578778135048235,561106.5141732829,29240.75708664145,444143.4858267171,0.9569377990430622,9.397737309298288,16.816635077805852
20110518,449500,482000,449000,475000,538154,48067,14888681,9916.652661054546,18820.268329649287,29122.96130203747,36644.561518578375,47594.438283853626,460600.0,475150.0,499875.0,487366.66666666674,462666.66666666674,480116.4337332414,493181.8713429029,-13065.437609661543,-6170.636483384499,-6894.801126277046,36.60714285714286,558120.9226040749,29122.96130203747,441629.07739592507,29.1866028708134,15.994025829803324,16.54243199513834
20110519,478000,481000,462500,467500,347075,40216,14853101,10042.90794541104,13693.063937629153,29885.657095000806,36406.23420362061,46973.897708964054,460800.0,470500.0,497850.0,487666.66666666674,463404.16666666674,478175.4439281206,491279.50054079643,-13104.056612675835,-7557.320509242767,-5546.736103433068,33.91304347826087,557621.3141900016,29885.657095000806,438078.6858099984,22.885572139303484,18.291207932970046,17.12535730774891
20110520,468000,477000,461000,474000,236082,27560,14838051,11302.212172844756,11596.982366115764,30204.552636977955,36037.02860330665,46187.0224377656,463600.0,468600.0,496100.0,488141.66666666674,464275.0,477533.0679391771,489999.53133162257,-12466.463392445468,-8539.149085883308,-3927.314306562161,30.90909090909091,556509.105273956,30204.552636977955,435690.8947260441,29.949238578680205,22.177218148206762,18.80931092123486
20110523,473000,473500,440500,441000,540433,-75030,14780623,14468.586662145,14060.67210342379,31892.240435566328,36069.1889136542,45466.92001853896,460600.0,465350.0,492100.0,488116.66666666674,464845.83333333326,471912.59594852064,486369.92012298654,-14457.324174465959,-9722.78410359984,-4734.540070866122,26.02040816326531,555884.4808711327,31892.240435566328,428315.51912886737,0.7092198581560284,15.02121871818985,17.546613520219854
20110524,440000,443000,424000,434500,589916,-42891,14756789,17179.639111459826,15505.563517653909,33645.68137220544,36331.708679272735,44770.02267763053,458400.0,460550.0,487925.0,487916.66666666674,465358.33333333326,466156.8119564285,482527.68784559186,-16370.875889163348,-11052.402460712541,-5318.473428450807,24.060150375939852,555216.362744411,33645.68137220544,420633.63725558907,14.788732394366194,14.943723276915298,16.678983439118337
20110525,443500,449500,432000,434000,370760,-51927,14820965,17083.910559353797,14904.361777681057,33622.713676917454,36691.35059293021,43921.819550638895,450200.0,455400.0,482775.0,487625.0,465929.16666666674,461209.6101169692,478933.03046551975,-17723.4203485506,-12386.606038280157,-5336.814310270445,27.27272727272727,550020.427353835,33622.713676917454,415529.5726461651,14.084507042253524,14.657317865361373,16.00509491453268
20110526,440000,455500,435000,451000,400602,-43515,15122560,14874.138630522451,14469.018626016072,33162.959382418994,36364.599505868464,43084.07397815987,446900.0,453850.0,479325.0,487891.66666666674,466591.66666666674,459638.90086820227,476863.90972352424,-17225.00885532191,-13354.28660168851,-3870.7222536334025,37.7906976744186,545650.918764838,33162.959382418994,412999.0812351621,38.571428571428584,22.62868810071711,18.212959309927488
20110527,451000,455500,442500,450000,365012,-40801,15163045,7296.574538781893,14354.528902057358,32157.14345211608,35704.84327557425,42341.08442819518,442100.0,452850.0,475675.0,488350.0,467191.66666666674,458155.9930423232,474873.98391813826,-16717.99087581504,-14027.027456513815,-2690.9634193012257,42.34527687296417,539989.2869042321,32157.14345211608,411360.71309576783,44.82758620689656,30.028320802776925,22.1514131408773
