date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,1430000,1435000,1401000,1427000,787,171,,,,,,,,,,
20101202,1434000,1448000,1378000,1386000,2575,61,,,,,,,,,,
20101203,1390000,1418000,1367000,1380000,2039,-307,,,,,,,,,,
20101206,1380000,1418000,1359000,1366000,1225,-194,,,,,,,,,,
20101207,1382000,1382000,1322000,1323000,2456,-457,33541.61594199064,,,,,1376400.0,,,,
20101208,1323000,1323000,1305000,1308000,1588,-385,31340.708351918285,,,,,1352600.0,,,,
20101209,1305000,1339000,1305000,1328000,1571,52,27305.677065401636,,,,,1341000.0,,,,
20101210,1327000,1358000,1310000,1345000,1197,266,19889.69582472293,,,,,1334000.0,,,,
20101213,1375000,1375000,1327000,1375000,1157,176,22885.803459787046,,,,,1335800.0,,,,
20101214,1369000,1383000,1363000,1364000,1248,346,24141.251003210265,33411.97390158206,,,,1344000.0,1360200.0,,,
20101215,1364000,1382000,1344000,1382000,856,16,19833.30532210909,26408.521352018182,,,,1358800.0,1355700.0,,,
20101216,1362000,1371000,1357000,1358000,583,18,12952.219886953771,24459.967293518614,,,,1364800.0,1352900.0,,,
20101217,1341000,1360000,1337000,1360000,1416,-185,9217.37489744237,22932.291643008564,,,,1367800.0,1350900.0,,,
20101220,1359000,1360000,1309000,1334000,972,184,15357.083056361997,22834.40386784819,,,,1359600.0,1347700.0,,,
20101221,1349000,1354000,1323000,1329000,1594,-299,19241.62155328913,22248.820193439482,,,,1352600.0,1348300.0,,,
20101222,1332000,1336000,1307000,1316000,1037,56,17059.894489708917,20887.556104053925,,,,1339400.0,1349100.0,,,
20101223,1329000,1329000,1284000,1286000,1343,-245,24182.638400306958,27790.106153089808,,,,1325000.0,1344900.0,,,
20101224,1272000,1291000,1267000,1276000,1038,16,23189.652865017208,34632.35481453723,,,,1308200.0,1338000.0,,,
20101227,1255000,1290000,1247000,1278000,24358,-22934,21484.878403193277,36447.35930077788,,,,1297000.0,1328300.0,,,
20101228,1286000,1286000,1236000,1240000,1938,-878,24284.97477865688,42742.13377921136,44297.262895126936,,,1279200.0,1315900.0,1338050.0,,
20101229,1240000,1263000,1208000,1240000,3174,-653,19879.637823662706,42004.88066879848,44270.87078429773,,,1264000.0,1301700.0,1328700.0,,
20101230,1240000,1284000,1232000,1262000,2253,402,16618.062462272814,38895.88667198629,44494.381667801434,,,1259200.0,1292100.0,1322500.0,,
20110103,1300000,1339000,1266000,1266000,1298,57,14998.666607402163,32118.686149965728,44063.13652022496,,,1257200.0,1282700.0,1316800.0,,
20110104,1260000,1285000,1260000,1271000,880,173,13212.115651931023,27247.752200869723,43621.64027177314,,,1255800.0,1276400.0,1312050.0,,
20110105,1275000,1314000,1270000,1309000,1585,92,22366.04569431085,23833.589742210475,43552.58316104775,,,1269600.0,1274400.0,1311350.0,,
20110106,1311000,1340000,1311000,1340000,1512,218,30269.4565527695,28627.95836241209,43985.76474269807,,,1289600.0,1276800.0,1312950.0,,
20110107,1360000,1371000,1340000,1353000,1310,361,35164.7550823264,36699.45503682583,44744.38512260484,,,1307800.0,1283500.0,1314200.0,,
20110110,1353000,1380000,1337000,1361000,1375,544,33047.84410517577,43238.87140062748,45425.76361493532,,,1326800.0,1292000.0,1315000.0,,
20110111,1361000,1376000,1353000,1376000,842,131,22639.78798487302,49593.951244078155,45492.2795647787,,,1347800.0,1301800.0,1315050.0,,
20110112,1376000,1376000,1352000,1369000,789,-9,12544.321424453408,48608.744069354434,45773.463928350255,,,1359800.0,1314700.0,1315300.0,,
