date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20101001,15800,16800,15700,16800,27910,0,0,,,,,,,,,,,16800.0,16800.0,0.0,0.0,0.0,,,,,,,
20101004,16900,17300,16000,16100,12867,0,0,,,,,,,,,,,16420.833333333332,16436.53846153846,-15.705128205128858,-8.725071225071588,-6.9800569800572685,,,,,,,
20101005,16250,16800,15950,16300,11101,0,0,,,,,,,,,,,16373.67205542725,16387.481517989156,-13.809462561903276,-10.808838166396043,-3.0006243955072254,,,,,,,
20101006,16200,16650,16000,16300,6301,0,0,,,,,,,,,,,16350.416666666668,16363.025508464943,-12.608841798277357,-11.418595494269118,-1.1902463040082356,,,,,,,
20101007,16100,17550,16100,17000,61882,0,0,340.58772731852804,,,,,16500.0,,,,,16526.906136737667,16510.742520316227,16.163616421439656,-3.2135110357646046,19.37712745720426,,,,,,,
20101008,17300,17500,16800,17200,24555,0,0,435.4308211415448,,,,,16580.0,,,,,16690.503356846973,16648.795296176442,41.708060670534906,8.962732487714096,32.745328182820806,,,,,,,
20101011,17200,17550,16900,17000,26688,0,0,382.6225293941798,,,,,16760.0,,,,,16759.56644992045,16711.255232154534,48.31121776591317,18.92078438955988,29.390433376353286,,,,,,,
20101012,17000,17000,16500,17000,10442,0,0,309.83866769659335,,,,,16900.0,,,,,16809.741225994218,16757.77916886636,51.962057127861044,26.861223569845208,25.100833558015836,,,,,,,
20101013,17100,17100,16350,16500,15515,0,0,233.238075793812,,,,,16940.0,,,,,16748.46338688113,16719.5706370305,28.89274985062366,27.330516219158877,1.5622336314647782,,,,,,,
20101014,16750,16750,16050,16150,13941,0,0,386.78159211627434,388.6193510364609,,,,16770.0,16635.0,,,,16635.054807656597,16640.97543257354,-5.9206249169437815,19.880330378577913,-25.800955295521693,,,,,,,
20101015,16150,16500,16100,16200,14393,0,0,370.9447398198282,404.5058714036176,,,,16570.0,16575.0,,,,16555.450267767774,16583.780779267534,-28.33051149976017,9.33207364926618,-37.66258514902636,,,,,,,
20101018,16200,16450,16000,16000,9446,0,0,354.400902933387,417.1630376723231,,,,16370.0,16565.0,,,,16456.69303362389,16512.054112244306,-55.36107862041536,-4.56130233221395,-50.79977628820141,,,,,16.216216216216218,16.216216216216218,16.216216216216218
20101019,16100,16900,16050,16700,23129,0,0,253.7715508089904,408.93153461184687,,,,16310.0,16605.0,,,,16498.940366092647,16534.071939094418,-35.13157300176681,-11.031033710050442,-24.10053929171637,,,,,46.875,34.611486486486484,27.25337837837838
20101020,16650,16750,16400,16700,31825,0,0,293.2575659723036,396.51607785813684,,,,16350.0,16645.0,,,,16533.174402273242,16552.707635005227,-19.533232731984754,-12.809700089063675,-6.723532642921077,48.68421052631579,,,,46.875,40.42051920341393,33.49044508497416
20101021,16750,17400,16500,16600,11275,0,0,287.0540018881465,378.45078940332525,,,,16440.0,16605.0,,,,16544.368833906785,16557.823510450864,-13.45467654407912,-12.943399510249842,-0.5112770338292787,47.43589743589744,,,,38.70967741935484,39.70986184695862,36.073895124567706
20101022,16950,16950,16600,16800,25698,0,0,287.0540018881465,331.70016581243976,,,,16560.0,16565.0,,,,16586.613899641652,16583.157160690076,3.456738951572333,-9.568373274782813,13.025112226355144,60.29411764705882,,,,51.61290322580645,44.27927583599499,39.22382800430993
20101025,16800,17100,16400,16500,19858,0,0,101.9803902718557,298.3705749567139,,,,16660.0,16515.0,,,,16572.46177010505,16574.71598267943,-2.254212574378471,-8.071842251917317,5.817629677538848,52.85714285714286,,,,32.25806451612903,39.88656252663044,39.466000168105246
20101026,16600,16600,16400,16400,13296,0,0,141.42135623730948,251.44581921360316,,,,16600.0,16455.0,,,,16544.54916038415,16557.454351623903,-12.90519123975173,-9.05624548155695,-3.8489457581947817,51.38888888888889,,,,25.806451612903224,34.90142369413548,37.84988737086194
20101027,16500,16600,15900,16000,19469,0,0,265.329983228432,285.00000000000006,,,,16460.0,16405.0,,,,16457.11456062577,16503.707685823192,-46.59312519742525,-16.67339613462755,-29.919729062797703,34.848484848484844,,,,6.666666666666667,25.107702263671676,33.43003664454552
20101028,16000,16450,15900,16200,6982,0,0,271.29319932501073,280.8914381037628,357.23766598722443,,,16380.0,16410.0,16522.5,,,16416.106857176346,16475.065742640174,-58.958885463831386,-25.22913495318546,-33.72975051064593,34.848484848484844,17236.975331974452,357.23766598722443,15808.024668025551,20.0,23.359664365181775,29.983596055900925
20101029,15900,16200,15650,16200,10223,0,0,174.35595774162698,280.8914381037628,357.8669445478298,,,16260.0,16410.0,16492.5,,,16381.833055447836,16449.639416645507,-67.8063611976704,-33.823852479378196,-33.98250871829221,37.096774193548384,17208.23388909566,357.8669445478298,15776.76611090434,31.428571428571427,26.096765575499717,28.665121530338894
20101101,16100,16200,15550,16150,7426,0,0,128.06248474865697,261.9637379485948,355.28157846980974,,,16190.0,16425.0,16495.0,,,16345.23896931066,16422.44101685307,-77.2020475424124,-42.56398226692985,-34.63806527548257,36.507936507936506,17205.563156939617,355.28157846980974,15784.43684306038,32.432432432432435,28.233355688721495,28.51951623743793
20101102,15800,16150,15650,15650,8274,0,0,208.3266665599966,331.8132004607412,398.70885367646315,,,16040.0,16320.0,16462.5,,,16235.935059078973,16353.477647977106,-117.54258889813536,-57.64874833527479,-59.893840562860575,36.507936507936506,17259.917707352928,398.70885367646315,15665.082292647076,5.405405405405405,20.564935757104443,25.8473944417451
20101103,15700,16150,15700,15800,10886,0,0,230.2172886644268,338.5262175962152,423.0469832063565,,,16000.0,16230.0,16437.5,,,16167.628629648701,16304.803408349337,-137.17477870063706,-73.62942100131909,-63.545357699317954,44.067796610169495,17283.593966412715,423.0469832063565,15591.406033587287,13.513513513513514,18.202322020561745,23.28587529068752
20101104,16000,16800,15700,16700,24735,0,0,364.6916505762094,350.57096285916214,407.8832553562344,,,16100.0,16240.0,16422.5,,,16250.809105071992,16339.082606674649,-88.27350160265448,-76.56934383603165,-11.704157766622842,56.57894736842105,17238.266510712467,407.8832553562344,15606.733489287531,62.16216216216216,32.905969225862144,26.50359552918309
20101105,17000,17300,16800,17250,46064,0,0,592.7900134111572,437.6356932426788,412.7650663513072,,,16310.0,16285.0,16425.0,,,16406.55425312567,16417.10700548203,-10.552752356357814,-63.325999989311065,52.77324763295324,65.06024096385542,17250.530132702614,412.7650663513072,15599.469867297385,91.8918918918919,52.61294745148692,35.22663327382008
20101108,17300,17900,17000,17300,277751,0,184045,699.5712972957083,532.4706564685043,438.0639222761894,,,16540.0,16365.0,16440.0,,,16545.535319252598,16491.86523094838,53.67008830421764,-39.87006937030851,93.54015767452616,58.57142857142857,17316.127844552382,438.0639222761894,15563.87215544762,74.46808510638297,59.9091012844327,43.46666755893241
20101109,17300,19850,16300,16600,750557,6848,184000,543.6910887627273,537.1452317576692,420.83250825001517,,,16730.0,16385.0,16420.0,,,16553.993176799955,16500.925413285935,53.067763514020044,-21.246479531667045,74.31424304568709,48.80952380952381,17261.665016500032,420.83250825001517,15578.334983499968,24.418604651162788,48.06691640519959,45.001641777267416
20101110,17150,17550,16450,16450,241027,-202,184671,348.42502780368693,521.632054229799,420.49821640525323,,,16860.0,16430.0,16417.5,,,16537.867299526664,16496.699616124115,41.167683402549294,-8.744300760224442,49.91198416277374,48.235294117647065,17258.4964328105,420.49821640525323,15576.503567189493,20.930232558139537,39.01523039468934,43.004820188077105
