date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,236500,240000,233000,240000,6157,-70,,,,,
20201229,234000,241000,233500,236500,6837,-30,,,,,
20201228,244000,244500,238000,238500,7674,-28,,,,,
20201224,239000,243000,239000,242000,8251,60,,,,,
20201223,239500,243000,231000,239000,8248,10,1805.547008526776,,,,
20201222,243000,243000,236500,237000,10633,70,1933.907960581369,,,,
20201221,243000,245500,240500,243000,7770,50,2244.9944320643626,,,,
20201218,246000,247000,243000,243500,6532,0,2497.999199359357,,,,
20201217,246000,246500,241000,243000,7402,20,2615.339366124402,,,,
20201216,245500,247000,240000,241500,14350,-1438,2395.829710142186,2437.2115213907778,,,
20201215,253500,256000,241000,246000,23570,-30,1462.8738838327758,2949.576240750507,,,
20201214,262000,262000,253500,254000,13717,-170,4442.971978304611,4529.072752782818,,,
20201211,259000,266000,252500,259000,27396,0,6720.119046564576,6396.092557178917,,,
20201210,259000,262500,255500,259000,17146,0,7045.565981523414,7576.278769950283,,,
20201209,264000,269000,257500,263500,23580,0,5963.220606350228,8641.325129862847,,,
20201208,252000,277000,252000,263500,81779,-2,3529.8725189445568,8633.655077659687,,,
20201207,251000,254500,243500,251500,27366,-20,4388.621651498337,8149.999999999928,,,
20201204,237000,258500,235500,247000,60746,852,6613.62230551458,7826.87677173972,,,
20201203,236000,239000,231500,237000,17078,400,10134.100848126585,8732.697177848253,,,
20201202,224500,239000,224000,234500,48528,140,10471.867073258712,9780.081799248865,9033.133454123206,,
20201201,221000,224000,219000,224000,9594,100,9688.137075826291,12783.19208961514,10162.55381289565,,
20201130,224000,225000,221000,221000,9005,200,9368.030742904295,15178.932768808203,11317.988999817944,,
20201127,222500,222500,220000,221500,4588,486,6777.905281132217,16107.839706180335,12321.196167580487,,
20201126,222500,224500,219500,221500,6895,400,5108.815909777921,16136.91420315545,13224.976370489292,,
20201125,223500,228000,215500,221500,22908,30,1067.707825203131,14462.364951832757,13984.70146266985,,
20201124,223000,226000,218500,220000,10402,0,583.09518948453,11199.2187227503,14736.413233891084,,
20201123,217000,219000,215500,218500,7628,120,1200.0,9011.24297752542,15499.112877839183,,
20201120,215000,219500,214000,217500,9964,0,1600.0,6281.719509815881,16188.34457256209,,
20201119,216500,219500,212000,214500,14349,0,2374.8684174075834,5017.22034596864,16944.22836838552,,
20201118,220500,227000,219500,219500,17765,0,1949.3588689617927,2504.4959572740013,17315.076523076666,,
20201117,224500,227000,219500,224000,34757,0,3091.9249667480613,2504.4959572740013,17326.19043529191,,
20201116,213000,233500,213000,230000,67868,-20,5416.641025580337,3930.966802200412,16764.750967431664,,
20201113,229000,237000,209500,214500,189313,-368,5924.52529743945,4353.446910208254,16165.085833363246,,
20201112,204000,206500,202500,204000,31601,0,8828.363381737297,6464.518543557745,15877.578530745843,,
20201111,199500,205000,197000,204000,14456,70,10467.091286503619,7648.69269875592,14550.322161381913,,
20201110,198500,199000,195500,198500,4570,21,11174.077143102244,9257.429448826619,12854.449618711878,,
20201109,194000,198500,194000,197000,3964,79,6143.289021363068,10492.973839670169,12115.073256072463,,
20201106,195000,197000,194000,194500,2603,0,3813.1351929875236,11576.808713976523,11546.509212744882,,
20201105,193000,196000,193000,194500,3679,0,3501.4282800023193,12337.848272693376,11558.005883369442,,
20201104,193000,194000,190500,191500,3099,0,2400.0,12596.130358169648,11682.89347721714,,
20201103,191000,193000,191000,192000,3186,0,1984.9433241279207,11437.76639034052,12192.210628101982,,
20201102,190000,192500,190000,191000,2945,0,1503.3296378372909,7050.000000000239,12704.32997052592,,
20201030,194000,196000,190500,191500,4259,0,1240.9673645990856,4701.329599166972,12967.266481414008,,
20201029,193000,193000,191000,193000,2924,0,678.2329983125268,3881.043674065461,12971.386780140487,,
20201028,194000,196000,193500,194500,2050,0,1240.9673645990856,2368.543856466157,12750.955846523959,,
20201027,193500,197500,193500,194500,3377,0,1462.8738838327793,1813.8357147226964,12481.886876590559,,
20201026,197500,200500,196000,196000,5451,0,1529.7058540778355,1630.9506430311126,12128.762302889925,,
20201023,199000,200000,196500,197500,2834,0,1529.7058540778355,2046.9489490467477,11694.309513605487,,
20201022,198000,199500,196000,197000,2579,0,1240.9673645990856,2280.898945592192,11363.208173751103,,
20201021,194500,201000,194500,200000,5846,0,1816.590212458495,2776.6886753836006,10536.217300340952,,
20201020,197000,197000,193000,195000,4891,0,1685.2299546352717,2626.7851073134098,9015.923413605737,,
20201019,197000,199500,197000,197000,4416,0,1600.0,2310.8440016590243,5398.784585441826,,
