date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,16450,16675,16450,16660,2547,-607,,,,,
20201229,16470,16520,16350,16485,2396,133,,,,,
20201228,16235,16360,16105,16300,2489,-167,,,,,
20201224,16200,16200,16055,16145,5257,132,,,,,
20201223,15855,16105,15765,16105,9172,5167,208.9353967139128,,,,
20201222,15885,15970,15700,15700,3760,799,260.4726473163739,,,,
20201221,16080,16080,15760,15930,4590,-120,205.16822366048822,,,,
20201218,16095,16145,16010,16060,1542,-993,161.13969095167124,,,,
20201217,16115,16115,15905,16010,19480,-523,142.84257068535317,,,,
20201216,16210,16210,16100,16125,1005,66,147.0374102057028,260.01153820551895,,,
20201215,16055,16170,15980,16150,5205,1008,79.49842765740789,197.9873733347661,,,
20201214,16145,16235,16120,16120,2317,-367,50.95095681142913,152.17506366024642,,,
20201211,16100,16195,16100,16135,2347,-968,50.059964043136475,133.55148819837257,,,
20201210,15950,16150,15860,16040,1468,-1065,38.39270764090645,129.5810557141747,,,
20201209,15870,16060,15870,16040,1628,-991,47.4973683481529,127.64795337176405,,,
20201208,15960,15960,15720,15730,15512,-131,146.8877122158287,119.95415791042863,,,
20201207,16100,16100,15765,15990,27001,552,136.80643259730192,116.03878661895791,,,
20201204,16205,16320,16095,16150,6213,-1162,140.14278433083922,120.63996021219522,,,
20201203,15565,16120,15550,16120,1598,-592,149.2112596287563,121.59358535712337,,,
20201202,15515,15645,15515,15555,2574,133,230.87659041141464,191.35307679783998,240.12757026214203,,
20201201,15380,15540,15380,15540,1460,-410,269.5997032639319,228.4097195830336,228.04659611579376,,
20201130,15505,15705,15305,15305,1988,-1135,339.34348380365304,287.9882810115718,251.8953155578721,,
20201127,15330,15465,15325,15465,963,-387,276.12678247500753,294.2027362211304,261.5113525260423,,
20201126,15400,15400,15245,15385,3645,458,94.44575162494138,304.7556398165587,280.67986657400274,,
20201125,15690,15720,15430,15475,4378,-403,81.1418511004039,293.85413047973316,289.19230193765526,,
20201124,15490,15595,15485,15595,2501,-594,96.95359714832718,293.95747991843996,292.82076429105905,,
20201123,15215,15470,15215,15450,1640,-56,68.14690014960414,277.1263249855561,304.39448089608976,,
20201120,15320,15320,15210,15300,2878,704,97.94896630388764,221.36847110643387,319.3806506349437,,
20201119,15320,15385,15245,15365,54170,1201,100.52860289489811,97.75095907457914,327.39607129591514,,
20201118,15400,15400,15215,15230,4255,761,126.43575443678942,108.69222603295991,334.4114232498644,,
20201117,15345,15555,15285,15375,5896,-3321,74.25631286294868,100.0362434320684,325.61969765356633,,
20201116,15295,15385,15210,15385,1795,-235,58.600341295935436,95.66216598007829,313.82359694580003,,
20201113,15230,15305,15105,15150,6510,2761,94.30800602281927,118.92854997854825,308.1820687515741,,
20201112,15065,15185,15045,15130,4022,2265,108.23123393919205,138.8605415515871,304.39396758148797,,
20201111,14960,15225,14960,15225,5382,-2719,108.471194332874,135.76542269665,288.42936743681275,,
20201110,14715,14765,14530,14730,1596,23,216.45784809056963,195.66297554724053,327.5538123728679,,
20201109,14415,14560,14415,14475,1560,-296,290.4238282235122,285.8675392555091,365.9216958585538,,
20201106,14555,14555,14305,14325,979,-335,352.9957506826394,367.95923687278196,387.0387577491432,,
20201105,14345,14525,14345,14525,524,343,312.6403684747063,379.64457061836146,369.45999445136135,,
20201104,14390,14410,14255,14255,1012,-140,165.87947431795206,419.5965323974926,412.9505872377468,,
20201103,14205,14205,14120,14120,140,-27,147.17336715588223,433.4985582444307,456.8267587390213,,
20201102,13890,14130,13890,14130,267,-18,148.57321427498334,407.1489285261599,495.84750680022574,,
20201030,14135,14135,13835,13835,3010,-2233,223.39650847763963,422.44526272642713,544.9825685285722,,
20201029,14325,14330,14215,14325,1220,-107,167.76769653303379,362.3910181006147,549.0036429751627,,
20201028,14360,14685,14300,14685,589,-12,280.5601539777167,260.53262751525006,532.2168261150712,,
20201027,14535,14745,14465,14545,1844,-292,301.30383336426394,237.7940285204825,505.3226691926654,,
20201026,14125,14500,14125,14420,5094,-221,289.9241280059321,234.80896490551643,486.3411868225844,,
20201023,13985,14070,13950,14010,1355,1029,228.1797537030841,252.05158202241074,491.51907389235663,,
20201022,13750,13890,13715,13890,239,-12,308.0097401057313,263.3253690778768,491.1625876428293,,
20201021,13965,13970,13880,13970,112,-45,263.4691632810187,273.3880026628821,485.5833476345744,,
20201020,13515,14040,13515,14040,1106,-751,184.0217378463754,276.5592160821983,454.97829618565316,,
20201019,13940,14030,13870,13925,741,454,54.55272678794449,287.2668619942092,415.9173595800011,,
20201016,14125,14125,13880,14020,1016,-137,56.24944444170197,270.9446437927867,383.73363157273553,,
20201015,14270,14280,14175,14280,1131,247,123.19090875547641,268.9149493799109,336.875718923166,,
20201014,14505,14505,14305,14305,866,4,151.04304022363996,216.37294193128687,259.5134871254285,,
20201013,14425,14560,14315,14560,1389,153,225.13551474611933,219.2053831455789,245.76106282322257,,
