date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,27450,34000,27400,31100,8235328,35306,,,,,
20201229,25650,26400,25150,26350,801829,2936,,,,,
20201228,25650,28200,24950,24950,1257500,-68993,,,,,
20201224,27500,28000,25050,25850,1061555,-18844,,,,,
20201223,33350,33500,27150,27500,1876027,-1590,2139.859808492136,,,,
20201222,34200,35950,32600,32800,2237540,-19340,2779.82013806649,,,,
20201221,33700,38500,32450,34500,7435122,17258,3826.0423416371127,,,,
20201218,34250,36850,32900,33050,3098488,-388,3409.604082587889,,,,
20201217,33200,37500,32650,33700,5194083,1028,2475.9644585494357,,,,
20201216,37900,39600,33800,33900,8618720,-40126,608.6049621881176,3583.7271101466413,,,
20201215,34750,40900,33650,36800,20379242,41342,1290.891165048394,4074.236124723259,,,
20201214,24700,31850,23150,31850,11548910,319,1635.0535159437443,3777.9491791182154,,,
20201211,26250,26750,24500,24500,2178020,-990,4140.04830889689,3857.4246590179823,,,
20201210,28000,31750,24850,25650,17745092,-1429268,4745.250256835776,3886.7885201024246,,,
