date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,18350,18550,18200,18550,600,0,,,,,,,,,,
20101202,18500,18500,18150,18300,741,0,,,,,,,,,,
20101203,18450,18450,18200,18350,450,0,,,,,,,,,,
20101206,18600,19750,18600,19750,12240,0,,,,,,,,,,
20101207,19500,19700,19050,19350,2201,0,583.4380858325927,,,,,18860.0,,,,
20101208,19350,19950,19200,19400,1730,0,592.1148537234985,,,,,19030.0,,,,
20101209,19400,19750,19400,19500,2887,0,480.2082881417188,,,,,19270.0,,,,
20101210,19550,20100,19550,19650,3336,0,150.3329637837291,,,,,19530.0,,,,
20101213,19600,19900,19400,19900,1660,0,198.4943324127921,,,,,19560.0,,,,
20101214,19850,19850,19450,19450,570,0,180.55470085267788,562.227711874824,,,,19580.0,19220.0,,,
20101215,19450,19700,18800,18850,3262,0,347.2751070837068,532.9165037789692,,,,19470.0,19250.0,,,
20101216,17050,19000,17050,18900,1460,0,413.5214625627065,449.88887516807984,,,,19350.0,19310.0,,,
20101217,18900,19000,18100,18800,5324,0,429.6510211788167,366.3673020344474,,,,19180.0,19355.0,,,
20101220,18350,18900,18300,18350,12191,0,350.14282800023193,447.24154547626733,,,,18870.0,19215.0,,,
20101221,18900,19000,18450,18800,1040,0,198.4943324127921,460.86874487211657,,,,18740.0,19160.0,,,
20101222,18800,18950,18250,18250,1380,0,265.70660511172844,525.5711179279166,,,,18620.0,19045.0,,,
20101223,18300,18500,18300,18350,1611,0,239.58297101421883,539.0732788777423,,,,18510.0,18930.0,,,
20101224,18650,18650,18600,18600,40,0,201.49441679609888,488.4925792680991,,,,18470.0,18825.0,,,
20101227,18600,18700,18600,18700,190,0,208.3266665599966,332.0015060206807,,,,18540.0,18705.0,,,
20101228,18700,18750,18550,18750,931,0,196.468827043885,223.66269246345055,518.284429632996,,,18530.0,18635.0,18927.5,,
20101229,18300,18600,18300,18400,429,0,159.37377450509229,221.1334438749599,524.7380298777666,,,18560.0,18590.0,18920.0,,
20101230,18350,18350,18000,18300,910,0,173.2050807568877,210.00000000000009,524.7380298777666,,,18550.0,18530.0,18920.0,,
20110103,18200,18550,18200,18500,250,0,172.04650534085255,189.7366596101029,517.5603829506273,,,18530.0,18500.0,18927.5,,
20110104,18500,18500,18300,18300,94,0,167.33200530681512,194.22924599555043,498.472667254685,,,18450.0,18495.0,18855.0,,
20110105,18300,18800,18300,18550,1040,0,101.9803902718557,167.63054614240224,489.15743886810094,,,18410.0,18470.0,18815.0,,
20110106,18450,18950,18200,18800,4351,0,185.4723699099141,176.4227876437736,470.3987670051867,,,18490.0,18525.0,18785.0,,
20110107,18950,19300,18900,19200,3790,0,309.19249667480614,257.6819745345026,451.77427992306076,,,18670.0,18610.0,18770.0,,
20110110,19350,19450,18750,19200,4990,0,355.5277766926236,312.40998703626633,417.2753886823424,,,18810.0,18670.0,18747.5,,
20110111,19300,19700,18950,19700,13030,0,392.93765408777,440.00000000000006,391.1121961790503,,,19090.0,18770.0,18737.5,,
20110112,20050,20150,19400,19700,2550,0,342.92856398964494,520.6006146750118,416.83330001332666,,,19320.0,18865.0,18750.0,,
20110113,19700,19850,19000,19250,2014,0,237.48684174075836,506.9516742254631,430.52293783258517,,,19410.0,18950.0,18770.0,,
20110114,19250,19250,18700,18700,1396,0,372.0215047547655,468.40153714521483,429.70920399730784,,,19310.0,18990.0,18760.0,,
