date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,16950,18100,16550,17800,585860,8748,,,,,
20201229,16750,17200,16600,16750,290535,-9284,,,,,
20201228,16300,16750,15950,16600,435339,-11899,,,,,
20201224,15750,15950,15700,15800,108604,-6280,,,,,
20201223,15600,15900,15600,15800,71696,-14009,738.9181280764467,,,,
20201222,16000,16100,15650,15700,113992,0,448.998886412873,,,,
20201221,16250,16350,15950,16100,82787,-20050,328.63353450309967,,,,
20201218,16400,16450,16050,16200,137791,-3027,193.90719429665316,,,,
20201217,15850,16500,15850,16150,220250,12794,200.9975124224178,,,,
20201216,15750,16050,15750,15850,175970,-5736,192.35384061671346,605.9084089200281,,,
20201215,15600,15800,15550,15650,83203,-2818,208.3266665599966,356.9313659514949,,,
20201214,15750,15750,15500,15650,58762,-5981,236.64319132398464,290.68883707497264,,,
20201211,15800,15900,15650,15800,68541,-935,183.3030277982336,195.19221295943134,,,
20201210,15600,15750,15550,15700,52055,-18,81.24038404635961,200.9975124224178,,,
20201209,15800,15800,15600,15700,92220,-2244,54.772255750516614,206.15528128088303,,,
20201208,15850,15900,15650,15700,46887,0,48.98979485566356,206.15528128088303,,,
20201207,15850,15900,15650,15750,71731,25618,40.0,189.80252896102306,,,
20201204,15850,16000,15600,15650,103165,-1897,31.622776601683793,144.5683229480096,,,
20201203,16050,16150,15850,15850,88221,-7204,67.82329983125268,74.83314773547883,,,
20201202,16150,16250,16000,16050,61077,-5285,141.4213562373095,118.32159566199232,509.3807515012715,,
20201201,16250,16250,15850,16000,84179,-1907,149.66629547095766,134.25721582097552,302.6858932953444,,
20201130,16550,16550,16000,16150,94537,4998,174.35595774162695,164.39282222773596,243.04063446263626,,
20201127,16300,16550,16150,16450,102919,4622,200.0,245.96747752497686,222.54213084268073,,
20201126,16050,16150,15750,16150,77423,-6,156.20499351813308,246.42443060703215,228.84219453588693,,
20201125,16300,16550,15850,15950,100537,10328,174.35595774162695,232.59406699226014,227.81571499789183,,
20201124,16100,16300,15900,16150,94965,-12915,160.0,219.14607000811125,228.18577957445234,,
20201123,15800,16100,15800,16000,97017,-5,174.35595774162695,200.9975124224178,225.54101622543197,,
20201120,15800,15850,15600,15750,49140,-1116,148.32396974191326,183.03005217723125,219.60191255997913,,
20201119,15650,15850,15500,15700,64220,-15205,165.5294535724685,203.77683872314833,216.37640814100052,,
20201118,15800,16000,15550,15650,92786,-22654,192.35384061671346,233.9337513057917,222.1907963890514,,
20201117,16350,16450,15750,15800,103190,-24433,120.83045973594572,241.09126902482387,217.02534414210902,,
20201116,16050,16350,15800,16300,195123,-3714,235.3720459187964,255.73423705088842,228.51422275210936,,
20201113,15950,16150,15450,15800,179123,-20944,232.379000772445,208.86598574205422,228.51422275210936,,
20201112,16850,16850,16150,16200,144034,-4620,252.98221281347034,214.7091055358389,231.23310749112142,,
20201111,16050,17050,16000,16850,257974,-4440,387.8143885933063,350.14282800023193,298.28677476549336,,
20201110,16200,16200,15950,16000,67985,-10129,354.400902933387,347.4550330618338,290.51678092667913,,
20201109,15950,16200,15900,16200,81711,-1308,352.703841770968,352.3137805990563,286.91244309022215,,
20201106,16250,16400,15800,15900,104325,1072,331.058907144937,343.3656942677879,275.18175811634006,,
20201105,16000,16600,15950,16300,149221,-4686,331.66247903554,330.9078421554859,276.7105888830418,,
20201104,15800,15950,15650,15900,53900,0,162.48076809271922,304.34355587066403,279.1057147390569,,
20201103,15750,16000,15650,15700,82616,-16564,219.08902300206645,316.26729201736936,289.7844026168419,,
20201102,15650,15800,15400,15750,47104,0,210.71307505705477,326.9556544854363,295.5926250771491,,
20201030,16000,16150,15650,15650,77106,-75,235.3720459187964,341.6504061171302,289.4391127681265,,
20201029,15450,16200,15400,16200,98541,7429,198.4943324127921,341.6504061171302,291.0648553157874,,
20201028,15450,15800,15350,15750,104703,4567,198.4943324127921,220.28390771910688,295.58205290578843,,
20201027,14900,15700,14700,15400,137183,36935,258.8435821108957,270.4163456597992,318.04087787578584,,
20201026,15600,15850,15000,15000,216840,-7420,396.23225512317896,353.164267728206,377.69034936042624,,
20201023,15600,15650,15250,15350,72362,1041,406.6939881532551,368.7817782917155,394.77841886303884,,
20201022,16000,16200,15450,15450,152332,-20870,239.5829710142188,314.6823795511913,403.81771877915537,,
20201021,16250,16400,16000,16150,78136,79,374.9666651850535,344.81879299133334,405.67074087244805,,
20201020,16100,16500,15750,16100,89187,121,446.5422712353221,371.6180835212409,407.8832553562364,,
