date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,21400,22500,21400,22200,310,0,,,,,,,,,,
20101202,21450,22700,21250,22150,480,0,,,,,,,,,,
20101203,21700,22300,21000,21250,872,0,,,,,,,,,,
20101206,21400,21450,20400,21150,800,0,,,,,,,,,,
20101207,21350,21800,20900,21700,500,0,437.4928570845473,,,,,21690.0,,,,
20101208,20950,21150,20600,21100,1160,0,400.74929819027784,,,,,21470.0,,,,
20101209,21050,21200,20450,20550,1110,0,367.4234614174771,,,,,21150.0,,,,
20101210,20000,20900,20000,20900,1350,0,374.9666651850538,,,,,21080.0,,,,
20101213,20400,20600,20150,20600,532,0,416.65333311999353,,,,,20970.0,,,,
20101214,20250,20350,19900,20150,1301,0,324.65366161495893,643.1368439142643,,,,20660.0,21175.0,,,
20101215,20200,20200,19500,19800,1171,0,383.40579025361666,663.3438022624474,,,,20400.0,20935.0,,,
20101216,19900,19950,19500,19800,300,0,438.17804600413325,604.9793384901677,,,,20250.0,20700.0,,,
20101217,19600,20000,19600,20000,180,0,295.9729717389753,607.556581727168,,,,20070.0,20575.0,,,
20101220,19800,20500,19600,20500,350,0,260.76809620810644,576.5414122159838,,,,20050.0,20510.0,,,
20101221,20600,20600,20450,20450,61,0,307.2458299147448,418.95703837028566,,,,20110.0,20385.0,,,
20101222,20500,20500,19700,19850,581,-9,297.6575213227448,370.6750598570141,,,,20120.0,20260.0,,,
20101223,20000,20150,19750,19850,200,0,287.40215726399873,375.36648758247037,,,,20130.0,20190.0,,,
20101224,19850,19900,19650,19900,250,0,298.9983277545215,298.16103031751305,,,,20110.0,20090.0,,,
20101227,19750,20350,19500,19850,630,0,235.79652245103247,251.04780421266568,,,,19980.0,20015.0,,,
20101228,19800,19900,19500,19850,320,0,20.0000000000064,251.04780421266568,769.6427742790802,,,19860.0,19985.0,20580.0,,
20101229,19150,19600,19150,19500,180,0,146.2873883832788,286.74901917879504,707.9724570913746,,,19790.0,19955.0,20445.0,,
20101230,19400,19900,19300,19550,240,0,169.11534525287837,309.1924966748076,615.6500629416013,,,19730.0,19930.0,20315.0,,
20110103,20200,20400,19300,19750,520,0,148.3239697419141,312.6099806468132,587.9200625935442,,,19700.0,19905.0,20240.0,,
20110104,19800,19800,19450,19800,160,0,139.28388277184212,241.9194080680608,556.209268171609,,,19690.0,19835.0,20172.5,,
