date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,31700,31700,31000,31350,2759,-510,,,,,,,,,,
20101202,31350,32200,31350,32100,4103,1130,,,,,,,,,,
20101203,32450,33500,32200,33150,13730,-1400,,,,,,,,,,
20101206,33600,34400,33550,33800,7512,-170,,,,,,,,,,
20101207,34100,34250,33450,33950,4206,-410,1001.2991560967183,,,,,32870.0,,,,
20101208,33850,33850,32850,33300,399,20,652.2269543648132,,,,,33260.0,,,,
20101209,33850,34000,33400,33400,5267,-580,304.3024810940588,,,,,33520.0,,,,
20101210,33500,34100,33350,34000,4461,-2680,287.0540018881465,,,,,33690.0,,,,
20101213,34000,34200,33650,34100,1692,130,331.66247903554,,,,,33750.0,,,,
20101214,34100,34100,33700,33900,2390,-50,326.1901286060018,862.3949211353232,,,,33740.0,33305.0,,,
20101215,33800,33800,33100,33400,3208,-200,300.66592756745814,566.0388679233965,,,,33760.0,33510.0,,,
20101216,33200,33400,33050,33150,2982,-1152,369.32370625238775,351.4612354158,,,,33710.0,33615.0,,,
20101217,32850,33250,32500,32650,1651,-1,520.9606511052442,438.7767085887768,,,,33440.0,33565.0,,,
20101220,32550,32550,31500,32300,5290,171,560.8921464952064,569.670957658893,,,,33080.0,33415.0,,,
20101221,32300,33150,32100,33150,2695,-659,398.2461550347976,544.541091195146,,,,32930.0,33335.0,,,
20101222,33100,33100,32450,32750,5371,-2808,322.49030993194197,572.3635208501678,,,,32800.0,33280.0,,,
20101223,32850,33150,32400,32900,8776,-6804,281.0693864511039,581.4636704042655,,,,32750.0,33230.0,,,
20101224,32900,33250,32900,33150,7839,-30,314.6426544510455,521.751856728848,,,,32850.0,33145.0,,,
20101227,33150,33800,33150,33750,4720,-910,341.17444218463964,465.18813398452073,,,,33140.0,33110.0,,,
20101228,33800,34000,33600,33650,6218,-1420,397.994974842648,427.2294465506801,689.3656504352388,,,33240.0,33085.0,33195.0,,
20101229,33300,33650,33150,33300,3165,-880,314.6426544510455,420.8622102303798,544.1219991876821,,,33350.0,33075.0,33292.5,,
20101230,33700,33700,32400,33000,1942,-670,287.4021572639983,420.5948168962623,476.6746794198324,,,33370.0,33060.0,33337.5,,
20110103,33300,33300,32500,32750,2343,-90,378.68192457522974,411.8252056394805,492.25882419719,,,33290.0,33070.0,33317.5,,
20110104,33000,33000,32150,32600,1412,-20,378.68192457522974,362.6292872893754,502.8108491271842,,,33060.0,33100.0,33257.5,,
20110105,32200,32250,31850,32200,2385,-220,370.9447398198282,450.80483582144547,526.4028875300743,,,32770.0,33005.0,33170.0,,
20110106,32200,32550,32100,32250,6936,-212,302.32432915661946,501.22350304031073,561.977535138194,,,32560.0,32955.0,33117.5,,
20110107,32300,32500,31900,32500,2390,-30,208.3266665599966,519.6392979750476,573.4707926302788,,,32460.0,32915.0,33072.5,,
20110110,32800,32850,32600,32600,4329,-1420,172.04650534085255,520.9606511052446,540.4801106423806,,,32430.0,32860.0,33002.5,,
20110111,32300,32600,32250,32550,1861,-630,163.0950643030009,432.89721643826766,485.92694924237327,,,32420.0,32740.0,32925.0,,
20110112,32250,32550,32100,32400,3451,829,124.09673645990856,317.05677724975436,443.5651023243375,,,32460.0,32615.0,32850.0,,
20110113,32400,32400,32050,32150,3723,-2420,159.37377450509229,248.9979919597754,449.687391417638,,,32440.0,32500.0,32787.5,,
20110114,32050,32050,31400,31700,4976,-3020,329.5451410656816,290.0000000000006,499.52477416040136,,,32280.0,32370.0,32715.0,,
20110117,31650,31700,31300,31450,2065,-151,415.93268686170836,370.67505985701325,570.7232253903812,,,32050.0,32240.0,32655.0,,
20110118,31450,31700,31350,31650,1080,-30,350.14282800023193,387.5886995256704,607.3456594065689,,,31870.0,32145.0,32622.5,,
20110119,31450,31900,30900,31450,7290,1130,256.12496949731394,438.8621651498343,645.3439005677516,,,31680.0,32070.0,32537.5,,
20110120,31300,31600,31250,31500,1070,-600,104.88088481701516,465.0000000000004,681.2672016176913,,,31550.0,31995.0,32475.0,,
20110121,31500,31500,31250,31250,1310,30,128.06248474865697,480.2082881417192,723.4077342688562,,,31460.0,31870.0,32392.5,,
20110124,31200,31200,30950,30950,670,-190,241.66091947189145,484.4842618702906,765.8777643984711,,,31360.0,31705.0,32282.5,,
20110125,31100,31550,31100,31450,806,-30,203.9607805437114,397.14606884621213,707.3321355629193,,,31320.0,31595.0,32167.5,,
20110126,31200,31650,31100,31650,2228,0,241.66091947189145,295.9729717389755,627.5497988207787,,,31360.0,31520.0,32067.5,,
20110127,31900,31900,31350,31650,690,-30,265.329983228432,217.02534414210788,565.4865161964517,,,31390.0,31470.0,31985.0,,
20110128,31300,31550,31000,31000,1097,-70,307.2458299147443,242.8991560298232,553.872729063275,,,31340.0,31400.0,31885.0,,
20110131,30850,30850,30400,30400,819,270,478.1213235152768,384.35010081955284,604.829521435586,,,31230.0,31295.0,31767.5,,
20110201,30750,30800,30500,30650,792,-410,510.48996072400877,408.3197276644864,619.7580172938467,,,31070.0,31195.0,31670.0,,
20110207,31100,31200,31000,31100,601,-40,425.91078878093714,399.8749804626445,619.0920771581558,,,30960.0,31160.0,31615.0,,
20110208,31450,31450,31100,31150,3336,380,288.79058156387305,383.56876828021376,609.0155991434044,,,30860.0,31125.0,31560.0,,
20110209,31150,31150,30800,30850,1641,-100,280.3569153775237,389.26212248303887,587.468084239476,,,30830.0,31085.0,31477.5,,
20110210,30550,30550,30000,30100,1445,20,380.26306683663086,489.3873721296866,601.139542868376,,,30770.0,31000.0,31352.5,,
20110211,30000,30550,29600,30550,1922,1420,388.58718455450895,481.04053883222815,558.4521017956688,,,30750.0,30910.0,31252.5,,
20110214,30000,30000,29750,30000,2819,582,436.57759905886144,481.8972919616797,556.8381721829063,,,30530.0,30745.0,31132.5,,
20110215,30000,30300,29850,30000,1641,-500,342.05262752974136,422.61093218230917,557.5616557834658,,,30300.0,30580.0,31025.0,,
20110216,30000,30300,29600,29600,2204,-1030,303.3150177620621,487.2371086031937,615.3048025166064,,,30050.0,30440.0,30920.0,,
20110217,29450,29700,29400,29600,1013,-260,349.28498393145964,548.9990892524327,665.6716532946255,,,29950.0,30360.0,30827.5,,
20110218,29550,29700,29450,29700,1240,-439,183.30302779823361,572.2979992975689,680.6981709979834,,,29780.0,30265.0,30730.0,,
20110221,29700,29700,29000,29000,1671,-380,324.96153618543843,611.3305161694452,756.3522658126967,,,29580.0,30055.0,30607.5,,
20110222,28800,28800,28200,28200,1471,-610,567.097875150313,714.7726911403375,891.5260792596031,,,29220.0,29760.0,30442.5,,
20110223,28050,28650,26700,26700,7896,-1310,1107.4294559925702,1075.279033553617,1187.7604977435476,,,28640.0,29345.0,30215.0,,
20110224,26500,26950,26250,26700,18721,11440,1207.6423311560422,1297.391613970123,1398.7025237697974,,,28060.0,29005.0,30002.5,,
20110225,26650,27100,26500,27100,6643,-4750,913.454979733539,1299.384469662463,1491.819359037816,,,27540.0,28660.0,29785.0,,
20110228,27250,27350,26850,27000,1810,710,553.5341001239219,1301.6912076218387,1544.4639037543093,1844.7380121126432,,27140.0,28360.0,29552.5,31605.0,
20110302,26950,27450,26900,27350,1881,-70,248.19347291981717,1207.155748029226,1536.7884532361636,1923.3513863970688,,26970.0,28095.0,29337.5,31538.333333333332,
20110303,27250,27800,27200,27800,1400,-660,369.32370625238775,1098.6468950486324,1521.8800051252401,1980.3549064638705,,27190.0,27915.0,29177.5,31466.666666666668,
20110304,28450,28450,27700,28250,1352,-310,465.8325879540848,957.131129992124,1507.5974263708465,2010.0642609959766,,27500.0,27780.0,29070.0,31385.0,
20110307,27650,28100,27500,27700,1855,-535,422.61093218230883,712.8113354878698,1490.006291933024,2039.3966972830108,,27620.0,27580.0,28922.5,31283.333333333332,
20110308,27800,28300,27450,28150,3636,1464,324.037034920393,575.9557274652283,1411.0722873049415,2048.1468588837856,,27850.0,27495.0,28775.0,31186.666666666668,
20110309,28000,28500,27850,27850,1892,-930,212.13203435596427,541.664102558034,1313.2593041741604,2073.1074032851056,,27950.0,27460.0,28610.0,31095.833333333332,
20110310,28050,28050,26950,27300,3198,-857,339.1164991562634,484.35524153249384,1236.1507796381475,2106.9150367829684,,27850.0,27520.0,28432.5,30994.166666666668,
20110311,26800,27500,26800,27500,1551,10,291.547594742265,401.24805295477813,1189.7977769352235,2116.6619094434614,,27700.0,27600.0,28302.5,30885.833333333332,
20110314,27300,28200,26750,27450,1585,-310,308.2207001484488,370.1688803775925,1084.144247782554,2119.5616685217287,,27650.0,27635.0,28147.5,30775.0,
20110315,27300,27500,26900,27500,11631,7100,180.55470085267788,309.87900864692404,1004.5490281713479,2120.6517604002865,,27520.0,27685.0,28022.5,30668.333333333332,
20110316,27400,27900,27400,27500,3303,0,77.45966692414834,296.64793948382714,900.8988566981312,2128.4814618251376,,27450.0,27700.0,27897.5,30570.0,
20110317,27100,27250,26800,27250,681,-40,96.95359714832657,322.8389691471592,820.8836701993773,2143.2523312842786,,27440.0,27645.0,27780.0,30471.666666666668,
20110318,27250,27250,26900,27150,3860,-2490,143.52700094407325,282.88690319631337,716.2881752479234,2165.625390812841,,27370.0,27535.0,27657.5,30380.0,
20110321,27250,27400,27000,27300,3130,-1960,139.2838827718412,285.0000000000007,544.4894397506714,2186.2423368774766,,27340.0,27495.0,27537.5,30296.666666666668,
20110322,27550,27950,27200,27250,5020,-3720,115.75836902790225,190.32866310674382,431.2771730569565,2188.3777604020192,,27290.0,27405.0,27450.0,30198.333333333332,
20110323,27200,27250,27200,27250,2438,-1465,48.98979485566357,123.38962679253216,397.01227940707327,2194.756377267301,,27240.0,27345.0,27402.5,30106.666666666668,
20110324,27500,27800,27300,27650,4212,-3780,172.04650534085255,151.98684153570787,365.7184709581948,2186.284741798778,,27320.0,27380.0,27450.0,30019.166666666668,
20110325,27950,28350,27700,27900,6942,-2160,261.9160170741759,217.02534414210788,334.888040992807,2164.177416222805,,27470.0,27420.0,27510.0,29931.666666666668,
20110328,27800,27800,27550,27700,1704,-780,258.8435821108957,232.86262044390116,323.49652239243625,2124.5017389705317,,27550.0,27445.0,27540.0,29830.833333333332,
20110329,27700,28200,27600,28000,3233,-1280,258.8435821108957,286.74901917879396,313.28900395641085,2077.83674901458,,27700.0,27495.0,27590.0,29736.666666666668,
20110330,28000,28300,27950,28250,8044,-3160,216.79483388678798,365.5133376499418,339.1533576422324,2033.6015874960824,,27900.0,27570.0,27635.0,29652.5,
20110331,28000,28050,27900,28000,1866,-1080,177.76388834631177,369.08671067921205,346.73476895171615,1996.8327351638995,,27970.0,27645.0,27645.0,29569.166666666668,
20110401,28000,28000,27650,28000,2708,-1630,174.35595774162698,342.198772645374,328.73811765598464,1963.0291218759974,,27990.0,27730.0,27632.5,29490.0,
20110404,28050,28050,27900,28000,3065,-1976,100.0,317.8049716414147,338.18449106959355,1929.6127993863092,,28050.0,27800.0,27647.5,29413.333333333332,
20110405,28000,28150,27900,28050,5300,-4240,96.95359714832657,265.7066051117292,331.38912172852025,1902.6755649756656,,28060.0,27880.0,27642.5,29344.166666666668,
20110406,28050,28050,27700,27900,8082,-5040,48.98979485566357,163.47782724271931,333.1291041022985,1873.2184128451581,,27990.0,27945.0,27645.0,29271.666666666668,
20110407,28000,28000,27750,27900,11170,-9620,60.0,132.66499161421743,327.68124755621886,1833.2280272786331,,27970.0,27970.0,27675.0,29195.0,
20110408,27750,28850,27650,28750,20010,-5490,320.3123475609393,265.94172293944473,399.6482828688245,1779.5151883463825,,28120.0,28055.0,27737.5,29130.833333333332,
20110411,29150,30000,28800,29850,12418,5470,749.2663077971678,578.0138406647374,603.5882288447978,1725.8112021757938,,28490.0,28270.0,27857.5,29085.833333333332,
20110412,30150,30150,29350,29400,4603,-720,784.4743462982076,659.4694837519022,684.0093201119412,1671.6780906887516,,28760.0,28410.0,27952.5,29035.833333333332,
20110413,29650,29650,28850,29000,3823,0,656.2011886609167,679.3563129904662,711.9471539377063,1621.7702947362145,,28980.0,28485.0,28027.5,28983.333333333332,
20110414,29900,29900,29400,29450,4895,0,381.31351929875234,714.212853426764,752.1427723511009,1584.0952114342074,,29290.0,28630.0,28137.5,28945.833333333332,
20110415,29650,29650,28700,28900,1023,-500,341.46742157927747,685.2736679604727,733.7404173139163,1550.1845768237147,,29320.0,28720.0,28225.0,28903.333333333332,
20110418,28900,30000,28900,29250,16154,5500,216.79483388678798,655.9153908851357,733.9064994943158,1509.2179726231675,,29200.0,28845.0,28322.5,28863.333333333332,
20110419,28750,29150,28650,28850,853,-70,226.7156809750927,600.5206074732158,699.0126965942751,1471.1730013835534,,29090.0,28925.0,28402.5,28820.0,
20110420,29000,31600,29000,31200,10606,380,864.0601830891179,815.0000000000003,880.056816347672,1462.5405977270832,,29530.0,29255.0,28600.0,28815.0,
20110421,31500,32450,31050,31500,13109,-940,1163.3572108342305,924.67561879829,1054.9022466560589,1469.8098421980021,,29940.0,29615.0,28792.5,28819.166666666668,
20110422,31950,31950,31100,31500,8385,-4670,1163.3572108342305,1029.5144486601441,1186.2203631703512,1484.7100352893094,,30460.0,29890.0,28972.5,28828.333333333332,
20110425,31700,32150,31300,32150,7110,3500,1138.1564040148435,1231.9090875547595,1334.7190715652491,1507.8350926631733,,31040.0,30120.0,29195.0,28840.0,
20110426,32150,32550,31500,31750,21820,1610,317.1750305430741,1294.691082845634,1414.6797340741116,1510.992131753874,,31620.0,30355.0,29382.5,28841.666666666668,
20110427,32050,32400,31700,32200,12730,350,304.3024810940588,1315.532211692287,1514.958745312888,1529.5558087961733,,31820.0,30675.0,29580.0,28850.833333333332,
20110428,32200,33500,32200,33000,5195,430,510.48996072400877,1412.4800883552307,1640.9143792410375,1596.362836436457,,32120.0,31030.0,29830.0,28884.166666666668,
20110429,33000,33550,32900,33000,14460,-11900,498.59803449271635,1327.1774561075094,1721.9465729226326,1670.489573947279,,32420.0,31440.0,30080.0,28927.5,
20110502,33350,33350,32900,33250,43458,-42310,568.6826883245172,1203.9102956615998,1783.9054767559853,1746.5988775012954,,32640.0,31840.0,30342.5,28970.833333333332,
20110503,33100,33300,32800,32900,1902,-40,354.400902933387,709.7358663615644,1785.4341208792891,1797.6255558065438,,32870.0,32245.0,30585.0,29000.833333333332,
20110504,32700,32700,31300,31750,33134,-21100,527.8257288158659,644.9806198638843,1690.5971578114047,1811.1711603882504,,32780.0,32300.0,30777.5,29010.833333333332,
20110506,31750,32000,31000,31000,2082,-120,861.7424209124208,720.0694410957879,1556.4603271526069,1813.8096800809765,,32380.0,32250.0,30932.5,29013.333333333332,
20110509,31000,31150,30500,30950,3177,-2310,952.1554494934113,792.6064597263893,1473.8788111646084,1825.523326793324,,31970.0,32195.0,31042.5,29027.5,
20110511,30950,32200,30950,31950,3661,-280,715.1223671512448,796.005653246257,1459.9208026464996,1853.566194903432,,31710.0,32175.0,31147.5,29050.833333333332,
20110512,31900,32100,31600,31900,1323,10,442.04072210600685,789.2401408950259,1411.158655148315,1885.466896200134,,31510.0,32190.0,31272.5,29082.5,
20110513,32200,32400,31750,32000,2621,190,478.95720059312185,791.2648102879341,1317.998008344474,1918.777641856604,,31560.0,32170.0,31422.5,29115.833333333332,
20110516,31550,31850,31450,31850,570,180,393.19206502675,744.462893635405,1239.8865875554911,1949.6124971103336,,31730.0,32055.0,31542.5,29153.333333333332,
20110517,31350,32000,31200,31900,1801,320,50.99019513592785,674.7036386444054,1082.6212403236875,1980.3864662119506,,31920.0,31945.0,31692.5,29191.666666666668,
20110518,31900,32200,31500,32100,2912,-50,89.44271909999159,523.5456045083373,928.3183721116372,2014.1989033415064,,31950.0,31830.0,31835.0,29231.666666666668,
20110519,32200,32200,31500,31500,341,-20,203.9607805437114,388.45849199110114,635.8606372468735,2034.7290291884394,,31870.0,31690.0,31967.5,29273.333333333332,
20110520,31300,31400,30750,31400,2611,440,260.768096208106,397.14606884621213,625.1949695894872,2047.792849766661,,31750.0,31655.0,31977.5,29326.666666666668,
20110523,30950,31350,30500,31250,873,560,318.74754901018457,361.38621999185364,637.0047095587285,2033.3147198601373,,31630.0,31680.0,31965.0,29402.5,
20110524,31000,31000,30050,30550,1122,-50,497.39320461783547,450.9988913511877,702.0105056193961,2007.6036018652026,,31360.0,31640.0,31917.5,29466.666666666668,
20110525,30350,30750,29650,30500,1802,440,428.2522621072772,550.2045074333728,764.0516998214191,1987.8897241938419,,31040.0,31495.0,31835.0,29523.333333333332,
20110526,30500,31950,30000,31900,7220,2750,531.6013544000805,550.2045074333728,763.916716664847,1983.1939726948672,2160.568983701586,31120.0,31495.0,31842.5,29605.0,30605.0
20110527,31300,31300,30650,30950,7422,3670,514.3928459844674,543.9669107583661,783.007024234138,1968.465984804729,2159.7254197904094,31030.0,31390.0,31780.0,29665.0,30601.666666666668
20110530,30700,31450,29850,31450,4171,3070,537.2150407425319,522.9722745997157,733.5657775550874,1966.288628920521,2156.773849410265,31070.0,31350.0,31702.5,29725.833333333332,30596.25
20110531,30800,31450,30800,31450,4283,-200,480.6245936279166,492.16359068911265,671.6583953171432,1968.9314290300065,2145.5068926453864,31250.0,31305.0,31625.0,29779.166666666668,30582.083333333332
20110601,30950,31300,30850,30850,341,-10,381.5756805667783,429.0687590584992,578.5542325486869,1954.737123559622,2125.300468953344,31320.0,31180.0,31505.0,29831.666666666668,30557.5
20110602,30600,30600,30000,30250,432,-72,445.42114902640174,494.6968768852299,546.4601998316072,1943.0788855719366,2102.577122379944,30990.0,31055.0,31372.5,29866.666666666668,30526.666666666668
20110603,30050,30050,28800,28950,2467,-760,932.952303175248,784.7929663293373,751.876818368541,1929.1038506691625,2091.9219216760603,30590.0,30810.0,31232.5,29885.0,30490.416666666668
20110607,28950,29350,28800,29300,1341,-920,932.952303175248,886.8624470570396,861.4631448878123,1901.226943026217,2077.5542762665195,30160.0,30615.0,31147.5,29918.333333333332,30456.25
20110608,29250,29400,28650,29100,1563,-350,735.7988855658863,997.2963451251593,970.1675113092584,1878.201710857115,2055.5392219696328,29690.0,30470.0,31055.0,29945.0,30415.416666666668
20110609,28700,30450,28600,30450,2574,1136,617.5759062657804,997.2587427543567,955.9550198623364,1850.8489043319007,2027.607374879721,29610.0,30465.0,30980.0,29995.0,30385.0
20110610,29750,29900,29150,29200,418,82,537.5872022286245,935.8017952536746,1005.8454155584744,1825.2731911202093,2004.5945489189387,29400.0,30195.0,30845.0,30023.333333333332,30345.833333333332
20110613,29050,29050,28500,28500,230,-10,634.3500610861482,1022.7414140436481,1090.573243757612,1806.6266908246241,1991.8312344841445,29310.0,29950.0,30670.0,30040.0,30305.0
20110614,28550,30650,28400,30450,4900,1715,780.6407624509495,914.330356052997,1057.000473036791,1770.3452268476208,1974.7431267551306,29540.0,29850.0,30600.0,30093.333333333332,30282.5
20110615,30000,30000,29200,29350,805,-710,758.5512507405153,748.9325737341114,1046.2402926670336,1731.357848626313,1964.5334475815448,29590.0,29640.0,30472.5,30130.0,30255.0
20110616,29050,29050,28900,29000,201,0,642.6507605223851,649.0184897212099,1023.0194279680127,1698.4102043446858,1958.8033123993405,29300.0,29455.0,30317.5,30158.333333333332,30227.5
20110617,29000,29000,28200,28200,2653,-640,782.9431652425352,688.1133627535512,1083.336858968622,1675.497231338255,1948.9202405862145,29100.0,29250.0,30152.5,30174.166666666668,30186.25
20110620,28200,29000,27850,28150,2206,-1200,846.5222974027322,760.9862022402248,1126.8983982595767,1653.1306579403088,1943.34758249492,29030.0,29170.0,29990.0,30189.166666666668,30147.916666666668
20110621,28150,29500,28100,29500,6070,2139,566.9215113223346,766.746372668303,1093.100521452625,1622.4518482839292,1927.7393477997784,28840.0,29190.0,29902.5,30220.0,30119.583333333332
20110622,29350,29350,28750,29000,10364,-2760,519.2301994298867,768.5050422736342,1099.3748223422256,1602.221548004154,1910.2094126037484,28770.0,29180.0,29825.0,30238.333333333332,30085.0
20110623,28650,28850,28450,28450,1150,0,517.1073389539158,665.2818951391961,1126.8845326829187,1585.2048150177611,1886.078198861908,28660.0,28980.0,29722.5,30250.833333333332,30040.833333333332
20110624,28450,29100,28450,28700,3479,743,464.11205543489166,665.657569625705,1029.3049839576215,1571.1096131927286,1860.65060119362,28760.0,28930.0,29562.5,30262.5,29999.583333333332
20110627,28650,28850,28500,28750,990,-440,355.80893749314384,653.6245099443566,992.0275953823061,1561.710911859862,1839.245014189838,28880.0,28955.0,29452.5,30270.833333333332,29961.666666666668
20110628,28750,29950,28150,28150,7533,-6660,288.79058156387305,464.3543905251681,917.7247681086087,1558.189832965,1825.2700998756195,28610.0,28725.0,29287.5,30273.333333333332,29921.25
20110629,28900,28900,27900,28050,5302,-2280,282.1347195933177,453.0176596999287,809.9807096468409,1556.986717634042,1814.54534977466,28420.0,28595.0,29117.5,30274.166666666668,29882.083333333332
20110630,28100,28100,27800,28000,2941,-1750,326.49655434629017,462.8444663167103,740.3546447480423,1556.986717634042,1805.2880945064194,28330.0,28495.0,28975.0,30274.166666666668,29843.75
20110701,28200,28450,28200,28250,8992,-5930,269.07248094147417,459.8912915026772,695.0719387228924,1552.428876524334,1798.0218683010614,28240.0,28500.0,28875.0,30277.5,29810.833333333332
20110704,28400,28900,28300,28850,4213,-1500,307.2458299147443,454.53272709454086,694.8740893140283,1532.8205664358857,1786.111348712602,28260.0,28570.0,28870.0,30293.333333333332,29782.5
20110705,28850,28850,28300,28650,1343,-1,335.2610922848042,336.93471177662946,689.1797660988024,1516.2204013782086,1771.5282460036694,28360.0,28485.0,28837.5,30305.833333333332,29750.416666666668
20110706,28300,28300,28050,28250,3144,-20,306.5941943351178,294.7880594596741,697.8359406049533,1526.0904571267306,1757.2964952512054,28400.0,28410.0,28795.0,30297.5,29714.166666666668
20110707,28250,28250,27900,28000,4368,-3010,306.5941943351178,318.62987932709694,605.4905036414692,1553.2671659726886,1744.7416535120458,28400.0,28365.0,28672.5,30266.666666666668,29676.25
20110708,28000,28000,27700,27900,1443,-150,366.87872655688284,324.8461174156164,615.0762147896795,1578.8753029362895,1734.1239683194353,28330.0,28285.0,28607.5,30241.666666666668,29638.75
20110711,27700,27700,27200,27250,6562,-4580,459.782557302906,410.51796550212066,682.6236151789652,1617.2410921071523,1732.1998998543731,28010.0,28135.0,28545.0,30212.5,29597.916666666668
20110712,27100,27100,26750,26750,2090,-680,550.0909015790027,583.7165407969868,641.404708432983,1674.3860815235932,1740.5690321143538,27630.0,27995.0,28360.0,30167.5,29556.666666666668
