date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,2850,2865,2815,2845,996838,2,,,,,
20201229,2795,2835,2760,2835,783603,19895,,,,,
20201228,2790,2895,2755,2770,1761563,19965,,,,,
20201224,2735,2790,2725,2760,554491,-6,,,,,
20201223,2755,2775,2705,2715,744083,439,48.68264577855231,,,,
20201222,2850,2850,2725,2735,1226442,-5,40.81666326391707,,,,
20201221,2825,2890,2790,2850,1854525,-93,46.19523784980436,,,,
20201218,2775,2850,2730,2825,1556969,4,52.019227214559784,,,,
20201217,2795,2815,2760,2760,943780,-4,52.019227214559784,,,,
20201216,2880,2885,2765,2795,1600182,-141,41.78516483155233,45.541190146942824,,,
20201215,3000,3000,2840,2860,2101207,-14,36.687872655688246,47.563115961845924,,,
20201214,2865,2995,2850,2925,5207444,1660,56.621550667568236,61.58124714553938,,,
20201211,2865,2875,2805,2860,1627716,-6,57.358521598799925,63.16842565712717,,,
20201210,2860,2910,2805,2860,3325212,-2295,41.109609582188895,62.61189982742899,,,
20201209,2765,2925,2730,2860,8744280,-552,25.999999999999943,53.018864567246275,,,
20201208,2940,3125,2715,2720,15914331,-39,67.37952211169204,55.90393546075269,,,
20201207,2635,2645,2600,2635,686962,-120,93.35952013587043,80.56053624449133,,,
20201204,2645,2650,2605,2620,434874,-41,104.51794104363134,98.27130812195391,,,
20201203,2670,2675,2635,2640,357568,-141,89.55445270895243,107.98726776801053,,,
20201202,2700,2720,2645,2665,928894,-120694,35.12833614050055,112.8151142356378,86.89469201280347,,
20201201,2660,2700,2650,2670,527898,-38,18.814887722226704,111.11818033067318,88.37986195961139,,
20201130,2670,2770,2650,2660,3103260,120619,18.54723699099133,95.67653839891994,89.9621448165836,,
20201127,2625,2640,2610,2620,220691,-42,18.54723699099133,87.00574693662485,94.87195317900834,,
20201126,2630,2650,2615,2625,232837,-318,21.118712081942807,69.17550144379152,98.76740352970685,,
20201125,2670,2725,2605,2630,727557,-361,20.09975124224171,29.58462438497408,101.75061424875992,,
20201124,2650,2680,2640,2655,353951,67,16.3095064303,18.055470085267867,103.45621054339823,,
20201123,2635,2655,2615,2645,302912,-28,13.038404810405186,17.916472867169,101.87124226198449,,
20201120,2630,2665,2505,2635,682391,15,10.770329614268872,16.50000000000009,101.09896141899742,,
20201119,2660,2670,2630,2650,255924,883,9.273618495495546,16.50000000000009,101.6009350350671,,
20201118,2630,2690,2630,2650,295203,471,6.782329983125053,15.29705854077845,100.55191445218692,,
20201117,2660,2665,2635,2640,322958,-12,5.83095189484505,12.609520212918607,94.77967872914483,,
20201116,2650,2670,2640,2660,427205,-13,8.71779788708118,12.609520212918607,78.59707373687586,,
20201113,2670,2680,2650,2650,495935,-8,6.324555320336528,10.677078252031448,67.02424934305414,,
20201112,2700,2710,2665,2680,559216,99,13.56465996625043,13.313526955694456,51.01225342993471,,
20201111,2660,2705,2655,2680,527187,27,15.99999999999991,14.39618004888807,23.457408211477226,,
20201110,2685,2695,2645,2670,624349,-4,11.661903789690477,15.132745950421652,18.06931099958926,,
20201109,2670,2780,2600,2685,3176481,-651,12.489995996796681,16.88194301613422,19.371370627807398,,
20201106,2700,2740,2620,2630,1735334,3,20.09975124224171,17.670597047072373,18.668154702591245,,
20201105,2545,2595,2545,2580,230434,4,39.547439866570336,29.769951293208443,24.3207730140281,,
20201104,2565,2590,2520,2545,485029,6,52.97169055259609,43.943145085439696,32.91656118126365,,
20201103,2560,2580,2555,2565,207851,2,50.537115073973084,49.671420354163445,36.382516405546625,,
20201102,2580,2590,2550,2560,183418,41,29.223278392404865,53.453250602746344,39.701227940705635,,
20201030,2590,2605,2570,2570,233122,-23,11.575836902790101,55.00227268031752,41.93670826376176,,
20201029,2585,2595,2560,2590,236618,1,14.628738838327694,51.10039138793364,42.83981792678235,,
