date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,10250,10350,10050,10350,11755,0,,,,,
20201229,10550,10550,10150,10300,9801,0,,,,,
20201228,10450,10600,10350,10550,5558,0,,,,,
20201224,10400,10650,10300,10450,7270,0,,,,,
20201223,10600,10600,10250,10400,8829,0,86.02325267042627,,,,
20201222,10400,10600,10300,10550,12419,0,94.86832980505137,,,,
20201221,10300,10450,10250,10400,8945,0,67.82329983125268,,,,
20201218,10300,10600,10300,10400,11289,-300,58.309518948453004,,,,
20201217,10250,10500,10150,10300,12765,0,80.0,,,,
20201216,10300,10500,10100,10250,20424,0,102.95630140987001,96.0468635614928,,,
20201215,10650,10650,10100,10300,28562,0,60.0,99.49874371066205,,,
20201214,10800,10900,10500,10650,13959,0,143.52700094407325,120.9338662244783,,,
20201211,10600,11000,10600,10800,10897,0,222.26110770892868,162.7882059609971,,,
20201210,10800,10850,10500,10700,10549,0,222.26110770892868,179.23448328934924,,,
20201209,10850,10900,10650,10800,8458,100,184.39088914585776,201.308221391974,,,
20201208,10800,11150,10650,10800,13911,0,63.245553203367585,218.86068628239292,,,
20201207,11000,11000,10750,10850,19471,0,48.98979485566356,231.35470602518552,,,
20201204,11300,11350,11000,11100,22402,0,134.16407864998737,267.8152348168416,,,
20201203,11150,11300,11050,11300,7338,0,198.997487421324,301.2059096365807,,,
20201202,10900,11250,10850,11150,9366,0,188.1488772222678,269.675731203236,302.65491900843216,,
20201201,11000,11250,10650,10950,28266,0,156.8438714135812,199.7498435543818,304.1381265149122,,
20201130,11450,11500,11000,11050,28171,100,115.75836902790225,183.0300521772313,304.90777294126303,,
20201127,11700,11750,11400,11450,19303,0,177.76388834631177,228.0898945591409,345.0633999716588,,
20201126,11400,12400,11300,11700,67887,0,276.40549922170504,281.113855937412,397.4606898801454,,
20201125,11900,11900,11400,11500,58783,0,283.9013913315678,281.113855937412,414.728827066556,,
20201124,12000,12250,11650,11900,40615,-100,283.9013913315678,321.2864765283469,466.9783185545144,,
20201123,12000,12300,11850,11900,45280,0,190.78784028338913,330.15148038438355,497.3115220865104,,
20201120,11600,13250,11550,12150,257555,0,218.1742422927143,381.08398024582453,537.6802023508044,,
20201119,11500,11600,11400,11550,14898,0,242.8991560298224,374.9666651850535,515.5761340481172,,
20201118,11800,11850,11500,11700,36914,0,203.46989949375805,355.0,486.08126892527173,,
20201117,11600,11700,11350,11400,20520,0,263.4387974463898,295.1270912674741,439.4314508543995,,
20201116,11600,11800,11200,11550,37474,200,258.0697580112788,227.15633383201094,419.25529215503366,,
20201113,11700,12000,11500,11550,21121,0,94.86832980505137,218.8606862823929,404.8070528041757,,
