date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,12300,12550,12050,12500,56010,-20,,,,,,,,,,
20101202,12650,12650,12200,12450,20174,-380,,,,,,,,,,
20101203,12500,12500,12150,12500,10095,-230,,,,,,,,,,
20101206,12300,12500,12300,12500,11170,-4,,,,,,,,,,
20101207,12400,12650,12300,12400,11152,-892,39.999999999999964,,,,,12470.0,,,,
20101208,12350,12600,12350,12600,7550,-500,66.33249580710797,,,,,12490.0,,,,
20101209,12600,12700,12300,12400,6720,0,74.83314773547879,,,,,12480.0,,,,
20101210,12350,12750,12350,12650,10362,0,101.98039027185568,,,,,12510.0,,,,
20101213,12750,12750,12500,12550,5060,-910,102.95630140986998,,,,,12520.0,,,,
20101214,12550,12700,12450,12550,15410,-60,83.66600265340753,76.81145747868625,,,,12550.0,12510.0,,,
20101215,12500,12800,12350,12600,25200,0,83.66600265340753,81.24038404635976,,,,12550.0,12520.0,,,
20101216,12600,12600,12450,12550,3896,-656,39.999999999999964,78.10249675906671,,,,12580.0,12530.0,,,
20101217,12450,12700,12450,12500,10336,-1566,31.622776601683746,78.10249675906671,,,,12550.0,12530.0,,,
20101220,12500,12500,12000,12400,25320,-520,67.82329983125265,87.17797887081362,,,,12520.0,12520.0,,,
20101221,12450,12500,12250,12350,11930,-530,92.73618495495701,95.00000000000013,,,,12480.0,12515.0,,,
20101222,12450,12500,12200,12450,8810,0,70.71067811865474,92.195444572929,,,,12450.0,12500.0,,,
20101223,12050,12700,12050,12200,5213,-18,102.95630140986998,126.88577540449529,,,,12380.0,12480.0,,,
20101224,12150,12600,12100,12300,8600,-100,86.02325267042626,123.38962679253076,,,,12340.0,12445.0,,,
20101227,12300,12400,12250,12350,2462,-101,81.24038404635958,120.93386622447836,,,,12330.0,12425.0,,,
20101228,12150,12600,12150,12600,5851,-11,136.3818169698585,126.88577540449529,112.24972160321836,,,12380.0,12430.0,12470.0,,
20101229,12350,12500,12300,12400,4120,390,132.66499161421598,113.57816691600559,113.0265455545733,,,12370.0,12410.0,12465.0,,
20101230,12300,12500,12150,12500,5370,0,107.70329614269006,108.28203913853868,113.21991874224268,,,12430.0,12405.0,12467.5,,
20110103,12450,12650,12250,12600,14560,-1330,101.98039027185568,120.5197079319396,116.69940016983814,,,12490.0,12415.0,12472.5,,
20110104,12600,12600,12300,12600,20290,0,79.99999999999999,132.38202294873736,119.8697209473685,,,12540.0,12435.0,12477.5,,
20110105,12600,12700,12450,12600,19620,190,79.99999999999999,137.4772708486753,121.32085558550918,,,12540.0,12460.0,12487.5,,
20110106,12800,12800,12550,12750,13230,230,79.99999999999999,162.4807680927193,132.1930406640227,,,12610.0,12490.0,12495.0,,
20110107,12800,13400,12600,13200,25370,573,232.37900077244498,241.66091947189148,200.68632240389442,,,12750.0,12590.0,12535.0,,
20110110,13250,15150,13250,15150,68000,-10,970.2576977277737,790.0158226263572,604.8966853934639,,,13260.0,12875.0,12660.0,,
20110111,15450,16950,14800,15350,141270,-13308,1193.901168438996,1057.8870450100048,841.1301920630356,,,13810.0,13175.0,12800.0,,
20110112,15500,15800,15050,15250,35614,-10,1125.3443917308161,1202.6637102698326,993.1137900563049,,,14340.0,13440.0,12935.0,,
20110113,15000,15950,14950,15300,27420,-340,827.6472678623426,1264.9505919204908,1114.49540151586,,,14850.0,13730.0,13070.0,,
20110114,15850,15850,14950,15300,13765,-620,67.82329983125268,1271.573827978541,1207.6086907603794,,,15270.0,14010.0,13207.5,,
20110117,15050,15450,14800,15000,12542,-610,124.09673645990856,1207.683733433551,1256.311565655589,,,15240.0,14250.0,13332.5,,
20110118,15000,15450,14300,14300,15360,-1330,381.5756805667783,1075.9182125050213,1254.0409682303034,,,15030.0,14420.0,13427.5,,
20110119,14550,14550,14050,14450,7422,-661,421.4261501141095,890.0702219488077,1247.324636973068,,,14870.0,14605.0,13532.5,,
20110120,14200,15000,14100,14800,12660,-900,362.76714294434106,640.2343321003648,1250.4999000399782,,,14770.0,14810.0,13650.0,,
20110121,14800,14850,14200,14400,5080,-390,265.329983228432,391.2799509302769,1214.3516788805434,,,14590.0,14930.0,13760.0,,
20110124,15200,15200,14450,14700,4890,-518,188.67962264113208,389.2621224830384,1182.3070667132095,,,14530.0,14885.0,13880.0,,
20110125,14550,14550,14050,14450,4890,-510,159.37377450509229,375.13330963805373,1134.0304228723292,,,14560.0,14795.0,13985.0,,
20110126,14150,14350,14050,14100,4157,-250,245.76411454889012,393.8273733503044,1088.6459479555292,,,14490.0,14680.0,14060.0,,
20110127,14050,14050,13500,13550,13942,-410,394.2080668885405,462.30401252855245,1028.1384877534704,,,14240.0,14505.0,14117.5,,
20110128,13400,13800,13350,13450,5433,-8,488.87626246321264,477.0744176750625,972.7666729488593,,,14050.0,14320.0,14165.0,,
20110131,13900,13900,13350,13600,6760,-330,382.883794381533,462.1688003316537,915.0273219964487,,,13830.0,14180.0,14215.0,,
20110201,13800,13800,13500,13700,1230,-180,224.94443758403983,481.24837662063857,846.8175718535794,,,13680.0,14120.0,14270.0,,
