date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,22550,22600,22350,22600,1165,-180,,,,,,,,,,
20101202,22500,22950,22500,22550,240,-90,,,,,,,,,,
20101203,22650,22700,22550,22550,1500,-20,,,,,,,,,,
20101206,22400,22550,22400,22500,1580,-270,,,,,,,,,,
20101207,22500,22500,22250,22500,4491,-721,37.416573867739736,,,,,22540.0,,,,
20101208,22500,22500,22350,22450,608,-328,37.416573867739736,,,,,22510.0,,,,
20101209,22450,22450,22350,22450,652,-42,37.416573867739736,,,,,22490.0,,,,
20101210,22500,22600,22400,22400,3120,-10,37.416573867739736,,,,,22460.0,,,,
20101213,22500,23600,22150,22400,10310,-560,37.416573867739736,,,,,22440.0,,,,
20101214,22400,22800,22350,22650,12850,-1880,92.73618495495718,78.8986691902972,,,,22470.0,22505.0,,,
20101215,22700,22750,22500,22550,5920,0,96.95359714832672,74.16198487095632,,,,22490.0,22500.0,,,
20101216,22600,22650,22500,22500,5101,-61,94.86832980505152,72.28416147400449,,,,22500.0,22495.0,,,
20101217,22500,23000,22400,22900,5315,-1104,170.29386365926408,141.7744687875781,,,,22600.0,22530.0,,,
20101220,22800,22850,22250,22500,4540,-2170,150.33296378372916,141.7744687875781,,,,22620.0,22530.0,,,
20101221,22500,22600,22450,22550,1960,-820,151.6575088810311,141.50971698084888,,,,22600.0,22535.0,,,
20101222,22550,22800,22350,22600,3000,-1710,149.66629547095772,139.64240043768922,,,,22610.0,22550.0,,,
20101223,22600,22700,22400,22700,5335,-5,141.4213562373096,141.8626095911109,,,,22650.0,22575.0,,,
20101224,22500,22950,22450,22850,4110,-850,124.09673645990866,150.3329637837289,,,,22640.0,22620.0,,,
20101227,22950,23200,22600,22950,12484,-2414,150.33296378372916,160.0781059358211,,,,22730.0,22675.0,,,
20101228,22900,23100,22700,23100,4640,0,177.2004514666936,203.96078054371128,188.3314896664917,,,22840.0,22720.0,22612.5,,
20101229,23100,23500,22800,23350,2780,-10,222.26110770892876,268.3281572999747,247.4873734152909,,,22990.0,22800.0,22650.0,,
20101230,23150,24800,23150,24000,8385,0,411.0960958218893,429.53463189829046,382.9082788345,,,23250.0,22950.0,22722.5,,
20110103,24150,24150,23200,23200,2960,-1030,364.14282912066255,435.4308211415448,394.30318284284624,,,23320.0,22980.0,22755.0,,
20110104,23000,23200,22850,22850,740,-190,386.0051813123757,408.68692173838883,390.3443992168953,,,23300.0,23015.0,22772.5,,
20110105,22850,22850,22500,22700,2605,-345,454.53272709454046,393.8273733503042,385.7703332294993,,,23220.0,23030.0,22782.5,,
