date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,24950,25300,24500,24800,159605,-3347,,,,,
20201229,24400,24700,23950,24700,207750,-4474,,,,,
20201228,23800,24700,23750,24150,427388,3462,,,,,
20201224,25700,26050,25300,25300,89601,604,,,,,
20201223,25700,26200,25650,26050,104498,156,639.5310782127792,,,,
20201222,26300,26800,26000,26150,94923,1482,769.8051701567092,,,,
20201221,26150,26350,25900,26300,56887,1446,798.3733462484829,,,,
20201218,26500,26500,25850,26300,70997,964,372.2902093797257,,,,
20201217,26150,26550,25900,26450,62454,197,137.84048752090223,,,,
20201216,26200,26700,26000,26150,88222,-2281,112.24972160321825,783.5974731965384,,,
20201215,26000,27250,25750,25950,110159,809,169.11534525287763,735.5270219373315,,,
20201214,26300,26500,25600,25900,105358,112,207.3644135332772,646.9930447848723,,,
20201211,27050,27300,26400,26650,104398,1098,289.1366458960192,347.99425282610594,,,
20201210,26900,28000,26500,27150,145941,-1061,475.81509013481275,354.5772130298276,,,
20201209,27000,27850,26150,27100,183918,1114,539.4441583704471,414.00483088968866,,,
20201208,30200,30400,27250,27250,479640,-24911,499.3996395673509,472.33462714478145,,,
20201207,24400,31450,23800,31000,1225893,-23703,1598.311609167624,1415.768342632367,,,
20201204,25400,26550,23550,24200,287309,489,2161.342175593675,1640.4572533290832,,,
20201203,47800,49600,47700,48750,206585,621,8813.591776341811,6780.516204537823,,,
20201202,48300,48550,47250,48050,117919,1041,10473.347124964397,8752.913800558075,6808.529117951984,,
20201201,50000,50100,47200,47600,214367,682,10293.036481039013,9801.32771618213,7924.680987270089,,
20201130,50400,51700,49200,49900,181137,-2097,9780.84863393765,10586.502019080712,8984.657408604962,,
20201127,48400,52300,47900,49850,379782,-26558,928.7626176801045,10872.995217510215,9744.838056632858,,
20201126,44500,50200,44500,48450,402082,-16461,941.5943925066674,10605.235735239457,10230.855291714377,,
20201125,45100,45300,43800,44850,204583,1090,1856.5020872598016,9709.191521439878,10387.685016402838,,
