date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,2440,2510,2420,2495,371834,0,,,,,
20201229,2365,2445,2365,2440,184672,0,,,,,
20201228,2405,2440,2370,2370,226049,0,,,,,
20201224,2390,2390,2330,2365,226449,0,,,,,
20201223,2405,2420,2330,2350,321879,0,55.08175741568164,,,,
20201222,2480,2480,2400,2410,418458,318,33.1058907144937,,,,
20201221,2510,2515,2455,2480,358599,0,46.9041575982343,,,,
20201218,2475,2490,2445,2490,335875,0,57.48043145279966,,,,
20201217,2455,2485,2440,2450,211589,5000,51.22499389946279,,,,
20201216,2430,2465,2405,2440,256098,-20030,28.705400188814647,50.5371150739731,,,
20201215,2440,2470,2370,2430,491334,2439,23.15167380558045,45.565886362497096,,,
20201214,2500,2500,2445,2455,288114,0,20.396078054371138,46.35730794599703,,,
20201211,2550,2550,2480,2500,499419,-5176,24.08318915758459,47.60252094164761,,,
20201210,2480,2550,2480,2520,665710,0,34.9857113690718,46.8641654145254,,,
20201209,2475,2510,2460,2475,314231,88,31.843366656181317,32.24903099319418,,,
20201208,2500,2525,2460,2475,315133,800,22.58317958127243,26.55654344977898,,,
20201207,2540,2540,2495,2510,237821,2228,18.275666882497067,28.935272592460553,,,
20201204,2560,2585,2490,2510,484694,350,19.131126469708992,30.581857366746036,,,
20201203,2600,2625,2550,2555,479952,0,29.49576240750525,37.02701716314722,,,
20201202,2515,2605,2505,2575,732753,340,35.63705936241092,41.74026832688068,58.53364417153604,,
20201201,2520,2560,2485,2500,282765,371,29.49576240750525,34.58684721104251,58.6728216468238,,
20201130,2545,2580,2510,2520,314736,1004,28.39013913315678,29.899832775452087,59.552497848536895,,
20201127,2525,2635,2500,2540,1499754,57912,26.19160170741759,30.43024810940586,56.88804795385394,,
20201126,2450,2580,2435,2475,1006236,0,34.14674215792775,33.0189339621981,50.72967573324298,,
20201125,2465,2490,2410,2425,349093,3782,39.824615503479755,41.234087840038356,42.93235959040661,,
20201124,2505,2505,2450,2475,249385,780,40.07492981902776,41.234087840038356,39.306488014066794,,
20201123,2455,2510,2450,2470,405600,0,36.68787265568828,42.80478945164897,39.493670378935114,,
