date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20101001,770,770,770,770,0,0,33,,,,,,,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101004,770,770,770,770,0,0,33,,,,,,,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101005,770,770,770,770,0,0,33,,,,,,,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101006,770,770,770,770,0,0,33,,,,,,,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101007,770,770,770,770,0,0,33,0.0,,,,,770.0,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101008,770,770,770,770,0,0,33,0.0,,,,,770.0,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101011,770,770,770,770,0,0,33,0.0,,,,,770.0,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101012,770,770,770,770,0,0,33,0.0,,,,,770.0,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101013,770,770,770,770,0,0,33,0.0,,,,,770.0,,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101014,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101015,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101018,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101019,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101020,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101021,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101022,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101025,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101026,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101027,770,770,770,770,0,0,33,0.0,0.0,,,,770.0,770.0,,,,770.0,770.0,0.0,0.0,0.0,,,,,,,
20101028,770,770,770,770,0,0,33,0.0,0.0,0.0,,,770.0,770.0,770.0,,,770.0,770.0,0.0,0.0,0.0,,770.0,0.0,770.0,,,
20101029,770,770,770,770,0,0,33,0.0,0.0,0.0,,,770.0,770.0,770.0,,,770.0,770.0,0.0,0.0,0.0,,770.0,0.0,770.0,,,
20101101,770,770,770,770,0,0,33,0.0,0.0,0.0,,,770.0,770.0,770.0,,,770.0,770.0,0.0,0.0,0.0,,770.0,0.0,770.0,,,
20101102,770,770,770,770,0,0,33,0.0,0.0,0.0,,,770.0,770.0,770.0,,,770.0,770.0,0.0,0.0,0.0,,770.0,0.0,770.0,,,
20101103,770,770,770,770,0,0,33,0.0,0.0,0.0,,,770.0,770.0,770.0,,,770.0,770.0,0.0,0.0,0.0,,770.0,0.0,770.0,,,
20101104,770,770,770,770,0,0,33,0.0,0.0,0.0,,,770.0,770.0,770.0,,,770.0,770.0,0.0,0.0,0.0,,770.0,0.0,770.0,,,
