date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,15850,16150,15650,15950,52149,0,,,,,
20201229,15650,15950,15550,15850,44003,0,,,,,
20201228,16050,16050,15150,15600,85823,0,,,,,
20201224,17050,17400,15600,16200,185202,0,,,,,
20201223,16500,17350,16350,17050,88737,0,498.5980344927164,,,,
20201222,17550,17700,16350,16500,149069,0,507.34603575863287,,,,
20201221,18550,18550,17550,17750,171527,-16000,733.8937252763509,,,,
20201218,18950,18950,18150,18550,176445,-19950,852.8774824088158,,,,
20201217,18100,18600,17750,18200,90169,-12000,747.9304780526062,,,,
20201216,18450,18450,17600,17900,626320,48738,696.1321713582845,1023.340119412896,,,
20201215,19200,19550,18150,18600,84021,0,339.1164991562634,1070.794097854485,,,
20201214,20150,20200,18700,19050,122570,-46289,389.1015291668744,1091.512711790385,,,
20201211,20250,20500,20050,20200,29768,0,803.9900496896712,1144.9890829173876,,,
20201210,20250,20950,19800,20100,91743,300,880.6815542521599,1129.5574354586847,,,
20201209,20800,21000,19950,20450,88724,0,721.5261603018979,1185.3691408164802,,,
20201208,20000,21900,19800,20700,222565,-224,564.8008498577176,1058.0642702596097,,,
20201207,20500,20900,20000,20050,86755,0,242.8991560298224,975.499871860576,,,
20201204,20050,20550,19300,20050,165702,22453,261.9160170741759,951.3674369033241,,,
20201203,19300,20250,19000,20000,94284,5250,277.48873851023217,847.2897969408108,,,
20201202,18700,19700,18650,19200,98939,19010,476.44516998286383,631.9810123729987,1674.5503127705645,,
20201201,19550,19600,18800,18850,133959,0,506.5570056765576,585.6833615529814,1579.1829374711451,,
20201130,20450,21000,19200,19750,322514,0,469.6807426326951,522.51794227567,1471.8079867971887,,
20201127,23250,23800,20100,20350,1592105,-569,540.9251334519408,531.9774431308158,1321.9776851369284,,
20201126,17200,18500,17000,18400,182297,0,682.2023160324215,701.4983962918236,1169.198443379049,,
20201125,16800,17700,16700,17100,101507,0,1124.0106761058812,1026.2675089858396,1164.8900162676266,,
20201124,16500,16900,16350,16700,31843,0,1427.3752134600068,1220.3380679139698,1143.2929414633816,,
20201123,16650,16650,16200,16300,16872,0,1470.2380759591285,1414.602417642498,1265.8495171227864,,
20201120,16650,16750,16400,16650,18719,0,730.479294709987,1450.2068817930774,1365.3204751998674,,
20201119,16950,16950,16600,16650,18365,0,254.1653005427767,1412.1703155073046,1446.156544085042,,
20201118,16950,17250,16400,16800,26459,0,169.11534525287763,1390.7641784285358,1501.2057653766165,,
20201117,16500,17100,16300,16750,43832,-700,174.92855684535903,1367.9272641482078,1566.1178116604106,,
20201116,16250,16500,16250,16500,23541,-88,102.95630140987001,1178.3887304281218,1635.120408410339,,
20201113,16600,16600,16000,16400,23298,0,150.33296378372907,565.7958995963123,1656.191036686286,,
20201112,16250,16800,16150,16550,38371,-976,151.65750888103102,213.07275752662602,1653.3753354879816,,
20201111,16350,16350,15800,16250,20233,200,165.5294535724685,179.51323071016344,1621.9586924456482,,
20201110,15750,16050,15750,16050,28059,100,181.6590212458495,226.7156809750935,1549.941531155288,,
20201109,15650,16050,15550,15750,28592,0,279.28480087537883,315.4758310869477,1516.2845214536749,,
20201106,16000,16000,15400,15500,36064,664,368.23905279043936,411.21770389904225,1464.9658699096033,,
20201105,15700,16100,15700,15750,31230,800,261.5339366124404,427.3172123844304,1366.4621290032162,,
20201104,16150,16150,15550,15550,23410,0,193.90719429665316,425.11763077999996,1318.3702059740287,,
20201103,15650,16000,15500,15700,29607,0,104.88088481701516,380.13155617496477,1266.735469622606,,
20201102,15250,15650,15200,15650,20461,0,92.73618495495704,352.8809997718783,1087.3448165140649,,
20201030,15350,16200,15200,15200,45095,0,196.468827043885,371.11319028027066,702.9580357318687,,
20201029,15400,15450,15100,15300,17474,0,196.468827043885,299.33259094191595,550.2045074333797,,
20201028,15450,15800,15350,15500,22286,0,193.90719429665316,230.70543990118736,522.6136240091798,,
20201027,15050,17100,14850,15400,96649,0,156.20499351813308,179.1647286716902,521.6799785309081,,
20201026,16400,16400,15450,15450,39748,0,107.70329614269008,164.31676725155097,530.8660377157396,,
20201023,16500,16700,16100,16450,16988,0,420.23802778901387,328.9756829919202,519.6813927783148,,
20201022,16850,16850,16150,16500,25085,0,503.3885179461288,426.73176586703784,510.63685726748037,,
20201021,16400,16800,16250,16650,21349,0,547.1745608121781,514.3928459844677,499.067881154467,,
20201020,16800,16800,15900,16500,51113,0,435.2011029397789,556.2373594069355,481.5080477001493,,
20201019,18000,18000,16800,16800,55611,0,128.84098726725125,616.5427803486149,503.2146659230126,,
20201016,16650,20100,16450,17600,357695,0,410.3656905736638,725.6204241888457,613.3718285020994,,
20201015,16700,16900,16100,16600,50104,-1870,396.9886648255842,663.8712224520659,615.6855934647235,,
20201014,16950,17150,16700,16850,18596,0,386.78159211627434,613.6774397026506,640.8734274410265,,
20201013,17150,17600,16900,16900,42260,0,340.58772731852804,505.074251966976,667.9071791798681,,
20201012,17200,17350,17000,17000,21067,0,332.264954516723,324.84611741561633,692.1479249409103,,
20201008,17350,17450,17100,17150,28206,0,181.6590212458495,320.50741021074754,708.784170252135,,
20201007,17200,17400,16900,17200,23394,0,136.38181696985856,311.64884084494906,730.3209910717391,,
20201006,17350,17500,17150,17200,29686,0,120.0,306.75723300356,734.4045206832585,1555.3159289639138,
20201005,17650,17650,17000,17250,24705,0,86.02325267042627,269.6757312032367,740.316655222619,1546.2811570560707,
20200929,17500,18600,17050,17300,114974,0,50.99019513592785,264.0549185302186,737.6652357268883,1535.3872113863927,
20200928,16700,17450,16700,17250,34063,0,37.416573867739416,214.70910553583974,684.8859394088954,1519.71739880223,
20200925,16750,17350,16450,16900,51215,0,143.52700094407325,161.24515496597215,613.081356754554,1513.8332048882455,
20200924,17800,18200,17000,17100,82668,0,146.28738838327794,138.29316685939466,549.4258366695219,1513.697643373851,
20200923,18700,19600,17450,18300,195953,0,485.38644398046387,364.0398329853484,542.7879420178781,1514.9523278161428,
20200922,17400,19000,16850,18900,261071,0,774.8548251124206,597.2645979798236,585.9607495387403,1527.0966916196073,
20200921,18200,18200,17200,17400,35822,0,760.0,589.1519328662177,567.951362354209,1519.3739573331566,
20200918,18450,18450,17850,18000,42105,0,640.6246951218786,599.9166608788261,573.8630063002856,1517.727650872256,
20200917,18500,18850,18050,18250,35058,0,485.38644398046387,619.2939528204682,596.7568600359791,1520.5068142636574,
20200916,18900,19100,18400,18600,65570,0,515.363949069005,659.9242380758569,626.792429756455,1520.5068142636574,
20200915,19100,19200,18300,18700,58356,-481,467.3328578219169,686.9497798238241,667.1722041572176,1514.649757828153,
20200914,18600,20000,18200,18950,254171,481,336.1547262794322,705.2659073002185,736.3083593169371,1483.560609929142,
20200911,17900,18450,17850,18050,95227,0,321.55870381627057,581.4851674806507,706.0231936700092,1442.3495492501866,
20200910,19050,19800,18350,18450,161695,912,298.328677803526,445.4211490264022,700.0491054204689,1391.2164940559494,
20200909,19500,19850,18800,19050,331114,-1,361.10940170535576,489.923463410358,726.9800547470323,1338.2458979325613,
20200908,21200,25600,19950,20300,2371387,-1,760.5261336732617,739.3409227142782,874.7999771376295,1347.3698659074832,
20200907,22200,22200,20850,22200,892034,-2574,1501.7989212940593,1221.5666170946226,1240.8943347440973,1446.6462652171263,
20200904,16150,19250,16150,17100,341616,-283,1729.9132926248067,1324.773565557526,1245.3789583897728,1402.4826697285362,
20200903,16400,17100,15950,16900,73155,-295,1994.5926902503177,1453.3065746772083,1259.8090133032053,1379.1933532161288,
20200902,16400,16400,15850,16050,22815,0,2343.1602591372193,1677.6844160926096,1332.3733523303429,1369.4308935547701,
20200901,15850,16500,15650,16200,28076,0,2290.0655012466345,1820.6111611214517,1389.3591148439616,1331.515427373385,
20200831,15900,16100,15500,15850,39882,-1,490.5099387372289,1947.312250256748,1465.2538176029425,1270.5543409604045,
20200828,15550,15850,15200,15600,36867,-1,438.8621651498338,2077.281877839404,1542.1960802699498,1269.8807905556396,
20200827,15850,16200,15200,15500,49678,-2,263.4387974463898,2167.2851681308575,1625.9055169351006,1283.3538959391585,
20200826,16400,16400,14800,15750,183975,311,242.0743687382041,2153.5377869914428,1689.6449331146464,1291.9459375513936,
