date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,25450,25450,24750,25000,25529,-5,,,,,
20201229,26000,26000,24300,25200,101315,-33,,,,,
20201228,27550,27750,27450,27650,85332,-9,,,,,
20201224,27850,28200,27300,27450,50842,-530,,,,,
20201223,27300,27850,27050,27800,51689,-500,1247.6377679438851,,,,
20201222,26850,27100,26650,27050,23219,0,948.9994731294638,,,,
20201221,26600,26750,26600,26750,10768,-2000,387.8143885933063,,,,
20201218,26650,26700,26450,26600,8474,0,443.3959855479073,,,,
20201217,26500,26700,26450,26650,14978,-2473,443.3959855479073,,,,
20201216,26400,26550,26350,26500,7166,-700,188.1488772222678,893.3224501824635,,,
20201215,26350,26500,26350,26350,8372,-1206,136.38181696985856,715.8910531638177,,,
20201214,26500,26600,26200,26400,18613,-27,114.0175425099138,508.0354318352215,,,
20201211,26500,26600,26400,26500,13787,-606,102.95630140987001,457.4111935665764,,,
20201210,26500,26500,26300,26500,5613,-91,63.245553203367585,409.7560249709576,,,
20201209,26400,26500,26200,26450,8138,-202,58.309518948453004,193.97164741270822,,,
20201208,26200,26550,26150,26250,11820,-4,92.73618495495704,138.6542462386205,,,
20201207,26350,26350,26150,26200,5623,-13,128.84098726725125,135.64659966250537,,,
20201204,26450,26450,26150,26350,10305,-6,114.0175425099138,126.58988901172162,,,
20201203,26400,26400,26150,26350,5748,-559,87.17797887081348,100.12492197250393,,,
20201202,26200,26600,26100,26400,22205,-206,73.48469228349535,92.87087810503355,651.421522518254,,
20201201,26200,26250,26050,26150,12758,-4512,96.95359714832658,115.0,558.8995884772144,,
20201130,26200,26200,26050,26200,11885,-11,96.95359714832658,122.57650672131263,471.29475914760496,,
20201127,26100,26250,26100,26200,10259,-461,96.95359714832658,115.0,416.8033109273484,,
20201126,26150,26150,26000,26150,5718,-7,92.73618495495704,102.95630140987001,371.0121291817837,,
20201125,26050,26200,26000,26100,13695,-3,37.416573867739416,95.0,228.52789764053216,,
20201124,26100,26100,25950,26050,12716,-6792,58.309518948453004,109.65856099730654,187.68324379124027,,
20201123,26200,26200,25850,26000,30557,-7183,70.71067811865476,127.37739202856997,179.77416388347513,,
20201120,26150,26200,25950,26200,30860,-12646,70.71067811865476,116.61903789690601,169.17077170717997,,
20201119,26350,26350,26050,26150,20011,-15055,70.71067811865476,101.9803902718557,151.22417134837636,,
20201118,26250,26300,26100,26300,7834,-92,106.7707825203131,80.62257748298549,142.19265100561003,,
20201117,26150,26250,26050,26200,11809,-225,97.97958971132712,82.00609733428362,141.33294025103737,,
20201116,26200,26350,26050,26150,12504,-432,54.772255750516614,80.62257748298549,138.99190623918878,,
20201113,26250,26300,26050,26150,27134,-18614,58.309518948453004,78.8986691902975,126.9842509920173,,
20201112,26600,26600,26100,26250,27463,-24180,58.309518948453004,85.0,110.53845484718786,,
20201111,26250,26500,26250,26450,7604,-345,111.35528725660043,120.0,110.53845484718786,,
20201110,26400,26400,26250,26250,9062,-2147,109.54451150103323,111.35528725660043,110.53845484718786,,
20201109,26300,26350,26000,26250,5885,-80,97.97958971132712,86.74675786448736,110.79259903081872,,
20201106,26300,26400,26200,26300,2894,-474,77.45966692414834,87.89197915623473,108.2531754730724,,
20201105,26300,26350,26150,26300,3774,-14,73.48469228349535,83.06623862918075,105.59356040973246,,
20201104,26300,26300,26100,26250,2740,-25,24.49489742783178,82.00609733428362,96.79230341304964,,
20201103,26200,26300,26000,26250,1358,-35,24.49489742783178,80.0,96.53367288155897,,
20201102,26350,26350,26100,26200,3537,-598,37.416573867739416,74.33034373659252,96.53367288155897,,
20201030,26400,26400,26050,26150,2319,-41,50.99019513592785,74.33034373659252,97.33961166967869,,
20201029,26000,26200,26000,26200,9484,-81,37.416573867739416,76.81145747868608,96.53367288155897,,
20201028,26200,26300,26150,26200,3138,-34,31.622776601683793,45.0,93.37424698493587,,
20201027,26300,26350,26150,26200,5389,-375,20.0,45.8257569495584,85.73214099743316,,
20201026,26800,26800,26200,26350,3738,-143,67.82329983125268,58.309518948453004,73.95099728876924,,
20201023,26400,26400,26200,26300,4564,-510,63.245553203367585,58.309518948453004,74.62405778301994,,
20201022,26100,26350,26100,26300,8826,-1170,60.0,58.309518948453004,72.45688373097073,,
20201021,26050,26200,26000,26100,2889,-441,89.44271909999159,71.58910531638176,78.4219357068131,,
20201020,26100,26100,25800,26050,6830,-9,120.83045973594572,87.89197915623473,88.42369591915741,,
20201019,26000,26150,25950,26100,5939,-628,107.70329614269008,93.40770846134703,91.37833441250527,,
20201016,26250,26250,25950,26000,7408,-48,101.9803902718557,110.0,103.04731922764284,,
20201015,26250,26250,26050,26100,3247,-111,40.0,112.24972160321825,106.18380290799449,,
20201014,26200,26350,26050,26250,6091,-211,83.66600265340756,114.564392373896,92.05976319763121,,
