date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,13450,13450,13450,13450,10,0,,,,,,,,,,
20101202,13000,13300,13000,13200,1080,0,,,,,,,,,,
20101203,13000,13200,13000,13200,120,0,,,,,,,,,,
20101206,13450,13450,13450,13450,13,-3,,,,,,,,,,
20101207,13000,13000,13000,13000,20,0,171.46428199482241,,,,,13260.0,,,,
20101208,13000,13350,12850,13350,190,-80,152.97058540778346,,,,,13240.0,,,,
20101209,13350,13500,13350,13500,50,-10,181.65902124584943,,,,,13300.0,,,,
20101210,13000,13000,13000,13000,20,0,217.71541057077235,,,,,13260.0,,,,
20101213,13350,13350,13350,13350,40,0,203.46989949375802,,,,,13240.0,,,,
20101214,13350,13350,13350,13350,10,0,165.52945357246838,170.3672503740081,,,,13310.0,13285.0,,,
20101215,13350,13350,13350,13350,10,-10,165.52945357246838,163.17168872080714,,,,13310.0,13275.0,,,
20101216,13200,13400,13200,13400,20,0,146.28738838327783,164.99999999999994,,,,13290.0,13295.0,,,
20101217,13400,13400,13400,13400,0,0,24.49489742783119,164.3928222277359,,,,13370.0,13315.0,,,
20101220,13250,13250,13250,13250,10,0,54.77225575051635,158.82380174268584,,,,13350.0,13295.0,,,
20101221,13250,13250,13250,13250,0,0,67.82329983125247,126.88577540449509,,,,13330.0,13320.0,,,
20101222,13400,13400,13400,13400,0,0,73.48469228349516,128.93796958227622,,,,13340.0,13325.0,,,
20101223,13000,13000,13000,13000,21,-1,146.28738838327783,147.05441169852736,,,,13260.0,13275.0,,,
20101224,13350,13350,13050,13300,230,0,131.90905958272907,114.9999999999999,,,,13240.0,13305.0,,,
20101227,13000,13000,13000,13000,80,0,162.4807680927191,145.2583904633394,,,,13190.0,13270.0,,,
20101228,13350,13350,13300,13350,90,0,174.3559577416269,145.2583904633394,158.48895860595462,,,13210.0,13270.0,13277.5,,
20101229,13350,13350,13350,13350,0,0,164.31676725154975,145.2583904633394,154.49514555480374,,,13200.0,13270.0,13272.5,,
20101230,13300,13400,13100,13400,570,0,143.52700094407314,145.2583904633394,155.94470173750696,,,13280.0,13270.0,13282.5,,
20110103,13400,13400,13400,13400,0,0,151.6575088810309,145.2583904633394,156.74421839417238,,,13300.0,13270.0,13292.5,,
20110104,13250,13250,13250,13250,90,0,54.77225575051635,145.2583904633394,152.70478054075454,,,13350.0,13270.0,13282.5,,
20110105,13250,13450,13250,13450,140,-10,67.82329983125247,154.59624833740298,142.2146265332789,,,13370.0,13290.0,13305.0,,
