date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,143900,145000,141300,142600,16236,-4851,,,,,,,,,,
20101202,142600,147500,142600,144500,17707,-1351,,,,,,,,,,
20101203,145900,146900,140500,144500,17457,-1854,,,,,,,,,,
20101206,145800,146400,142500,142800,15075,-4038,,,,,,,,,,
20101207,144700,144700,140700,143700,13442,-3338,808.4553172563077,,,,,143620.0,,,,
20101208,145000,148800,143000,143000,26394,-6268,718.3313998427167,,,,,143700.0,,,,
20101209,143600,147000,143000,146300,15383,3203,1269.0153663372232,,,,,144060.0,,,,
20101210,146000,150800,144500,150800,32744,11820,3011.5776596329033,,,,,145320.0,,,,
20101213,153000,156000,149500,151400,39520,-1820,3497.770718614929,,,,,147040.0,,,,
20101214,151400,152200,149300,151400,17742,-2259,3381.3606728652885,3491.990836184997,,,,148580.0,146100.0,,,
20101215,150100,151400,148200,150000,14584,-3517,1910.392629801528,3455.777770632827,,,,149980.0,146840.0,,,
20101216,148200,150000,147200,147300,14527,-4376,1528.9211882893105,3367.135280917593,,,,150180.0,147120.0,,,
20101217,148800,150000,147400,150000,10072,-1636,1497.1973817770308,3343.3665668005947,,,,150020.0,147670.0,,,
20101220,146000,148000,145100,146600,13521,-2823,1810.6352476410032,2962.5158227425536,,,,149060.0,148050.0,,,
20101221,148000,149300,143500,143500,24602,-5421,2422.72573767647,2992.340221298373,,,,147480.0,148030.0,,,
20101222,143800,145100,138300,141500,41926,-14178,2976.84396635094,3265.8230203120306,,,,145780.0,147880.0,,,
20101223,140500,143500,139500,141500,11309,-1021,3273.7745799000877,3775.711853412545,,,,144620.0,147400.0,,,
20101224,141000,141500,139100,139100,9726,-2390,2504.0766761423256,4315.101389307091,,,,142440.0,146230.0,,,
20101227,138000,140900,137500,137500,11827,-790,2092.271492899523,4651.494383528802,,,,140620.0,144840.0,,,
20101228,140100,142000,136000,141700,14811,-3084,1679.999999999999,4168.704834837793,4003.657702651416,,,140260.0,143870.0,144985.0,,
20101229,142500,144900,141000,144400,18339,7962,2367.783773911798,3651.6982350681706,3969.115140683123,,,140840.0,143310.0,145075.0,,
20101230,144900,149500,142100,149500,38661,8780,4237.735244207688,3940.317246111028,4080.915951107056,,,142440.0,143530.0,145325.0,,
20110103,149200,149200,143600,144700,23755,-7163,3936.2926720456135,3346.0424384636835,4079.126744782517,,,143560.0,143000.0,145335.0,,
20110104,145000,145300,143100,143200,27482,-3566,2622.2128060094587,3128.6418778760853,4067.612936354688,,,144700.0,142660.0,145355.0,,
