date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,26100,27350,25700,27250,62736,0,,,,,
20201229,25450,26100,25200,26100,17400,0,,,,,
20201228,25800,26200,25400,25750,17211,0,,,,,
20201224,25900,26050,25500,25750,15932,0,,,,,
20201223,25900,26400,25250,25750,26856,0,581.0335618533582,,,,
20201222,26150,26750,25500,25800,28157,0,136.38181696985924,,,,
20201221,26400,26900,25650,26600,29721,0,335.5592347112506,,,,
20201218,25250,26700,24950,26450,68488,-109,374.9666651850537,,,,
20201217,25350,25550,24800,25200,26000,0,509.3132631298739,,,,
20201216,25900,26050,25350,25400,19775,0,555.3377350765929,579.8491183057881,,,
20201215,25650,26000,25400,25850,13067,0,554.0758070878029,404.9999999999999,,,
20201214,26050,26050,25400,25900,19181,0,435.20110293977905,397.77506206397595,,,
20201211,25500,26050,25350,25900,21710,0,293.25756597230395,396.73668849754733,,,
20201210,24800,25650,24500,25500,29539,0,215.4065922853806,410.51796550212015,,,
20201209,24850,25300,24550,24850,16928,0,403.73258476372723,506.680372621636,,,
20201208,24700,25650,24450,24800,27227,0,484.14873747640837,579.4178112554014,,,
20201207,25500,25550,24700,24900,32483,0,436.34848458542876,520.6966487312933,,,
20201204,26150,26150,25500,25750,22151,0,389.1015291668746,422.7587964785593,,,
20201203,26100,26400,25850,25900,29168,0,481.0405388322279,440.596187001204,,,
20201202,27000,27050,26200,26400,24042,0,611.5553940568263,518.7725898695882,590.6775770248948,,
20201201,26450,27300,25900,26900,44437,0,670.5221845696085,652.7633568147035,551.0161068426228,,
20201130,26700,26700,26000,26400,26512,0,409.3897898091746,686.0029154456997,563.6654592930106,,
20201127,27150,27150,26200,26700,39966,0,338.23069050575555,745.2516353554684,597.5156901705598,,
20201126,26900,28650,26650,27100,111785,0,275.6809750418048,828.6132994346639,657.3573989847531,,
20201125,26100,26450,25450,26150,41919,0,340.5877273185283,739.932429347437,658.4973424395879,,
20201124,26450,26450,25650,25950,31760,0,406.6939881532553,606.2384019509155,657.9133681572368,,
20201123,25850,26700,25850,26100,34511,0,432.43496620879324,426.0575078554536,641.2682745934029,,
20201120,26350,26750,26000,26100,25331,0,415.45156155681997,389.3584466786356,630.8476440472771,,
20201119,26850,27300,26150,26500,34016,0,182.75666882497117,357.2114219898349,623.5934172199059,,
20201118,27250,27300,26600,26950,33884,0,364.1428291206627,389.2621224830383,646.0263152534881,,
20201117,26000,28800,25950,27200,76604,0,444.5222154178576,429.5637321748659,692.5451248835694,,
20201116,27000,27000,26150,26250,31265,0,415.93268686170865,435.8898943540673,691.755014437914,,
20201113,27300,27800,26650,26750,31266,0,332.56578296631807,438.43471577875755,703.255821163251,,
20201112,27500,28250,27150,27300,35204,0,373.3630940518896,468.64165414525405,728.0925421950137,,
20201111,27900,28150,27150,27350,34459,0,417.8516483155238,509.1414341811123,691.0996671971391,,
20201110,27050,28500,26600,27800,85574,0,536.0970061472086,556.866231693034,658.3074889441822,,
20201109,25800,28800,25800,27400,177347,0,335.5592347112506,521.9195340279954,569.753236059255,,
20201106,26050,26100,25400,25650,24525,0,746.3243262818118,606.6506408139695,577.9868078079232,,
20201105,25250,26500,25200,25700,47388,0,915.7510578754469,701.4449372545217,592.2995441497429,,
20201104,24900,26250,24700,25250,77755,0,1032.1821544669333,844.4080767022541,663.6075647549491,,
20201103,25700,25750,24800,24850,73326,0,870.9764635166672,979.081201943945,757.2111660560713,,
20201102,26000,26150,25200,25350,35197,0,307.24582991474466,1031.4552825983296,795.8328970330366,,
20201030,26150,27250,25750,25850,42508,-715,352.1363372331804,1031.0189135025603,802.4143256447982,,
20201029,25750,26700,25700,26250,33551,0,488.2622246293483,970.4251645541763,785.3502403386636,,
20201028,27000,27300,26600,26750,40855,0,665.1315659326358,910.7826304887462,789.1609468289699,,
20201027,26350,28350,26100,26700,74178,0,528.7721626560916,749.0827724624296,786.3642603780997,,
20201026,29150,29200,26750,26900,63753,0,386.522961801754,664.1724173736817,790.2966215289013,,
20201023,30300,30550,29150,29150,52268,0,1023.2301793829188,1162.3790259635623,980.8032422458613,,
20201022,30050,30950,29400,30100,57802,0,1425.6928140381433,1608.578565069173,1242.3264466314768,,
20201021,29950,31150,29350,30200,44544,0,1523.9422561238991,1828.2231811242302,1449.8167987714826,,
20201020,29300,30500,28950,29700,58022,0,1212.6005112979294,1780.5125666504014,1569.8626532279784,,
20201019,29350,31600,28350,29650,108317,0,373.3630940518894,1678.578267463272,1654.484436312408,,
20201016,29700,31450,27650,28650,133464,0,548.9990892524322,1499.7416444174644,1678.427463431168,,
20201015,32900,33000,30200,30200,182621,0,566.2155066756826,1396.782015920881,1791.2617759557043,,
20201014,30500,36950,30100,33250,678497,0,1563.1378697990783,1757.412871239994,2188.565454812805,,
20201013,30050,32800,28900,30450,346565,0,1535.057002198941,1513.8114149391265,2265.3917983430547,,
20201012,31750,31800,29600,29950,148506,0,1508.6417732516888,1159.5688854052612,2305.0745649544565,,
20201008,33750,33950,31750,31750,119881,0,1232.720568498798,1201.4158314255726,2372.8819502874503,,
20201007,33750,33850,33350,33500,56396,0,1430.9437445266672,1512.1507861321238,2543.053037197606,,
20201006,34700,35600,33800,33950,111685,0,1592.9846201391902,1776.154554085877,2653.548331951006,2163.2631922373394,
20201005,35000,35450,34000,34500,107052,0,1667.5131183891779,1969.6509843116876,2703.3127824948333,2357.8538970852273,
20200929,36350,36800,33700,35800,182542,0,1323.2535660258013,2214.3847904101945,2830.542130052113,2591.35528676062,
20200928,37500,38850,35650,35700,117575,0,922.1713506718803,2090.7474739910604,2893.5661388673916,2787.76231949569,
20200925,38000,44850,35650,36050,725075,0,822.8000972289685,2070.3622871372054,2935.596191576754,2977.822074193746,
20200924,37000,41450,36100,37150,570786,-2,845.81321815162,2338.3968867581057,3030.598125783083,3196.958081086177,
20200923,45000,47000,34250,39450,1705999,-2,1408.0482946262887,2565.9501164286107,3252.0560803897474,3504.3350137920424,
20200922,65000,69500,45500,45500,708165,-1077,3611.177093414279,3650.3458740234464,4118.290755884038,4137.546240090723,
