date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20101001,35350,36600,35350,36500,514261,56854,23943353,,,,,,,,,,,36500.0,36500.0,0.0,0.0,0.0,,,,,,,
20101004,37000,37950,36800,37400,697762,213896,23963213,,,,,,,,,,,36987.499999999985,36967.30769230769,20.19230769230489,11.217948717947163,8.974358974357731,,,,,,,
20101005,37550,38100,37200,37750,450214,138823,23946884,,,,,,,,,,,37285.103926097,37248.52143913257,36.582486964427524,21.61325127798009,14.969235686447425,,,,,,,
20101006,38200,38200,37100,37600,300480,-36506,23987328,,,,,,,,,,,37384.504310344826,37346.77948528576,37.724825059078285,27.071101474829074,10.65372358424921,,,,,,,
20101007,37350,37800,36650,37000,224989,28155,23936108,451.6635916254488,,,,,37250.0,,,,,37280.03586343357,37266.3598923217,13.67597111187206,23.086353032730962,-9.410381920858905,,,,,,,
20101008,37000,37450,36800,37250,245547,-1144,23860485,262.6785107312745,,,,,37400.0,,,,,37272.7355684383,37263.08313637148,9.65243206681771,19.4450135394116,-9.792581472593893,,,,,,,
20101011,37250,37500,36300,37500,200449,50989,23827708,265.706605111729,,,,,37420.0,,,,,37323.448831203714,37305.21757242335,18.231258780360804,19.13784458992636,-0.9065858095655486,,,,,,,
20101012,37200,37700,36800,36950,159889,44686,23792664,259.615099714944,,,,,37260.0,,,,,37245.515816137966,37247.983219809226,-2.4674036712531238,13.945697145981322,-16.413100817234444,,,,,,,
20101013,37300,37350,35900,37250,566532,86617,23632284,198.4943324127929,,,,,37190.0,,,,,37246.40294731132,37248.28215090775,-1.879203596428852,10.290066566747154,-12.169270163176005,,,,,,,
20101014,37250,37350,35850,36300,453712,-69494,23646994,413.5214625627072,444.4097208657797,,,,37050.0,37150.0,,,,37067.05995661003,37117.42844341669,-50.36848680666298,-3.300970613087634,-47.06751619357535,,,,,,,
20101015,36200,36200,35500,35650,390836,-2151,23488238,672.7555276621666,610.7577261074969,,,,36730.0,37065.0,,,,36807.77215227926,36927.10250942355,-119.33035714428844,-28.687537401616844,-90.64281974267159,,,,,,,
20101018,35600,35950,35300,35300,123225,11901,23451193,741.2152184082571,793.2370389738492,,,,36290.0,36855.0,,,,36539.69521340825,36727.1873288441,-187.49211543585255,-62.79210075652289,-124.70001467932973,,,,,0.0,0.0,0.0
20101019,35650,36300,35200,35200,271657,36359,23496693,759.868409660515,870.6319543871567,,,,35940.0,36600.0,,,,36307.073230032016,36548.277608734235,-241.2043787022194,-100.5503373548723,-140.65404134734706,,,,,0.0,0.0,0.0
20101020,35850,37450,35800,37150,626095,302994,23464703,725.6721022610695,828.3869868606098,,,,35920.0,36555.0,,,,36450.59674581625,36615.85819423107,-165.2614484148216,-114.08795007059273,-51.17349834422895,54.421768707483,,,,65.0,30.78947368421052,14.584487534626033
20101021,37300,37800,36750,37550,384304,237819,23440021,983.1581764904364,873.1551981177229,,,,36170.0,36610.0,,,,36634.76561201893,36716.909455410416,-82.14384339148819,-107.466144669645,25.32230127815681,56.774193548387096,,,,78.33333333333333,50.53846153846153,29.5192151977577
20101022,37800,37900,36800,37650,206909,114376,23386115,1091.1461863563472,909.9450532861862,,,,36570.0,36650.0,,,,36802.541099304064,36814.518391530335,-11.977292226270947,-87.8152506883987,75.83795846212776,51.79856115107914,,,,90.74074074074075,65.97156398104265,43.51277089181495
