date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120
20201230,174500,176000,171000,174000,50994,-350,,,,,
20201229,176000,179000,169500,177500,52004,-8,,,,,
20201228,177500,183000,167000,168500,64131,-111,,,,,
20201224,171000,173500,167500,173000,26369,0,,,,,
20201223,175500,177000,171000,172000,25720,0,2915.4759474226503,,,,
20201222,181500,182000,174500,175000,30733,0,3009.9833886584825,,,,
20201221,181000,183000,177000,183000,39631,1089,4833.218389437829,,,,
20201218,175000,185000,172000,175500,67514,711,3867.815921162743,,,,
20201217,175500,175500,173000,173000,12703,0,3867.815921162743,,,,
20201216,169000,179500,169000,174000,29806,0,3555.2777669262355,3601.735692690399,,,
20201215,171000,171500,166500,169000,27088,152,4586.937976471886,3971.4606884621167,,,
20201214,174000,175000,172000,172500,18536,0,2158.7033144922902,3817.3943993252765,,,
20201211,177000,177500,173000,174500,21527,-142,1933.9079605813715,3428.191943284388,,,
20201210,176500,179000,172500,176500,30208,58,2501.999200639361,3471.3109915419545,,,
20201209,178000,181000,174500,176500,40289,0,2821.347195933177,3409.1787867461553,,,
20201208,185000,188000,176500,176500,60791,1895,1600.0,3440.930106817049,,,
20201207,182000,182000,174500,180500,44273,-253,1959.5917942265426,2907.3183520213242,,,
20201204,187500,187500,180500,182000,45953,-2017,2374.8684174075834,3619.39221417077,,,
20201203,188000,189000,185500,187500,32977,0,4079.215610874228,4977.198006911116,,,
20201202,190500,190500,184000,185000,41692,-784,3776.241517699841,5401.157283397697,4912.738543826639,,
20201201,193500,193500,187500,189500,40416,0,3337.663853655727,5467.174773134657,5655.251983775776,,
20201130,197000,197500,189000,191500,69299,-89,3337.663853655727,5787.918451395111,6472.00703028047,,
20201127,182500,193000,180500,192000,77268,3867,2596.150997149434,5900.211860602972,6806.063473109824,,
20201126,189000,194500,185500,187500,71912,726,2596.150997149434,5454.585227127723,6905.206369110176,,
20201125,196000,197000,187000,189000,81625,-500,1655.294535724685,4789.572005931218,6954.270270847955,,
20201124,205000,205000,190000,192500,144818,440,1923.5384061671346,3906.4049969249204,7296.574538781856,,
20201123,202000,203500,199000,202500,74490,0,5240.2290026295605,5209.606511052441,8626.811403989286,,
20201120,204000,205000,199000,201000,92790,0,6156.297588648554,5441.507144165115,9368.96472402365,,
20201119,195500,202500,194000,200000,116521,0,5282.0450584977025,5737.813172280881,9677.293009927906,,
20201118,198500,209000,191500,200500,286506,0,3501.4282800023193,5439.669107583658,9892.263391155708,,
20201117,184000,189500,181500,186500,80034,0,5860.034129593445,5784.461945591827,9060.07726236368,,
20201116,182000,184000,180000,181000,25806,0,8394.045508573325,7018.724955431719,8545.283786978602,,
20201113,183500,187500,175000,182500,65404,0,8481.745103456009,7730.459236035074,8097.028776038735,,
20201112,187000,188500,179000,183000,62191,0,7131.619731870173,8118.035476640884,7750.967681522051,,
20201111,200000,200500,179000,182000,108313,0,1870.8286933869706,8619.889790478761,7415.987796645792,,
20201110,191500,198500,185500,197000,113633,-281,5986.651818838306,8794.31634636826,7078.311945654787,,
20201109,194500,201500,192000,199000,196693,20,7626.270385975047,8415.016339853417,7030.780539883123,,
20201106,183500,189500,180000,187000,86943,20,7088.01805866774,7820.0063938592775,6806.752162375182,,
20201105,188500,189500,180000,182000,63514,0,7282.85658241325,7332.973476019123,7042.549254353797,,
20201104,186000,193500,182000,185500,192981,-1196,6681.317235396026,6055.782360686354,7023.665353645432,,
20201103,174500,196000,173500,183500,153630,0,6044.832503882965,6124.744892646549,7189.358455383848,,
20201102,178500,178500,173500,174500,19165,0,4347.413023856831,6938.299503480661,7958.132632722281,,
20201030,182000,182000,174000,175000,34566,1569,4509.988913511873,7606.083091841686,8525.366561034154,,
20201029,171000,184000,169000,180500,78293,0,4422.668877499196,7703.2460690283015,8704.129766955415,,
20201028,180500,181500,175500,177000,35923,0,3426.3683398023627,8011.866199581717,9037.249304959963,,
20201027,180000,183500,175000,178000,72230,-500,2167.94833886788,6903.622237637282,9197.282207260978,,
20201026,173000,176500,170000,175500,46685,0,1964.68827043885,4289.813515760328,8780.518207941912,,
20201023,166500,174500,165000,170000,36495,0,3501.4282800023193,4483.581157958445,8651.589449343948,,
20201022,167500,171500,165500,166500,35656,0,4420.407221060069,5458.021619598075,8634.632302536083,,
20201021,171000,186500,164000,173500,86176,0,4057.0925550201587,4624.93243193887,7753.184829474895,,
20201020,166500,169000,157000,166000,55738,0,3749.666651850535,4538.997686714545,8291.411218845662,,
20201019,177500,180000,166500,171500,39009,0,2880.972058177587,4571.92519623845,8487.453976311137,,
20201016,184000,184500,173500,176000,60630,0,3906.404996924922,4617.629261861544,8489.846877299951,,
20201015,180000,187000,178000,183500,75183,0,5739.337940912697,5134.44252085852,8501.874793244118,,
20201014,188000,191500,178000,181500,77392,0,6423.39474110069,5577.633906953735,8494.262769658102,,
20201013,196500,198000,187000,187000,68131,0,5508.175741568165,6726.068688320093,7684.562446880093,,
20201012,192000,197500,185500,190000,82628,0,4789.572005931219,8082.233602167163,6677.200011981054,,
20201008,185000,199500,181500,189000,313474,0,3234.1923257592457,8539.46719649417,6821.656690276914,,
20201007,175000,186000,165500,179000,73744,0,4308.131845707603,7557.11585196363,6771.447408050939,,
20201006,166500,194000,159500,178000,243265,0,5083.306010855534,7304.2795674864465,6558.343922058358,8939.472393081516,
20201005,166000,167500,158000,166500,54736,0,8567.379996241558,7208.328516376039,6856.155992974477,9095.24830154002,
20200929,154500,175500,153000,166500,222452,0,8512.343978012166,7931.582439841371,7210.192438485943,9281.474230362806,
20200928,166000,171000,150000,153500,176698,0,9309.135298189623,11185.816912501296,8787.633356029364,9808.368734005784,
20200925,131500,166000,130500,166000,592997,-20,7754.998388136519,11467.78095361086,8937.945793077957,9943.43376304182,
20200924,139000,141000,126000,128000,90993,0,14904.361777681055,18084.592890081876,13519.86963694547,11984.049005054832,
20200923,154000,155000,138000,144500,98201,722,14424.285077604367,18657.170203436533,14728.034492083461,12809.783587381786,
20200922,159000,162000,149000,151000,84726,0,12439.453364195711,17278.888853164142,15278.150247984871,13314.71616921168,
20200921,174000,175000,159000,164000,76749,0,13891.004283348271,14859.676981684359,15321.77780154771,13447.270995344094,
20200918,170500,177000,170000,174000,35295,0,15879.546593023366,14274.452704044383,15345.92779860508,13440.555854080849,
20200917,180500,183000,171000,175500,47274,0,12306.90862889621,13961.464822861532,15378.475217003803,13432.764669518592,
20200916,188000,188000,179000,180500,48876,0,10473.77677822093,15287.331356387876,15535.02092048801,13371.328675773242,
20200915,182500,189000,178000,189000,71676,0,8193.900170248598,17519.70319383294,16063.2344190079,13401.544272541472,
20200914,199500,200000,182500,182500,65407,-192,5353.5035257296695,18161.773041198372,16223.035320185927,13391.757415166498,
20200911,184000,188500,179000,185000,51257,185,4505.552130427524,19085.07270093567,16281.81500939008,13403.69714751204,
