date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20101001,4970,5000,4955,4990,13226,0,787580,,,,,,,,,,,4990.0,4990.0,0.0,0.0,0.0,,,,,,,
20101004,5010,5100,4970,4970,10152,0,787580,,,,,,,,,,,4979.166666666666,4979.615384615385,-0.44871794871869497,-0.24928774928816386,-0.1994301994305311,,,,,,,
20101005,5000,5000,4935,4990,7119,0,787580,,,,,,,,,,,4983.394919168591,4983.3464760966,0.04844307199073228,-0.12726692089517366,0.1757099928859059,,,,,,,
20101006,5080,5090,4990,5080,2263,0,787580,,,,,,,,,,,5013.88936781609,5010.36657766163,3.5227901544612905,1.1092022780738182,2.4135878763874725,,,,,,,
20101007,5090,5090,5000,5060,4128,0,787580,43.54308211415458,,,,,5018.0,,,,,5026.417461782136,5021.876773019859,4.5406887622775685,2.129991927111107,2.410696835166461,,,,,,,
20101008,5060,5080,5040,5060,705,0,787580,43.54308211415458,,,,,5032.0,,,,,5034.579785339847,5029.512551324031,5.067234015816212,2.926147840651176,2.141086175165036,,,,,,,
20101011,5010,5120,5000,5060,4686,21,787580,30.983866769659475,,,,,5050.0,,,,,5040.252217302716,5034.9345860283065,5.317631274408086,3.531368498762508,1.7862627756455791,,,,,,,
20101012,5060,5120,5010,5030,11176,0,787580,16.000000000000277,,,,,5058.0,,,,,5038.112737570152,5034.139501948367,3.973235621784625,3.637557477737813,0.33567814404681195,,,,,,,
20101013,5100,5100,4990,5030,3557,0,787580,14.696938456699364,,,,,5048.0,,,,,5036.507749322318,5033.525936885393,2.9818124369248835,3.4860771201421032,-0.5042646832172197,,,,,,,
20101014,5030,5060,5000,5000,2460,0,787580,22.449944320643844,35.79106033634662,,,,5036.0,5027.0,,,,5029.589545014272,5028.89968389269,0.6898611215819983,2.859562416348686,-2.1697012947666883,,,,,,,
20101015,5110,5110,5000,5010,3810,0,787580,20.59126028197421,34.19064199455757,,,,5026.0,5029.0,,,,5026.005130613952,5026.4483889043795,-0.44325829042736586,2.1369241178124736,-2.5801824082398395,,,,,,,
20101018,5050,5060,5000,5030,3822,0,787580,12.649110640673866,28.01785145224388,,,,5020.0,5035.0,,,,5026.715405276196,5026.884760288122,-0.16935501192619995,1.6416320823567103,-1.8109870942829105,,,,,51.35135135135135,51.35135135135135,51.35135135135135
20101019,5000,5070,4995,5060,14724,0,787580,20.59126028197421,24.41311123146749,,,,5026.0,5042.0,,,,5032.494875384795,5030.764204647256,1.7306707375391852,1.660475755266946,0.07019498227223919,,,,,67.56756756756756,61.08108108108108,57.189189189189186
20101020,5000,5200,5000,5160,9188,0,787580,57.758116312774675,42.19004621945802,,,,5052.0,5050.0,,,,5054.204927096614,5045.2789224703965,8.926004626217946,3.1804298159953968,5.745574810222548,72.97297297297297,,,,84.90566037735849,72.36640811615985,64.37839815459634
20101021,5090,5160,5090,5100,3128,0,787580,53.44155686354964,44.766058571198826,,,,5072.0,5054.0,,,,5061.8763857922195,5051.1984026427945,10.677983149424106,4.73462382291897,5.943359326505138,62.7906976744186,,,,52.38095238095239,64.06475727230443,64.24811655733663
20101022,5180,5180,5080,5100,603,0,787580,43.81780460041339,46.86149805543997,,,,5090.0,5058.0,,,,5068.176613627784,5056.303450621912,11.873163005871902,6.203681970291381,5.669481035580523,65.85365853658537,,,,52.38095238095239,59.57950515761478,62.45590080673251
20101025,5140,5140,5110,5120,853,0,787580,32.49615361854397,50.438080851674,,,,5108.0,5064.0,,,,5076.644206935548,5062.76920663742,13.875000298127814,7.773290068080268,6.101710230047549,65.85365853658537,,,,61.904761904761905,60.429185442662536,61.71531158347085
20101026,5180,5180,5050,5120,2733,0,787580,21.908902300206844,51.58488150611577,,,,5120.0,5073.0,,,,5083.6612596435825,5068.423508120832,15.23775152275084,9.293569274484224,5.944182248266617,56.25,,,,61.904761904761905,60.951621208019716,61.444922907558336
20101027,5100,5150,5060,5120,1042,0,787580,9.797958971133156,51.14684741017775,,,,5112.0,5082.0,,,,5089.49592701603,5073.396228244242,16.0996987717881,10.674699356091807,5.4249994156962895,60.0,,,,61.904761904761905,61.282234801005465,61.38849168011485
20101028,5150,5150,5070,5070,1419,0,787580,19.59591794226565,43.69210454990701,50.5568986390585,,,5106.0,5089.0,5058.0,,,5086.3864835383865,5073.075938106887,13.310545431500035,11.2080173085351,2.102528122964932,51.42857142857143,5159.113797278117,50.5568986390585,4956.886202721883,38.095238095238095,53.3468174838838,58.63634393604976
20101029,5100,5120,5070,5120,21373,0,787580,20.00000000000022,35.496478698597755,49.74685919734075,,,5110.0,5100.0,5064.5,,,5091.717471243524,5077.413470230067,14.30400101345822,11.832978297226946,2.4710227162312712,57.49999999999999,5163.99371839468,49.74685919734075,4965.00628160532,60.97560975609756,55.93462477891152,57.71987796155683
20101101,5190,5190,5010,5100,26863,0,787580,19.59591794226565,26.851443164195185,45.26588119102571,,,5106.0,5107.0,5071.0,,,5093.024841196281,5079.463659332301,13.561181863979984,12.181188347248213,1.3799935167317727,58.97435897435898,5161.531762382051,45.26588119102571,4980.468237617949,51.21951219512195,54.344537554197565,56.58160489481084
20101102,5130,5170,5050,5100,3183,0,787580,18.3303027798236,22.11334438749608,41.62631379308121,,,5102.0,5111.0,5076.5,,,5094.121460007062,5081.297139437486,12.824320569575319,12.310578576817793,0.5137419927575255,58.97435897435898,5159.752627586163,41.62631379308121,4993.247372413837,51.21951219512195,53.294771523830036,55.47748392813981
20101103,5100,5140,5100,5100,1523,0,787580,16.000000000000277,15.000000000000146,41.937453427694734,,,5098.0,5105.0,5077.5,,,5095.042565269917,5082.9419168193235,12.100648450594235,12.268393337412446,-0.16774488681820898,63.88888888888889,5161.37490685539,41.937453427694734,4993.62509314461,51.21951219512195,52.59944566934011,54.513183041078925
